Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Municipal Bodies||Bhubaneswar Municipal Corporation,BMC-EE-Tender Cell-40/2024-25 Dt. 29.11.2024,2024_ORULB_107769_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Scanned copies of all documents,02-Dec-2024 03:00 PM,11-Dec-2024 04:30 PM,02-Dec-2024 03:00 PM,11-Dec-2024 04:00 PM,02-Dec-2024 03:00 PM ,05-Dec-2024 04:00 PM ,02-Dec-2024 03:00 PM,11-Dec-2024 04:00 PM,13-Dec-2024 12:55 PM,"1,57,700",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,Executive Engineer (Central Tender Cell),"Central Tender Cell, BMC, ICOMC Tower",Colour Washing to both side retaining walls of NH-16 Fly Over from Jayadev Vihar to D.N. Regalia Junction of Bhubaneswar.,Colour Washing to both side retaining walls of NH-16 Fly Over from Jayadev Vihar to D.N. Regalia Junction of Bhubaneswar.,Please refer Tender documents. ,NA ,"1,57,69,296",Civil Works - Others,NA ,Tender,120.0,20.0,BMC AREA,751022.0,Office chamber of EE (Central Tender Cell) ,"Central Tender Cell, BMC, ICOMC Tower ",06-Dec-2024 12:00 PM ,"Central Tender Cell,BMC",No ,No,AOC,29-Apr-2025,"INR 15,818,465",20.0,Lipsa Parida,29-Apr-2025 04:58 PM,Work_Order_437.24.pdf (646.00 KB),1.0,2691416.0,KSHIROD CHANDRA PRADHAN,INR,"15,818,465",1,2692203,AMIN BARISAL,11-Dec-2024 12:43 PM,Rejected-Finance,Rejected,29-Apr-2025 04:51 PM,Finance,12 bids opened successfully,Lipsa Parida,13-Dec-2024 01:17 PM,finance_518845.pdf,BOQ Comparative Chart,City Engineer,Internal,"EECENTRALTENDERCELL,EEDIVISIONI,EEDRAINAGEDIVISION,ZONALCOMMISSIONER(LEGAL),CHIEFFINACEOFFICER",Lipsa Parida,29-Apr-2025 04:51 PM,finsummary_518845.pdf (1458.45 KB),Municipal Bodies||Bhubaneswar Municipal Corporation,2024_ORULB_107769_2,BMC-EE-Tender Cell-40/2024-25 Dt. 29.11.2024,Colour Washing to both side retaining walls of NH-16 Fly Over from Jayadev Vihar to D.N. Regalia Junction of Bhubaneswar.,Technical,16 bids opened successfully,Taras Marandi,11-Dec-2024 05:40 PM,technical_518845.pdf,City engineer,Internal,"EETENDERCELL,EEDRAINAGE,EEDIVISION-I,DCLEGALBMC,CFO,CITYENGINEER",Lipsa Parida,13-Dec-2024 12:52 PM,13-Dec-2024 12:55 PM,techsummary_518845.pdf (3818.72 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2691167,AMIYA KUMAR PAIKARAY,11-Dec-2024 12:57 PM,Rejected-Technical,Technically disqualified,13-Dec-2024 12:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2691532,BISWANATH SUBUDHI,11-Dec-2024 11:42 AM,Rejected-Technical,Technically disqualified,13-Dec-2024 12:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2691416,KSHIROD CHANDRA PRADHAN,11-Dec-2024 02:10 PM,Accepted-AOC,L1 bidder,29-Apr-2025 04:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2691709,LAXMIDHAR SWAIN,10-Dec-2024 10:11 PM,Rejected-Finance,Rejected,29-Apr-2025 04:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2690756,Lokanath Mohanty,10-Dec-2024 11:00 PM,Rejected-Finance,Rejected,29-Apr-2025 04:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2691375,MANIMALA MALLICK,10-Dec-2024 04:15 PM,Rejected-Finance,Rejected,29-Apr-2025 04:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2692560,M/S OMM SAI ASSOCIATES,11-Dec-2024 03:26 PM,Rejected-Technical,Technically disqualified,13-Dec-2024 12:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2691126,PRATAP CHANDRA MAHARANA,11-Dec-2024 03:35 PM,Rejected-Finance,Rejected,29-Apr-2025 04:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2691898,PYARI MOHAN JENA,11-Dec-2024 08:42 AM,Rejected-Technical,Technically disqualified,13-Dec-2024 12:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
