Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
PHEO||PH Circle Bhawanipatna||PH Division Bhawanipatna,SEPH BHPT 49 of 2024-25,2025_PHEO_110653_2,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,RELEVANT DOCUMENTS AS PER DTCN,14-Feb-2025 01:00 PM,01-Mar-2025 11:30 AM,14-Feb-2025 01:00 PM,28-Feb-2025 05:00 PM,14-Feb-2025 01:00 PM ,24-Feb-2025 05:00 PM ,14-Feb-2025 01:00 PM,28-Feb-2025 05:00 PM,"24,686",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,SUPERINTENDING ENGINEER PH DIVISION BHAWANIPATNA,bhawanipatna,"Laying of distribution pipeline in newly developed areas along with other ancillary work, Nuapada NAC",Laying of distribution pipeline in newly developed areas along with other ancillary work Nuapada NAC,relevant documents as per dtcn ,NA ,"24,68,625",Civil Works - Water Works,NA ,Tender,120.0,90.0,NUAPADA,766105.0,NA ,NA ,NA ,BHAWANIPATNA,No ,No,AOC,25-Apr-2025,"INR 2,098,578",90.0,Subrat Kumar Das,25-Apr-2025 11:40 AM,AGREENPD.pdf (1504.00 KB),AGREEMENT WAS DRAWN ON DATED 03.04.2025,1.0,2839008.0,PRINCE KUMAR GUPTA,INR,"2,098,578",1,2839599,ADITYA KUMAR DURIA,27-Feb-2025 11:27 AM,Rejected-AOC,L2,25-Apr-2025 11:40 AM,Finance,The tender has been opened,Subrat Kumar Das,01-Mar-2025 01:23 PM,finance_530088.pdf,BOQ Comparative Chart,"Superintending Engineer PH Division, bhawanipatna",Internal,,Subrat Kumar Das,25-Apr-2025 11:26 AM,finsummary_530088.pdf (1296.48 KB),PHEO||PH Circle Bhawanipatna||PH Division Bhawanipatna,2025_PHEO_110653_2,SEPH BHPT 49 of 2024-25,"Laying of distribution pipeline in newly developed areas along with other ancillary work, Nuapada NAC","Superintending Engineer PH Division, bhawanipatna",Internal,,Subrat Kumar Das,25-Apr-2025 11:16 AM,techsummary_530088.pdf (1296.48 KB),AOC
,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2841274,ANJU GUPTA,28-Feb-2025 12:47 PM,Rejected-AOC,L2,25-Apr-2025 11:40 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2836890,Biswajit Mund,28-Feb-2025 12:23 PM,Rejected-AOC,L2,25-Apr-2025 11:40 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2840776,CHITTARANJAN CHAK ST,27-Feb-2025 06:40 PM,Rejected-AOC,L2,25-Apr-2025 11:40 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2839006,DEBENDRA KUMAR SAHU,26-Feb-2025 06:52 PM,Rejected-AOC,L2,25-Apr-2025 11:40 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2839001,HARE KRUSHNASABAR,27-Feb-2025 07:19 PM,Rejected-AOC,L2,25-Apr-2025 11:40 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2830041,JITENDRA MEHER,26-Feb-2025 12:59 PM,Rejected-AOC,L2,25-Apr-2025 11:40 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2839008,PRINCE KUMAR GUPTA,26-Feb-2025 07:52 PM,Accepted-AOC,L1,25-Apr-2025 11:40 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2840932,SABITA CHHATRIA,27-Feb-2025 10:09 PM,Rejected-AOC,L2,25-Apr-2025 11:40 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2836596,SANTOSH AGRAWAL,28-Feb-2025 03:47 PM,Rejected-AOC,L2,25-Apr-2025 11:40 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,11,2841211,SITUNU KUMAR SAHU,28-Feb-2025 11:51 AM,Rejected-AOC,L2,25-Apr-2025 11:40 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,12,2840940,UGRESAN TANDI (S.C),27-Feb-2025 10:23 PM,Rejected-AOC,L2,25-Apr-2025 11:40 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
