Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"CE-BM, Tel Basin,Bhawanipatna||SE Balangir Irr Circle Balangir","ACE,BOIC-05/2022-23",2022_CEBMT_83607_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Tender cost, Bid Security Declaration, GSTIN, PAN, Contractor RC",28-Nov-2022 10:00 AM,14-Dec-2022 11:00 AM,28-Nov-2022 10:00 AM,13-Dec-2022 05:30 PM,28-Nov-2022 10:00 AM ,05-Dec-2022 05:30 PM ,28-Nov-2022 10:00 AM,13-Dec-2022 05:30 PM,19-Dec-2022 11:00 AM,0.0,No,fixed,,Nil,Nil,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,"Addl Chief Engineer, Balangir Irr Circle, Balangir","O-o the Addl Chief Engineer, Balangir Irr Circle, Balangir",Construction of Sonepur Distributary from RD 17.180 Km to 18.150 Km off-taking at RD 60.950 Km of Ong Main Canal of Ong Irrigation (Extension) Project,Canal work,Please refer Tender documents. ,NA ,"1,33,67,847",Civil Works - Canal,NA ,Tender,90.0,270.0,Sonepur,767017.0,NA ,NA ,NA ,"O-o the Addl Chief Engineer, Balangir Irr Circle,",No ,No,AOC,27-Jan-2023,"INR 13,367,847.05",270.0,SUBHASINI TOPPO,19-Apr-2025 12:06 PM,WOAnsumanUdagata.pdf (559.00 KB),1.0,2011424.0,ANSUMAN UDGATA,INR,"11,364,006.78",1,2011475,ABHISEK PANIGRAHI,13-Dec-2022 10:40 AM,Rejected-AOC,Not the 1st lowest bidder in lottery,19-Apr-2025 12:06 PM,Finance,Financial Bid (Cover-II) opened on dt.19.12.2022 at 11.00 AM for 62 nos of Technically Qualified Bidders,SUBHASINI TOPPO,20-Dec-2022 06:09 PM,,BOQ Comparative Chart,"Additional Chief Engineer, Balangir Irr Circle, Balangir",Internal,"Executive Engineer, Tel Irr Divn, Sonepur, Estimator, AEE, PA to ACE, Balangir Irrigation Circle, Balangir",SUBHASINI TOPPO,20-Dec-2022 06:16 PM,finsummary_418476.pdf (1694.76 KB),"CE-BM, Tel Basin,Bhawanipatna||SE Balangir Irr Circle Balangir",2022_CEBMT_83607_1,"ACE,BOIC-05/2022-23",Construction of Sonepur Distributary from RD 17.180 Km to 18.150 Km off-taking at RD 60.950 Km of Ong Main Canal of Ong Irrigation (Extension) Project,Technical,Technical Bid opened on dt. 14.12.2022 at 11.00 AM. Total 62 nos of Bidders participated online.,SUBHASINI TOPPO,17-Dec-2022 03:52 PM,,"Additional Chief Engineer, Balangir Irr Circle, Balangir",Internal,"Executive Engineer, Tel Irr Divn, Sonepur, PA to ACE and Estimator, AEE, Balangir Irr Circle, Balangir",SUBHASINI TOPPO,17-Dec-2022 03:57 PM,19-Dec-2022 11:00 AM,techsummary_418476.pdf (363.98 KB),AOC
,,,,,,,,,,,,,,,,.pdf,"Affidavits, undertakings and any other document as per SBD/DTCN",,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2012111,AKASH PANDA,13-Dec-2022 04:12 PM,Rejected-AOC,Not the 1st lowest bidder in lottery,19-Apr-2025 12:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2011940,Alok Kumar Panda,13-Dec-2022 02:53 PM,Rejected-AOC,Not the 1st lowest bidder in lottery,19-Apr-2025 12:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Special condition, if any, specifically mentioned by Officer Inviting Tender",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2007785,anil kumar mohanty,09-Dec-2022 05:20 PM,Rejected-AOC,Not the 1st lowest bidder in lottery,19-Apr-2025 12:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2011103,ANIL SETH,12-Dec-2022 08:57 PM,Rejected-AOC,Not the 1st lowest bidder in lottery,19-Apr-2025 12:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2011424,ANSUMAN UDGATA,13-Dec-2022 10:00 AM,Accepted-AOC,1st Lowest bidder in lottery programme and bid accepted.,19-Apr-2025 12:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2010083,AVASH PANIGRAHI,13-Dec-2022 12:37 PM,Rejected-AOC,Not the 1st lowest bidder in lottery,19-Apr-2025 12:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2011754,BALAMAKUNDA PUROHIT,13-Dec-2022 01:21 PM,Rejected-AOC,Not the 1st lowest bidder in lottery,19-Apr-2025 12:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2007997,BASUDEV HOTA,09-Dec-2022 08:39 PM,Rejected-AOC,Not the 1st lowest bidder in lottery,19-Apr-2025 12:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2004388,BIJAY KUMAR AGRAWAL,06-Dec-2022 06:15 PM,Rejected-AOC,Not the 1st lowest bidder in lottery,19-Apr-2025 12:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
