Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
CE RW I||RWCIRCLE-KEONJHAR||RWDIVISION-ANANDAPUR,08/ACE/RW/AND/2024-25,2025_CERWI_109342_42,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Paper Cost, EMD, GSTIN, PAN, Registration Certificate, Affidavit, Other Documents as per DTCN",13-Jan-2025 05:30 PM,20-Jan-2025 11:30 AM,13-Jan-2025 05:30 PM,18-Jan-2025 05:30 PM,13-Jan-2025 05:30 PM ,17-Jan-2025 05:30 PM ,13-Jan-2025 05:30 PM,18-Jan-2025 05:30 PM,"4,827",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"2,000",0.0,Nil,Nil,No,Additional Chief Engineer,"O/o the Superintending Engineer, R.W. Division, Anandapur, Salapada",Annual Maintenance of NH-215 to Tikira in the District of Keonjhar for the year 2024-25,Annual Maintenance of NH-215 to Tikira in the District of Keonjhar for the year 2024-25,Please refer tender documents ,NA ,"4,82,700",Civil Works - Roads,NA ,Tender,90.0,45.0,Salapada,758020.0,NA ,NA ,NA ,"R.W. Division, Anandapur at Salapada",No ,No,AOC,04-Apr-2025,"INR 482,630",45.0,Sarat Kumar Rout,19-Apr-2025 04:45 PM,NH-215Tikira.pdf (227.00 KB),1.0,2760694.0,SURENDRA KUMAR SAHOO,INR,"410,284",1,2760572,ANIL KUMAR NAYAK,18-Jan-2025 12:39 AM,Rejected-AOC,.,19-Apr-2025 04:45 PM,Finance,14 bidders bid,Sarat Kumar Rout,23-Jan-2025 09:43 AM,,BOQ Comparative Chart,Er. Sarat Kumar Rout,Internal,,Sarat Kumar Rout,04-Apr-2025 12:26 PM,finsummary_525593.pdf (210.73 KB),CE RW I||RWCIRCLE-KEONJHAR||RWDIVISION-ANANDAPUR,2025_CERWI_109342_42,08/ACE/RW/AND/2024-25,Annual Maintenance of NH-215 to Tikira in the District of Keonjhar for the year 2024-25,AOC
,,,,,,,,,,,,,,,,.xls,BoQ,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2758720,DURYODHAN SAHOO,17-Jan-2025 02:35 PM,Rejected-AOC,.,19-Apr-2025 04:45 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2761416,GITA RANI SAHOO,17-Jan-2025 10:27 PM,Rejected-AOC,.,19-Apr-2025 04:45 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2755593,JAGABANDHU JENA,16-Jan-2025 03:04 PM,Rejected-AOC,.,19-Apr-2025 04:45 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2761118,JAGANNATH DAS,17-Jan-2025 08:30 PM,Rejected-AOC,.,19-Apr-2025 04:45 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2763569,JYOTSHNARANI JENA,18-Jan-2025 04:34 PM,Rejected-AOC,.,19-Apr-2025 04:45 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2760524,PRASANNA BHUYAN,17-Jan-2025 05:46 PM,Rejected-AOC,.,19-Apr-2025 04:45 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2763371,RABINDRA KUMAR BARIK,18-Jan-2025 03:47 PM,Rejected-AOC,.,19-Apr-2025 04:45 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2752011,SANJAYA KUMAR JENA,15-Jan-2025 05:21 PM,Rejected-AOC,.,19-Apr-2025 04:45 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2752641,SARAT NAYAK,16-Jan-2025 02:29 AM,Rejected-AOC,.,19-Apr-2025 04:45 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,11,2754592,SIBANANDA DHAL,17-Jan-2025 12:27 AM,Rejected-AOC,.,19-Apr-2025 04:45 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,12,2763075,Sri Jagannath Agency and Consultancy Service,18-Jan-2025 02:42 PM,Rejected-AOC,.,19-Apr-2025 04:45 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,13,2760694,SURENDRA KUMAR SAHOO,17-Jan-2025 06:34 PM,Accepted-AOC,Won in lottery process,19-Apr-2025 04:45 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,14,2758221,TIKI RANI PUHAN,17-Jan-2025 03:46 PM,Rejected-AOC,.,19-Apr-2025 04:45 PM,,,,,,,,,,,,,,,,,AOC
