Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
Chief Engineer Mech - WR Bhubaneswar||SE Mechanical Circle Bhubaneswar||EE Mechanical Division Bhubaneswar,ACEM/MDB-38/2024-25,2025_CEMWR_109753_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC, GST, PAN, AFFIDAVIT AND ALL OTHER DOCUMENTS AS PER DTCN.",27-Jan-2025 10:00 AM,07-Feb-2025 12:00 PM,27-Jan-2025 10:00 AM,06-Feb-2025 05:30 PM,27-Jan-2025 10:00 AM ,06-Feb-2025 05:30 PM ,27-Jan-2025 10:00 AM,06-Feb-2025 05:30 PM,"18,000",No,fixed,,Nil,Nil,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,"Addl. Chief Engineer, Mechanical Circle, BBSR","O/O the Addl. Chief Engineer, Mechanical Circle, Bhubaneswar, Delta Square","Replacement and R/M of gates and hoists of Kanpur Cross Regulator on PMC under Superintending Engineer, Prachi Division, Bhubaneswar for the year 2024-25","Replacement and R/M of gates and hoists of Kanpur Cross Regulator on PMC under Superintending Engineer, Prachi Division, Bhubaneswar for the year 2024-25",Please refer Tender documents. ,NA ,"17,82,972",Mechanical Works,NA ,Tender,90.0,30.0,KANPUR PMC,752100.0,NA ,NA ,NA ,BHUBANESWAR,No ,No,AOC,24-Mar-2025,"INR 1,515,705",30.0,RAMESH LADI,04-Apr-2025 12:43 PM,MDB38.pdf (665.00 KB),1.0,2798030.0,ORIFEB INDUSTRIES,INR,"1,515,705",1,2798075,ABHISEKH ENTERPRISERS,05-Feb-2025 09:20 AM,Rejected-Finance,LOOSER OF THE LOTTERY,24-Mar-2025 04:49 PM,Finance,ALL BID DOCUMENTS ARE DOWNLOADED,RAMESH LADI,10-Feb-2025 11:47 AM,,BOQ Comparative Chart,"ADDL. CHIEF ENGINEER, MECHANICAL CIRCLE, BHUBANESWAR",Internal,"ASST. TO ADDL. CHIEF ENGINEER, SUPERINTENDING ENGINEER, MECHANICAL DIVISION, BHUBANESWAR, DIVISIONAL ACCOUNTANT, MECHANICAL DIVISION, BHUBANESWAR",RAMESH LADI,24-Mar-2025 04:49 PM,finsummary_527012.pdf (379.61 KB),Chief Engineer Mech - WR Bhubaneswar||SE Mechanical Circle Bhubaneswar||EE Mechanical Division Bhubaneswar,2025_CEMWR_109753_1,ACEM/MDB-38/2024-25,"Replacement and R/M of gates and hoists of Kanpur Cross Regulator on PMC under Superintending Engineer, Prachi Division, Bhubaneswar for the year 2024-25",AOC
,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2792122,"ACHYUTA NANDA SWAIN ,PROPRIETOR M/S. ADITYA ENTERPRISER.",31-Jan-2025 11:18 PM,Rejected-Finance,LOOSER OF THE LOTTERY,24-Mar-2025 04:49 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2792350,BANASHREE BHUYAN,06-Feb-2025 11:50 AM,Rejected-Finance,LOOSER OF THE LOTTERY,24-Mar-2025 04:49 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2791136,LAXMIDHRA BHUYAN,05-Feb-2025 10:57 PM,Rejected-Finance,LOOSER OF THE LOTTERY,24-Mar-2025 04:49 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2792659,Manashi Dash (Prop - M/s. Babby Engg. & Works),06-Feb-2025 09:58 AM,Rejected-Finance,LOOSER OF THE LOTTERY,24-Mar-2025 04:49 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2791133,M/S Abirvab Steel Product,06-Feb-2025 10:59 AM,Rejected-Finance,LOOSER OF THE LOTTERY,24-Mar-2025 04:49 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2787754,M/s. ASHIRBAD INDUSTRIES Prp. PRAKASH CHANDRA LENKA,06-Feb-2025 04:08 PM,Rejected-Finance,LOOSER OF THE LOTTERY,24-Mar-2025 04:49 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2790912,M/S Ashreebad Fabricators,05-Feb-2025 06:11 PM,Rejected-Finance,LOOSER OF THE LOTTERY,24-Mar-2025 04:49 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2787771,M/s. BHAGABATI INDUSTRIES Prop. NIRANJAN PANDA,06-Feb-2025 03:57 PM,Rejected-Finance,LOOSER OF THE LOTTERY,24-Mar-2025 04:49 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2800262,M/S JAGANNATH AGRICULTURAL IMPLEMENTS WORKSHOP,06-Feb-2025 12:47 PM,Rejected-Finance,LOOSER OF THE LOTTERY,24-Mar-2025 04:49 PM,,,,,,,,,,,,,,,,,AOC
