Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
CCE Brutang and Hadua Irrigation Project Dasapalla||SE Hadua Division Narasinghapur,SE-HID(NSPR)- 05/2024-25,2025_SEHDP_110871_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"EMD,Tender Cost, CDMS,GSTIN, PAN and all other documents as per DTCN.",18-Feb-2025 10:00 AM,10-Mar-2025 11:30 AM,18-Feb-2025 10:00 AM,07-Mar-2025 05:00 PM,18-Feb-2025 10:00 AM ,24-Feb-2025 05:00 PM ,18-Feb-2025 10:00 AM,07-Mar-2025 05:00 PM,17-Mar-2025 11:30 AM,"52,500",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"10,000",Nil,Nil,No,"Superintending Engineer, Hadua Irrigation Division","O/o the Superintending Engineer, Hadua Irrigation Division, Narasinghpur, Dist-Cuttack, Pincode-754032",Construction of 20 units Transit shed for displaced families at R and R Colony of Hadua Irrigation Project in village Kanseilo under Narasinghpur Block.,Construction of 20 units Transit shed for displaced families at R and R Colony of Hadua Irrigation Project in village Kanseilo under Narasinghpur Block.,Please refer Tender documents. ,NA ,"52,40,995",Civil Works - Buildings,NA ,Tender,90.0,90.0,"Kanseilo, Narasinghpur, Cuttack",754032.0,NA ,NA ,NA ,"Narasinghpur, Dist-Cuttack, Pincode-754032",No ,No,AOC,05-Apr-2025,"INR 4,455,370",90.0,Ramesh Chandra Behera,18-Apr-2025 11:33 AM,20unitsrestshed.pdf (1197.00 KB),1.0,2846398.0,ABHAYA KUMAR SAHOO,INR,"4,455,370",1,2846398,ABHAYA KUMAR SAHOO,07-Mar-2025 11:03 AM,Accepted-AOC,Selected in transparent lottery system,18-Apr-2025 11:34 AM,Finance,All bidders are financially qualified,Ramesh Chandra Behera,19-Mar-2025 10:51 AM,finance_530706.pdf,BOQ Comparative Chart,Ramesh Chandra Behera,Internal,,Ramesh Chandra Behera,19-Mar-2025 11:11 AM,finsummary_530706.pdf (14719.65 KB),CCE Brutang and Hadua Irrigation Project Dasapalla||SE Hadua Division Narasinghapur,2025_SEHDP_110871_1,SE-HID(NSPR)- 05/2024-25,Construction of 20 units Transit shed for displaced families at R and R Colony of Hadua Irrigation Project in village Kanseilo under Narasinghpur Block.,Technical,All the bidders are admitted successfully.,Ramesh Chandra Behera,14-Mar-2025 04:26 PM,technical_530706.pdf,Ramesh Chandra Behera,Internal,,Ramesh Chandra Behera,14-Mar-2025 04:32 PM,17-Mar-2025 11:30 AM,techsummary_530706.pdf (3846.03 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Bill Of Quantity,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2846431,ALOKRANJAN BHOI,07-Mar-2025 12:17 PM,Rejected-AOC,Not selected in transparent lottery system,18-Apr-2025 11:34 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2846415,BISAL KUMAR MOHARANA,07-Mar-2025 11:17 AM,Rejected-AOC,Not selected in transparent lottery system,18-Apr-2025 11:34 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2840287,GYANA PRAKASH BISWAL,28-Feb-2025 02:05 PM,Rejected-AOC,Not selected in transparent lottery system,18-Apr-2025 11:34 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2842375,MANOJ KUMAR PRUSTY,01-Mar-2025 08:35 PM,Rejected-AOC,Not selected in transparent lottery system,18-Apr-2025 11:34 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2842925,NAGENDRA MAHALIK,02-Mar-2025 10:00 PM,Rejected-AOC,Not selected in transparent lottery system,18-Apr-2025 11:34 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2840992,Omprakash Biswal,01-Mar-2025 08:58 PM,Rejected-AOC,Not selected in transparent lottery system,18-Apr-2025 11:34 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2845855,OMPRASAD BALABANTARAY,06-Mar-2025 04:01 PM,Rejected-AOC,Not selected in transparent lottery system,18-Apr-2025 11:34 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2843968,RABINARAYAN SETHI,04-Mar-2025 07:13 PM,Rejected-AOC,Not selected in transparent lottery system,18-Apr-2025 11:34 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2846656,RADHAKANTA DALAI,07-Mar-2025 03:27 PM,Rejected-AOC,Not selected in transparent lottery system,18-Apr-2025 11:34 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
