Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
EIC-CIVIL,CE-ROADS-II-06/2024-25,2024_EICCL_105446_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Online proof copy of Tender Cost and EMD, GSTIN, PAN, RC and Affidavit",04-Oct-2024 06:00 PM,30-Oct-2024 11:30 AM,04-Oct-2024 06:00 PM,29-Oct-2024 05:30 PM,NA ,NA ,04-Oct-2024 06:00 PM,29-Oct-2024 05:30 PM,15-Jan-2025 11:30 AM,"30,76,000",Yes,fixed,,Nil,Nil,1.0,1st Corrigendum,Date,,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,"Chief Engineer, Roads-II, Odisha","O/o the E.I.C (Civil-Cum-Roads), Odisha, Nirman Soudha, New Building, Unit-V, Bhubaneswar",Improvement such as widening and strengthening of Khatakhura-Bhairpur road from 0/000 km to 15/875 km in the district of Dhenkanal under State Plan,Improvement such as widening and strengthening of Khatakhura-Bhairpur road from 0/000 km to 15/875 km in the district of Dhenkanal under State Plan,Please refer Tender documents. ,NA ,"30,76,46,043",Civil Works - Roads,NA ,Tender,90.0,510.0,Dhenkanal Division,751001.0,NA ,NA ,NA ,"O/o the E.I.C (Civil-Cum-Roads), Odisha",No ,No,AOC,25-Apr-2025,"INR 261,529,901",510.0,Pradipta Kumar Nayak,25-Apr-2025 02:22 PM,Khatakhura_Bhariapur.pdf (878.00 KB),01P1 of 2025-26,1.0,2598685.0,MOTIRANJAN SAHOO,INR,"261,529,901",1,2588600,BB INFRA SOLUTIONS PRIVATE LIMITED,29-Oct-2024 02:21 PM,Rejected-Technical,Disqualified,10-Jan-2025 07:52 PM,Finance,Opening,Lipsa Mallick,15-Jan-2025 01:10 PM,,BOQ Comparative Chart,CE Roads-II Odisha,Internal,,Pradipta Kumar Nayak,25-Apr-2025 02:14 PM,finsummary_508568.pdf (877.66 KB),EIC-CIVIL,2024_EICCL_105446_3,CE-ROADS-II-06/2024-25,Improvement such as widening and strengthening of Khatakhura-Bhairpur road from 0/000 km to 15/875 km in the district of Dhenkanal under State Plan,Technical,Opened,Lipsa Mallick,30-Oct-2024 01:24 PM,,EIC Civil Cum Roads Odisha,Internal,,Pradipta Kumar Nayak,10-Jan-2025 07:52 PM,15-Jan-2025 11:30 AM,techsummary_508568.pdf (476.41 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Machineries and work experience,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2575572,Bhagabati build and constructions Pvt Ltd,18-Oct-2024 04:54 PM,Rejected-AOC,L1 bidder,25-Apr-2025 02:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Other documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2597907,BIRENDRA KUMAR NAYAK,29-Oct-2024 11:31 AM,Rejected-AOC,L4 bidder,25-Apr-2025 02:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2593265,C.P.ARORA ENGINEERS CONTRACTORS PVT LTD,26-Oct-2024 12:55 PM,Rejected-Technical,Disqualified,10-Jan-2025 07:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2597960,GYANENDRA KUMAR ROUTRAY,29-Oct-2024 04:26 PM,Rejected-Finance,Other than L1 and L2 bidder,25-Apr-2025 02:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2589978,MACKINTOSH BURN LIMITED,28-Oct-2024 05:25 PM,Rejected-Finance,Other than L1 and L2 bidder,25-Apr-2025 02:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2586935,MESSERS BIRAJA CONSTRUCTION,28-Oct-2024 03:51 PM,Rejected-Technical,Disqualified,10-Jan-2025 07:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2598685,MOTIRANJAN SAHOO,29-Oct-2024 03:04 PM,Accepted-AOC,Selected as L1 bidder,25-Apr-2025 02:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2580909,M/s.S.K.Agarwalla,20-Oct-2024 11:54 AM,Rejected-AOC,L1 bidder,25-Apr-2025 02:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2584033,NANDA INFRA CONSTRUCTION PRIVATE LIMITED,29-Oct-2024 03:24 PM,Rejected-Finance,Other than L1 and L2 bidder,25-Apr-2025 02:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,11,2583510,ROUT INFRASTRUCTURE PRIVATE LIMITED,29-Oct-2024 03:20 PM,Rejected-AOC,L2 bidder,25-Apr-2025 02:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,12,2584008,SATENDRA PRASAD,22-Oct-2024 10:48 AM,Rejected-AOC,L1 bidder,25-Apr-2025 02:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,13,2587887,SCS Constructions India Pvt Ltd,21-Oct-2024 08:37 PM,Rejected-Technical,Disqualified,10-Jan-2025 07:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,14,2570029,SRI RAGHAVENDRA CONSTRUCTIONS,23-Oct-2024 08:44 PM,Rejected-Technical,Disqualified,10-Jan-2025 07:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
