Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"CE,Minor Irrigation,BBSR||SENMIC-SAMBALPUR||SAMBALPUR","SE,MID,SBP/12/2024-25",2025_CEMIB_110174_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"ScanCopy of Licence,GST PAN,BidCost,EMD,Afidavit,NoRelation other as per DTCN",05-Feb-2025 11:00 AM,14-Feb-2025 11:00 AM,05-Feb-2025 11:00 AM,13-Feb-2025 05:30 PM,NA ,NA ,05-Feb-2025 11:00 AM,13-Feb-2025 05:30 PM,"29,842",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,"SE, M.I.Division Sambalpur",At Motijharan PO B.S.S.Nagar Dist Sambalpur PIN 768001,Improvement to Saletikira M.I.P. in Dhankauda Block of Sambalpur District under Improvement to Tanks and MIPs for the year 2024-25.,Improvement to Saletikira M.I.P. in Dhankauda Block of Sambalpur District under Improvement to Tanks and MIPs for the year 2024-25.,"ScanCopy of Licence,GST PAN,BidCost,EMD,Afidavit,NoRelation other as per DTCN ",NA ,"29,84,150",Civil Works - Water Works,NA ,Tender,90.0,60.0,Dhankauda,768006.0,NA ,NA ,NA ,"SE, M.I.Division Sambalpur",No ,No,AOC,25-Mar-2025,"INR 2,536,825.2",60.0,Kundan Singh Naik,10-Apr-2025 10:03 AM,1.pdf (492.00 KB),Work awarded to Sri Laba Meher B Class contractor,1.0,2809065.0,LABA MEHER,INR,"2,536,825.2",1,2804439,ARUN KUMAR DEHURY,11-Feb-2025 11:16 AM,Rejected-AOC,Not Selected vide transparent lottery,10-Apr-2025 10:04 AM,Finance,Admitted,Kundan Singh Naik,20-Feb-2025 05:29 PM,finance_528483.pdf,BOQ Comparative Chart,SE,Internal,SONU KUMAR DAO ER P P SAHOO AE ESTIMATOR,Kundan Singh Naik,20-Feb-2025 07:57 PM,finsummary_528483.pdf (316.50 KB),"CE,Minor Irrigation,BBSR||SENMIC-SAMBALPUR||SAMBALPUR",2025_CEMIB_110174_1,"SE,MID,SBP/12/2024-25",Improvement to Saletikira M.I.P. in Dhankauda Block of Sambalpur District under Improvement to Tanks and MIPs for the year 2024-25.,AOC
,,,,,,,,,,,,,,,,.xls,BILL OF QUALITY,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2808286,BIMAL MAHAPATRA,10-Feb-2025 06:22 PM,Rejected-AOC,Not Selected vide transparent lottery,10-Apr-2025 10:04 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2815774,CHANDAN KUMAR DHALA,13-Feb-2025 02:18 PM,Rejected-AOC,Not Selected vide transparent lottery,10-Apr-2025 10:04 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2816113,DEBASISH PADHAN,13-Feb-2025 05:13 PM,Rejected-AOC,Not Selected vide transparent lottery,10-Apr-2025 10:04 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2814140,GAGAN BIHARI DASH,12-Feb-2025 07:05 PM,Rejected-AOC,Not Selected vide transparent lottery,10-Apr-2025 10:04 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2815175,HIMANSU SEKHAR PUJARI,13-Feb-2025 12:07 PM,Rejected-AOC,Not Selected vide transparent lottery,10-Apr-2025 10:04 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2809065,LABA MEHER,11-Feb-2025 09:30 PM,Accepted-AOC,Selected vide transparent lottery,10-Apr-2025 10:04 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2805985,MANAS RANJAN MISHRA,13-Feb-2025 10:56 AM,Rejected-Technical,Rejected due to L2 Bidder,20-Feb-2025 07:03 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2808707,PARSURAM KHAMARI,12-Feb-2025 07:01 PM,Rejected-AOC,Not Selected vide transparent lottery,10-Apr-2025 10:04 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2808719,SANDHYARANI SAHU,12-Feb-2025 07:15 PM,Rejected-AOC,Not Selected vide transparent lottery,10-Apr-2025 10:04 AM,,,,,,,,,,,,,,,,,AOC
