Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Rural Water Supply and Sanitation||RWSS Circle Koraput||RWSS Division Nawarangpur,03/2024-2025/dt.05/12/2024,2024_RWSS_108293_4,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"EMD,COST OF TENDER PAPER,GST,SOLVANCY CERTIFICATE,PANCARD,TURNOVER CERTIFICTATE ETC AS PER DTCN",14-Dec-2024 09:00 AM,24-Dec-2024 11:00 AM,14-Dec-2024 09:00 AM,23-Dec-2024 05:00 PM,14-Dec-2024 09:00 AM ,21-Dec-2024 05:00 PM ,14-Dec-2024 09:00 AM,23-Dec-2024 05:00 PM,20-Feb-2025 04:00 PM,"72,460",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,EXECUTIVE ENGINEER,RWSS DIVISION OFFICE NABARANGPUR NEAR CHINA MARKET,EXECUTION OF RPWS TO VILLAGE SIUNI PH-1 OF RAJPUR G.P UNDER UMERKOTE BLOCK IN NABARANGPUR DISTRICT INCLUDING 5 YEARS O AND M. (NEW),EXECUTION OF RPWS TO VILLAGE SIUNI PH-1 OF RAJPUR G.P UNDER UMERKOTE BLOCK IN NABARANGPUR DISTRICT INCLUDING 5 YEARS O AND M. (NEW),Please refer Tender documents. ,NA ,"72,46,206",Civil Works - Water Works,NA ,Tender,180.0,NA ,NABARANGPUR,764059.0,NA ,NA ,NA ,"EXECUTIVE ENGINEER,RWSS DIVISION, NABARANGPUR",No ,No,AOC,19-Apr-2025,"INR 6,160,000",180.0,Pratik Kumar Rout,19-Apr-2025 09:18 PM,SIUNI.AOC.pdf (607.00 KB),1.0,2707179.0,RAMESH KUMAR AGRAWAL,INR,"6,160,000",1,2707620,AJAY SARKAR,23-Dec-2024 12:03 PM,Rejected-Technical,Financial Turnover certificate statement mismatch with online UDIN verification portal,20-Feb-2025 01:28 PM,Finance,ALL THE 6 NOS .OF BIDDERS ARE ADMITTED,Pratik Kumar Rout,20-Feb-2025 06:24 PM,,BOQ Comparative Chart,EXECUTIVE ENGINEER RWSS Nabarangpur,Internal,DAO RWSS Nabarangpur AEE RWSS Nabarangpur AE RWSS Nabarangpur,Pratik Kumar Rout,19-Apr-2025 09:12 PM,finsummary_520586.pdf (502.93 KB),Rural Water Supply and Sanitation||RWSS Circle Koraput||RWSS Division Nawarangpur,2024_RWSS_108293_4,03/2024-2025/dt.05/12/2024,EXECUTION OF RPWS TO VILLAGE SIUNI PH-1 OF RAJPUR G.P UNDER UMERKOTE BLOCK IN NABARANGPUR DISTRICT INCLUDING 5 YEARS O AND M. (NEW),Technical,TOTAL 11 NOS. OF BIDS ARE SUBMITTED AND ALL THE 11 NOS. OF BIDS ARE ADMITTED,Pratik Kumar Rout,24-Dec-2024 06:22 PM,,Executive Engineer RWSS Nabarangpur,Internal,EE RWSS Nabarangpur DAO RWSS Nabarangpur AEE RWSS Nabarangpur AE RWSS Nabarangpur,Pratik Kumar Rout,20-Feb-2025 01:28 PM,20-Feb-2025 04:00 PM,techsummary_520586.pdf (1259.92 KB),AOC
,,,,,,,,,,,,,,,,.pdf,"EXPERIENCE CERTIFICATE,EPF,NO RELATIONSHIP AND NO LITIGATION CERTIFICATE IN AFFIDAVIT AS PER DTCN",,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2707859,ASHOK PATNAIK,23-Dec-2024 01:35 PM,Rejected-Technical,Labour licence or undertaking not uploaded,20-Feb-2025 01:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2704351,Chanchal Mahapatra,20-Dec-2024 09:33 AM,Rejected-Finance,L3 BIDDER,19-Apr-2025 09:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2707967,DHARANIDHAR SETHY,23-Dec-2024 04:08 PM,Rejected-Technical,Labour licence or undertaking not uploaded and does not fulfil the minimum eligibility criteria of technical capacity,20-Feb-2025 01:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2706204,JYOTSNA KUMARI PRADHAN,21-Dec-2024 05:53 PM,Rejected-Technical,Labour licence or undertaking not uploaded,20-Feb-2025 01:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2706487,Krushna Dalai,21-Dec-2024 10:03 PM,Rejected-Finance,L4 BIDDER,19-Apr-2025 09:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2706463,PABAN KUMAR JHA,23-Dec-2024 04:48 PM,Rejected-Finance,L3 BIDDER,19-Apr-2025 09:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2707179,RAMESH KUMAR AGRAWAL,23-Dec-2024 03:19 PM,Accepted-AOC,1ST LOWEST BIDDER,19-Apr-2025 09:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2708246,Sanuj Kumar Tripathy,23-Dec-2024 03:29 PM,Rejected-Technical,Labour licence or undertaking not uploaded,20-Feb-2025 01:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2707822,SUNIL KUMAR SAHOO,23-Dec-2024 12:58 PM,Rejected-Finance,L3 BIDDER,19-Apr-2025 09:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
