Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
EIC-CIVIL||SERNB-CIRCLE-NORTHERN||EERNB-DIVN-BARGARH,IFB-SE PWD-11 OF 2024-25,2024_EICCL_106051_10,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Tender Cost, EMD, Bid Declaration Form, GSTIN, PAN, EPF, ESI, Affidavit and other DOC as per DTCN",28-Oct-2024 11:00 AM,07-Nov-2024 11:30 AM,28-Oct-2024 11:00 AM,06-Nov-2024 05:00 PM,28-Oct-2024 11:00 AM ,06-Nov-2024 05:00 PM ,28-Oct-2024 11:00 AM,06-Nov-2024 05:00 PM,25-Nov-2024 09:00 AM,"28,373",Yes,fixed,,Nil,Nil,1.0,1ST CORRIGENDUM,Other,,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,O/O THE SUPERINTENDING ENGINEER (R AND B) DIVISION,"O/O THE SUPERINTENDING ENGINEER (R AND B) DIVISION BARGARH, AT-NEAR GOVT BUS STAND INFRONT OF WOMENS COLLEGE BARGARH","Construction of Paddy Procurement Centre at Bhatigaon under Barpali Block in the District of Bargarh, Odisha","BUILDING WORK (CIVIL, EI AND PH)",PLEASE REFER THE TENDER DOCUMENTS ,NA ,"28,37,326",Civil Works - Buildings,NA ,Tender,90.0,60.0,BARPALI,768029.0,NA ,NA ,NA ,O/O THE SUPERINTENDING ENGINEER (R AND B) DIVISION,No ,No,AOC,17-Apr-2025,"INR 2,412,010.69",60.0,Arun Kumar Pandey,17-Apr-2025 12:33 PM,AOCBHATIGAON.pdf (453.00 KB),1.0,2610894.0,Susama Dash,INR,"2,412,011",1,2623847,BASANTA KUMAR MOHANTY,06-Nov-2024 01:52 PM,Rejected-AOC,Transparent Lottery System,17-Apr-2025 12:33 PM,Finance,Total No. of 14 nos bidder accepted for financial evaluation process.,Umesh Chandra Bhoi,25-Nov-2024 12:44 PM,,BOQ Comparative Chart,ARUN KUMAR PANDEY,Internal,1-VINIT KUMAR 2-BASANTA KUMAR DEHURY 3-UMESH CHANDRA BHOI,Arun Kumar Pandey,17-Apr-2025 12:23 PM,finsummary_512183.pdf (453.22 KB),EIC-CIVIL||SERNB-CIRCLE-NORTHERN||EERNB-DIVN-BARGARH,2024_EICCL_106051_10,IFB-SE PWD-11 OF 2024-25,"Construction of Paddy Procurement Centre at Bhatigaon under Barpali Block in the District of Bargarh, Odisha",Technical,Total No. of 14 nos bidder accepted for technical evaluation process.,Umesh Chandra Bhoi,07-Nov-2024 02:58 PM,,ARUN KUMAR PANDEY,Internal,1-VINIT KUMAR 2-BASANTA KUMAR DEHURY 3-UMESH CHANDRA BHOI,Arun Kumar Pandey,21-Nov-2024 06:28 PM,25-Nov-2024 09:00 AM,techsummary_512183.pdf (332.22 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2615669,BIBHUTI BHUSAN DASH,04-Nov-2024 07:31 PM,Rejected-AOC,Transparent Lottery System,17-Apr-2025 12:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2608236,BINOD KUMAR SAHU,04-Nov-2024 08:10 PM,Rejected-AOC,Transparent Lottery System,17-Apr-2025 12:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2618804,DEBANANDA BABU,05-Nov-2024 01:36 PM,Rejected-AOC,Transparent Lottery System,17-Apr-2025 12:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2621876,DIBYA KUMAR MAJHI,06-Nov-2024 01:35 AM,Rejected-AOC,Transparent Lottery System,17-Apr-2025 12:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2624300,MANMOHAN SWAIN,06-Nov-2024 03:08 PM,Rejected-AOC,Transparent Lottery System,17-Apr-2025 12:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2624384,PRADEEP KUMAR SAHU,06-Nov-2024 03:21 PM,Rejected-AOC,Transparent Lottery System,17-Apr-2025 12:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2623059,RAJASHREE PANIGRAHI,06-Nov-2024 12:58 PM,Rejected-AOC,Transparent Lottery System,17-Apr-2025 12:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2620623,RAJIBA LOCHAN SETH,06-Nov-2024 07:09 AM,Rejected-Finance,NOT FURNISHED,17-Apr-2025 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2624315,RAKESH KUMAR SAHU,06-Nov-2024 02:59 PM,Rejected-AOC,Transparent Lottery System,17-Apr-2025 12:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
