Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
CE RW I||RWCIRCLE-ANGUL,Road Online-AGL-13/2024-2025,2024_CERWI_108476_16,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Paper cost, EMD one percentage of the estimated cost,GST,PAN,RC,Affidavit regarding correctness",20-Dec-2024 09:00 AM,30-Dec-2024 11:00 AM,20-Dec-2024 09:00 AM,27-Dec-2024 05:00 PM,20-Dec-2024 09:00 AM ,26-Dec-2024 01:00 PM ,20-Dec-2024 09:00 AM,27-Dec-2024 05:00 PM,20-Jan-2025 12:00 PM,"3,86,570",Yes,percentage,1.0%,Nil,Nil,1.0,2nd Corrigendum,Other,,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,"Chief Engineer,RWC,Angul",At-Hakimpada Po-Hakimpada District-Angul Pin-759122,Birigada RD road Tikarapada to Burgora Barapadar road,Birigada RD road Tikarapada to Burgora Barapadar road,s. ,NA ,"3,86,57,000",Civil Works - Roads,NA ,Tender,90.0,270.0,Boudh,762014.0,NA ,NA ,NA ,"Office of the Chief Construction Engineer,RWC,Angu",No ,No,AOC,25-Apr-2025,"INR 32,861,813",270.0,Baikuntha Nath Sarangi,25-Apr-2025 12:05 PM,Birigada.pdf (1075.00 KB),REFUND OF EMD,1.0,2710429.0,MS L K BROTHERS INFRASTRUCTURE,INR,"32,861,813",1,2713007,ABHILASH BISWAL,27-Dec-2024 12:41 PM,Rejected-Technical,Due to non submission of similar nature of work experience as per Boq for road works vide clause no.2.2.1 of ITB and year wise break up for similar nature of work experience as per clause no.2.1.4 of DTCN,16-Jan-2025 07:24 PM,Finance,Ten Bidders found,Mamatamayee Biswal,21-Jan-2025 06:32 PM,,BOQ Comparative Chart,Chief Construction Engineer,Internal,E.E DAO ESTIMATOR,Baikuntha Nath Sarangi,25-Apr-2025 11:56 AM,finsummary_521276.pdf (1075.14 KB),CE RW I||RWCIRCLE-ANGUL,2024_CERWI_108476_16,Road Online-AGL-13/2024-2025,Birigada RD road Tikarapada to Burgora Barapadar road,Technical,Eleven Bidders found,Baikuntha Nath Sarangi,31-Dec-2024 03:29 PM,technical_521276.pdf,Chief Engineer,Internal,E.E.DAO ESTIMATOR,Baikuntha Nath Sarangi,16-Jan-2025 07:24 PM,20-Jan-2025 12:00 PM,techsummary_521276.pdf (668.15 KB),AOC
,,,,,,,,,,,,,,,,.pdf,"Labour licence,Similar nature of work ,Annual Turn Over,Work in hand ,No relation certificate,Litiga",,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2713378,ASWANI KUMAR MAHAPATRA,27-Dec-2024 12:23 PM,Rejected-AOC,0,25-Apr-2025 12:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Machinery own obtained on hire, Balance sheet Bidder Contact address and other documents as per DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2713008,BALAMAKUNDA PUROHIT,27-Dec-2024 04:23 PM,Rejected-AOC,0,25-Apr-2025 12:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantities in xls sheet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2713201,KHIROD KUMAR SETHI,27-Dec-2024 01:41 PM,Rejected-AOC,0,25-Apr-2025 12:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2711623,KRUTIBAS MISHRA,27-Dec-2024 04:06 PM,Rejected-AOC,0,25-Apr-2025 12:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2713840,MAHENDRA SAHOO,27-Dec-2024 03:42 PM,Rejected-AOC,0,25-Apr-2025 12:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2711544,MISHRA INFRA PROJECTS,26-Dec-2024 11:06 AM,Rejected-AOC,0,25-Apr-2025 12:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2710429,MS L K BROTHERS INFRASTRUCTURE,26-Dec-2024 06:34 PM,Accepted-AOC,Winner of lottery among the 1st lowest bidders,25-Apr-2025 12:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2713176,M/S RAJ KUMAR AGRAWAL,27-Dec-2024 04:37 PM,Rejected-AOC,0,25-Apr-2025 12:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2710999,RUPESH CHANDRA PRADHAN,26-Dec-2024 10:05 PM,Rejected-AOC,0,25-Apr-2025 12:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
