Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Rural Water Supply and Sanitation||RWSS Circle Koraput||RWSS Division Nawarangpur,04/2024-2025/dt.10/12/2024,2024_RWSS_108444_4,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"EMD,COST OF TENDER PAPER,GST,SOLVANCY CERTIFICATE,PANCARD,TURN OVER CERTIFICATE ETC AS PER DTCN",18-Dec-2024 09:00 AM,30-Dec-2024 11:00 AM,18-Dec-2024 09:00 AM,27-Dec-2024 05:00 PM,18-Dec-2024 09:00 AM ,26-Dec-2024 05:00 PM ,18-Dec-2024 09:00 AM,27-Dec-2024 05:00 PM,27-Feb-2025 09:00 AM,"3,87,280",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,"EXECUTIVE ENGINEER,RWSS DVISION,NABARANGPUR","EXECUTIVE ENGINEER,RWSS DVISION OFFICE NEAR CHINA MARKET",EXECUTION OF RPWS TO VILLAGE BEHEDA PH-1 OF BEHEDA G.P UNDER UMERKOTE BLOCK IN NABARANGPUR DISTRICT INCLUDING 5 YEARS O AND M. (NEW),EXECUTION OF RPWS TO VILLAGE BEHEDA PH-1 OF BEHEDA G.P UNDER UMERKOTE BLOCK IN NABARANGPUR DISTRICT INCLUDING 5 YEARS O AND M. (NEW),Please refer Tender documents. ,NA ,"3,87,27,795",Civil Works - Water Works,NA ,Tender,180.0,NA ,NABARANGPUR,764059.0,NA ,NA ,NA ,"EXECUTIVE ENGINEER,RWSS DVISION,NABARANGPUR",No ,No,AOC,10-Apr-2025,"INR 32,922,497",300.0,Pratik Kumar Rout,10-Apr-2025 01:56 PM,BEHEDA.AOC.pdf (686.00 KB),1.0,2712963.0,M/S SAI VAISHNAVI BUILDCON,INR,"32,922,497",1,2713867,ABHISEK KUMAR AGRAWAL,27-Dec-2024 04:27 PM,Rejected-Technical,B Value not certified by the CA and EE as per DTCN,26-Feb-2025 07:01 PM,Finance,ALL THE 9 NOS. OF BIDDERS ARE ADMITTED,Pratik Kumar Rout,27-Feb-2025 09:36 AM,,BOQ Comparative Chart,ACE RWSS Circle Koraput,Internal,EE RWSS Circle Koraput AEE RWSS Circle Koraput EE RWSS Nabarangpur DAO RWSS Nabarangpur AEE RWSS Nabarangpur AE RWSS Nabarangpur,Pratik Kumar Rout,10-Apr-2025 01:48 PM,finsummary_520937.pdf (502.09 KB),Rural Water Supply and Sanitation||RWSS Circle Koraput||RWSS Division Nawarangpur,2024_RWSS_108444_4,04/2024-2025/dt.10/12/2024,EXECUTION OF RPWS TO VILLAGE BEHEDA PH-1 OF BEHEDA G.P UNDER UMERKOTE BLOCK IN NABARANGPUR DISTRICT INCLUDING 5 YEARS O AND M. (NEW),Technical,TOTAL 14 NOS. OF BIDS ARE SUBMITTED AND ALL THE 14 NOS. OF BIDS ARE ADMITTED,Pratik Kumar Rout,30-Dec-2024 08:57 PM,,Additional Chief Engineer RWSS Circle Koraput,Internal,ACE RWSS Circle Koraput EE RWSS Circle Koraput AEE RWSS Circle Koraput EE RWSS Nabarangpur DAO RWSS Nabarangpur AEE RWSS Nabarangpur AE RWSS Nabarangpur,Pratik Kumar Rout,26-Feb-2025 07:01 PM,27-Feb-2025 09:00 AM,techsummary_520937.pdf (1255.94 KB),AOC
,,,,,,,,,,,,,,,,.pdf,"EXPERIENCE CERTIFICATE,EPF,NO RELATIONSHIP AND NO LITIGATION CERTIFICATE IN AFFIDAVIT AS PER DTCN",,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2713095,Ashim Kumar Patnaik,27-Dec-2024 11:12 AM,Rejected-Finance,L4 BIDDER,10-Apr-2025 01:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2712720,BIKRAM KUMAR GUPTA,27-Dec-2024 04:07 PM,Rejected-Finance,L3 BIDDER,10-Apr-2025 01:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2713708,GIRIDHARI LAL AGRAWAL,27-Dec-2024 02:41 PM,Rejected-Finance,L4 BIDDER,10-Apr-2025 01:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2712934,HIMANSU BISWAL,27-Dec-2024 01:17 PM,Rejected-Technical,B Value not certified by the CA and EE as per DTCN,26-Feb-2025 07:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2712963,M/S SAI VAISHNAVI BUILDCON,27-Dec-2024 11:09 AM,Accepted-AOC,1ST LOWEST BIDDER,10-Apr-2025 01:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2710337,NABIN NAYAK,26-Dec-2024 04:51 PM,Rejected-Finance,L3 BIDDER,10-Apr-2025 01:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2713313,Pradeepta Kumar Panigrahy,27-Dec-2024 11:04 AM,Rejected-Finance,L4 BIDDER,10-Apr-2025 01:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2712867,PRASANT KUMAR SAHOO,26-Dec-2024 07:22 PM,Rejected-Finance,L3 BIDDER,10-Apr-2025 01:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2711745,SANJAYA KUMAR PANIGRAHI,26-Dec-2024 01:09 PM,Rejected-Finance,L3 BIDDER,10-Apr-2025 01:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
