Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
CE RW I||RW-CIRCLE-SUNDARGARH,RWCCESNG-07 OF 2024-25,2024_CERWI_104299_9,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Registration certificate,GSTIN,PAN,Affidavits etc",17-Aug-2024 09:00 AM,09-Sep-2024 11:00 AM,17-Aug-2024 09:00 AM,07-Sep-2024 05:00 PM,17-Aug-2024 09:00 AM ,05-Sep-2024 05:00 PM ,17-Aug-2024 09:00 AM,07-Sep-2024 05:00 PM,04-Nov-2024 11:00 AM,"2,46,491",Yes,percentage,1.0%,Nil,Nil,1.0,Date corrigendum,Date,,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,"C.C.E.,R.W. Circle ,Sundargarh","Office of the C.C.E.,R.W. Circle ,Sundargarh",Construction of new 60 bedded SSD(PSH) hostel at Karla of Sadar block in the district of Sundargarh for the year 2023-24.,Construction of new 60 bedded SSD(PSH) hostel at Karla of Sadar block in the district of Sundargarh for the year 2023-24.,Please refer Tender documents. ,NA ,"2,46,49,127",Civil Works - Buildings,NA ,Tender,90.0,270.0,Sundargarh,770020.0,NA ,NA ,NA ,"Office of the C.C.E.,R.W. Circle ,Sundargarh",No ,No,AOC,09-Apr-2025,"INR 24,649,127.77",270.0,Binata Kishan,09-Apr-2025 06:51 PM,1413.pdf (755.00 KB),1.0,2542526.0,DANSANA ELECTRICAL CONSTRUCTION,INR,"20,954,223.52",1,2542614,AMAN BADHAN,07-Sep-2024 04:15 PM,Rejected-AOC,Unsuccessful bidder,09-Apr-2025 06:51 PM,Finance,Thirteen nos of bidder.,Biswanath Sethy,05-Nov-2024 11:15 AM,finance_505050.pdf,BOQ Comparative Chart,B.Sethy,Internal,,Biswanath Sethy,06-Dec-2024 04:46 PM,finsummary_505050.pdf (23.05 KB),CE RW I||RW-CIRCLE-SUNDARGARH,2024_CERWI_104299_9,RWCCESNG-07 OF 2024-25,Construction of new 60 bedded SSD(PSH) hostel at Karla of Sadar block in the district of Sundargarh for the year 2023-24.,Technical,13 Nos. of Bidders,Binata Kishan,12-Sep-2024 12:31 PM,,B.Sethy,Internal,,Biswanath Sethy,30-Oct-2024 02:00 PM,04-Nov-2024 11:00 AM,techsummary_505050.pdf (1854.79 KB),AOC
,,,,,,,,,,,,,,,,.pdf,"Annual turnover, work experience, machinaries and other documents as per DTCN.",,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2542140,BISHI KESAN NAIK,06-Sep-2024 07:19 PM,Rejected-Finance,Not Qualified,06-Dec-2024 04:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2538022,Care and Pure Engineers,30-Aug-2024 02:30 PM,Rejected-Finance,Not Qualified,06-Dec-2024 04:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2542526,DANSANA ELECTRICAL CONSTRUCTION,07-Sep-2024 03:08 PM,Accepted-AOC,Successful bidder by lottery,09-Apr-2025 06:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2541842,HEMANTA KISHAN,06-Sep-2024 01:10 PM,Rejected-Finance,Not Qualified,06-Dec-2024 04:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2541799,KAMAL LOCHAN NAIK,06-Sep-2024 12:38 PM,Rejected-Finance,Not Qualified,06-Dec-2024 04:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2542219,KANAK PRAVA SWAIN,07-Sep-2024 12:17 PM,Rejected-Finance,Not Qualified,06-Dec-2024 04:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2536242,KARTIK TAPPO,27-Aug-2024 06:59 PM,Rejected-AOC,Unsuccessful bidder,09-Apr-2025 06:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2542632,KHAGESWAR BAGH,07-Sep-2024 04:23 PM,Rejected-AOC,Unsuccessful bidder,09-Apr-2025 06:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2542355,PRASANNA PRADHAN,07-Sep-2024 02:10 PM,Rejected-Finance,Not Qualified,06-Dec-2024 04:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
