Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Tender Stage
CE RW I||RWCIRCLE-BHAWANIPATNA||RW Division Kesinga,SERWKSNG/ONLINE-01/2024-25,2024_CERWI_106474_47,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender cost, RC, PAN , GSTIN, No relation certificate, Affidavit and other documents as per DTCN",06-Nov-2024 02:00 PM,21-Nov-2024 11:00 AM,06-Nov-2024 02:00 PM,20-Nov-2024 05:00 PM,06-Nov-2024 02:00 PM ,16-Nov-2024 09:00 AM ,06-Nov-2024 02:00 PM,20-Nov-2024 05:00 PM,"23,600",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,Additional Chief Engineer,"O/o the S.E.R.W.Division, Kesinga",Periodical Maintenance to Saria to Budhipadar Road at Ch. 0/000 to 2/000 k.m for the year 2024-25,Periodical Maintenance to Saria to Budhipadar Road at Ch. 0/000 to 2/000 k.m for the year 2024-25,Please refer Tender documents. ,NA ,"23,52,905",Civil Works - Roads,NA ,Tender,90.0,30.0,Kesinga,766012.0,NA ,NA ,NA ,"O/o the S.E.R.W.Division, Kesinga",No ,No,AOC,26-Feb-2025,"INR 2,352,905",30.0,Kapileswar Singh,09-Apr-2025 08:23 PM,2576saria.pdf (490.00 KB),1.0,2649701.0,AKASH AGRAWAL,INR,"2,000,205",1,2656059,ABHIMANYU NAIK,20-Nov-2024 03:48 PM,Rejected-Finance,As per transparent lottery system,11-Jan-2025 08:24 PM,Finance,21 NOS BIDDER PARTICIPATED,Ajit Kumar Singh,05-Dec-2024 06:19 PM,,BOQ Comparative Chart,CE RW I||RWCIRCLE-BHAWANIPATNA||RW Division Kesinga,2024_CERWI_106474_47,SERWKSNG/ONLINE-01/2024-25,Periodical Maintenance to Saria to Budhipadar Road at Ch. 0/000 to 2/000 k.m for the year 2024-25,ajit kumar singh,Internal,,Ajit Kumar Singh,11-Jan-2025 08:12 PM,techsummary_514710.pdf (490.80 KB),AOC
,,,,,,,,,,,,,,,,.xls,Bill of Quantities,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2649701,AKASH AGRAWAL,19-Nov-2024 01:19 AM,Accepted-AOC,As per transparent lottery system,09-Apr-2025 08:23 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2655886,Amit Agrawal,20-Nov-2024 02:17 PM,Rejected-Finance,As per transparent lottery system,11-Jan-2025 08:24 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2652279,BABULAL SAHU,19-Nov-2024 01:12 PM,Rejected-Finance,As per transparent lottery system,11-Jan-2025 08:24 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2654852,Bhakta Charan Bhoi,20-Nov-2024 07:37 AM,Rejected-Finance,As per transparent lottery system,11-Jan-2025 08:24 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2652654,BIBHUTI PRASAD RANA,19-Nov-2024 07:59 AM,Rejected-Finance,As per transparent lottery system,11-Jan-2025 08:24 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2650994,DOLAMANI CHOUDHURY,19-Nov-2024 08:13 PM,Rejected-Finance,As per transparent lottery system,11-Jan-2025 08:24 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2654731,JUBRAJ SAHU,19-Nov-2024 08:52 PM,Rejected-Finance,As per transparent lottery system,11-Jan-2025 08:24 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2650567,KL INFRAPROJECTS,17-Nov-2024 03:28 PM,Rejected-Finance,As per transparent lottery system,11-Jan-2025 08:24 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2653663,Kunja Bihari Sahu,19-Nov-2024 07:33 PM,Rejected-Finance,As per transparent lottery system,11-Jan-2025 08:24 PM,,,,,,,,,,,,,,,,,AOC
