Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
WATCO Bhubaneswar||Director (Operation) Watco||GM WATCO DIVISION-II BBSR,GMWATCO-II/35/2024-25 Dt.05.11.2024,2024_GWCDI_106418_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Copy of PAN, GST, Affidavits as per DTCN",07-Nov-2024 11:00 AM,22-Nov-2024 12:30 PM,07-Nov-2024 11:00 AM,21-Nov-2024 05:00 PM,07-Nov-2024 11:00 AM ,13-Nov-2024 05:00 PM ,07-Nov-2024 11:00 AM,21-Nov-2024 05:00 PM,02-Dec-2024 04:00 PM,"91,020",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"11,800",Nil,Nil,No,General Manager,"General Manager, WATCO Division-II, Unit-V, Bhubaneswar-751001, Odisha, Phone (0674) 2390322","Provision of sewerage disposal system by laying of 200mm dia RCC hume pipe and const.of RCC manhole chamber, inspection chamber of the newly const. 14 nos residential Block (392 nos Qtrs) building of Odisha SPHC inside UPTTI campus, Laxmisagar, BBSR","Provision of sewerage disposal system by laying of 200mm dia RCC hume pipe and const.of RCC manhole chamber, inspection chamber of the newly const. 14 nos residential Block (392 nos Qtrs) building of Odisha SPHC inside UPTTI campus, Laxmisagar, BBSR",Please refer Tender documents. ,NA ,"91,02,000",Civil Works - Water Works,NA ,Tender,120.0,60.0,"Laxmisagar, BBSR",751006.0,NA ,NA ,NA ,Bhubaneswar,No ,No,AOC,17-Dec-2024,"INR 7,738,022",60.0,Rajendra Nath Nayak,17-Dec-2024 11:41 AM,AOC.pdf (537.00 KB),1.0,2633477.0,AQUA SERVICES,INR,"7,738,022",1,2633477,AQUA SERVICES,19-Nov-2024 06:29 PM,Accepted-AOC,Lowest bidder,17-Dec-2024 11:41 AM,Finance,Seven no financial bids are received online and the bid is admitted subject to detail scrutiny after downloading the bid documents and after which the bid will be finally determined as valid or invalid,Rajendra Nath Nayak,02-Dec-2024 04:11 PM,,BOQ Comparative Chart,General Manager,Internal,,Rajendra Nath Nayak,17-Dec-2024 11:35 AM,finsummary_514500.pdf (696.68 KB),WATCO Bhubaneswar||Director (Operation) Watco||GM WATCO DIVISION-II BBSR,2024_GWCDI_106418_1,GMWATCO-II/35/2024-25 Dt.05.11.2024,"Provision of sewerage disposal system by laying of 200mm dia RCC hume pipe and const.of RCC manhole chamber, inspection chamber of the newly const. 14 nos residential Block (392 nos Qtrs) building of Odisha SPHC inside UPTTI campus, Laxmisagar, BBSR",Technical,Thirteen no technical bids are received online and the bid is admitted subject to detail scrutiny after downloading the bid documents and after which the bid will be finally determined as valid or invalid,Rajendra Nath Nayak,22-Nov-2024 12:55 PM,,General Manager,Internal,,Rajendra Nath Nayak,02-Dec-2024 11:55 AM,02-Dec-2024 04:00 PM,techsummary_514500.pdf (381.88 KB),AOC
,,,,,,,,,,,,,,,,.pdf,"Certificates, Formats, Schedules and other documents if any as per DTCN",,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2637082,CHINTAMANI KUNDA,15-Nov-2024 11:27 PM,Rejected-Technical,Technically disqualified,02-Dec-2024 11:55 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2651927,MAMATA BARAL,19-Nov-2024 04:51 PM,Rejected-AOC,Not a lowest bidder,17-Dec-2024 11:41 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2658050,Mihir kumar Biswal,21-Nov-2024 02:39 PM,Rejected-Technical,Technically disqualified,02-Dec-2024 11:55 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2648482,M/S HARA ENGINEERING WORKS,18-Nov-2024 12:40 PM,Rejected-Technical,Technically disqualified,02-Dec-2024 11:55 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2655209,M/S O E C,20-Nov-2024 06:10 PM,Rejected-AOC,Not a lowest bidder,17-Dec-2024 11:41 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2638194,Rakesh Kumar Jena,11-Nov-2024 04:06 PM,Rejected-Technical,Technically disqualified,02-Dec-2024 11:55 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2632543,SAROJINI MOHANTY,08-Nov-2024 06:43 PM,Rejected-AOC,Not a lowest bidder,17-Dec-2024 11:41 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2654632,SATYABRATA SWAIN,19-Nov-2024 06:21 PM,Rejected-Technical,Technically disqualified,02-Dec-2024 11:55 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2640051,SOURAV KUMAR NAYAK,11-Nov-2024 06:02 PM,Rejected-Technical,Technically disqualified,02-Dec-2024 11:55 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,11,2652397,SRABANI KAR,18-Nov-2024 05:58 PM,Rejected-AOC,Not a lowest bidder,17-Dec-2024 11:41 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
