Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
EIC-CIVIL||SERNB-CIRCLE-NORTHERN||EERNB-DIVN-BARGARH,IFB-SE PWD-03 OF 2024-25,2024_EICCL_103879_18,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Tender Cost, EMD, Bid Declaration Form, GSTIN, PAN, EPF, ESI, Affidavit and other DOC as per DTCN",25-Jul-2024 11:00 AM,06-Aug-2024 11:30 AM,25-Jul-2024 11:00 AM,05-Aug-2024 05:00 PM,25-Jul-2024 11:00 AM ,05-Aug-2024 05:00 PM ,25-Jul-2024 11:00 AM,05-Aug-2024 05:00 PM,27-Aug-2024 09:00 AM,"11,158",Yes,fixed,,Nil,Nil,1.0,1ST CORRIGENDUM,Other,,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,O/O THE SUPERINTENDING ENGINEER (R AND B) DIVISION,"O/O THE SUPERINTENDING ENGINEER (R AND B) DIVISION BARGARH, AT-NEAR GOVT BUS STAND INFRONT OF WOMENS COLLEGE BARGARH","Construction of compound wall at Mission Shakti Bhawan, Attabira for the year 2024-25",BUILDING WORK (CIVIL),PLEASE REFER THE TENDER DOCUMENTS ,NA ,"11,15,752",Civil Works - Buildings,NA ,Tender,90.0,90.0,ATTABIRA,768037.0,NA ,NA ,NA ,O/O THE SUPERINTENDING ENGINEER (R AND B) DIVISION,No ,No,AOC,03-Dec-2024,"INR 948,500.65",90.0,Arun Kumar Pandey,03-Dec-2024 06:37 PM,workorderCompoundwallmissionshaktiAttabira.pdf (759.00 KB),1.0,2523310.0,DEVI PRASAD MOHAPATRA,INR,"948,500.65",1,2522343,BINOD KUMAR SAHU,05-Aug-2024 02:24 PM,Rejected-AOC,TRANSPARENT LOTTERY SYSTEM,03-Dec-2024 06:37 PM,Finance,Total No. of 12 nos bidder accepted for financial evaluation process.,Arun Kumar Pandey,27-Aug-2024 11:40 AM,,BOQ Comparative Chart,ARUN KUMAR PANDEY,Internal,1-VINIT KUMAR 2-BASANTA KUMAR DEHURY 3-UMESH CHANDRA BHOI,Arun Kumar Pandey,03-Dec-2024 06:31 PM,finsummary_503540.pdf (758.68 KB),EIC-CIVIL||SERNB-CIRCLE-NORTHERN||EERNB-DIVN-BARGARH,2024_EICCL_103879_18,IFB-SE PWD-03 OF 2024-25,"Construction of compound wall at Mission Shakti Bhawan, Attabira for the year 2024-25",Technical,Total No. of 12 nos bidder accepted for technical evaluation process.,Arun Kumar Pandey,06-Aug-2024 01:59 PM,,ARUN KUMAR PANDEY,Internal,1-VINIT KUMAR 2-BASANTA KUMAR DEHURY 3-UMESH CHANDRA BHOI,Arun Kumar Pandey,23-Aug-2024 05:25 PM,27-Aug-2024 09:00 AM,techsummary_503540.pdf (438.77 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2523140,Bolli Shyam Babu,03-Aug-2024 06:46 PM,Rejected-AOC,TRANSPARENT LOTTERY SYSTEM,03-Dec-2024 06:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2523310,DEVI PRASAD MOHAPATRA,05-Aug-2024 11:59 AM,Accepted-AOC,WORK AWARDED BY TRANSPARENT LOTTERY SYSTEM,03-Dec-2024 06:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2520796,JAGABANDHU DASH,29-Jul-2024 07:39 PM,Rejected-AOC,TRANSPARENT LOTTERY SYSTEM,03-Dec-2024 06:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2523587,JHASKETAN PRADHAN,05-Aug-2024 12:45 PM,Rejected-AOC,TRANSPARENT LOTTERY SYSTEM,03-Dec-2024 06:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2521546,Kshiresh Chandra Urma,31-Jul-2024 12:48 PM,Rejected-AOC,TRANSPARENT LOTTERY SYSTEM,03-Dec-2024 06:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2522819,MANORANJAN BHOI,02-Aug-2024 02:03 PM,Rejected-AOC,TRANSPARENT LOTTERY SYSTEM,03-Dec-2024 06:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2523305,M/S SAI BALAJI CONSTRUCTION,03-Aug-2024 07:04 PM,Rejected-AOC,TRANSPARENT LOTTERY SYSTEM,03-Dec-2024 06:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2521472,NILESH KUMAR MAHAPATRA,30-Jul-2024 07:03 PM,Rejected-AOC,TRANSPARENT LOTTERY SYSTEM,03-Dec-2024 06:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2521438,PRASANTA SEBAK,30-Jul-2024 06:58 PM,Rejected-AOC,TRANSPARENT LOTTERY SYSTEM,03-Dec-2024 06:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
