Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
PHEO||SEPH-CIRCLE-CUTTACK||EEPH-DIVN-CUTTACK-II,"SEPH-DIVISION, CTC-16 (03) of 2024-25",2024_PHEO_106741_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Paper Cost, EMD,Valid Regd.Certificate,GST,PAN,Affidavit as per DTCN",12-Nov-2024 11:00 AM,22-Nov-2024 11:00 AM,12-Nov-2024 11:00 AM,21-Nov-2024 05:00 PM,12-Nov-2024 11:00 AM ,16-Nov-2024 05:00 PM ,12-Nov-2024 11:00 AM,21-Nov-2024 05:00 PM,"31,000",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,"OO Superintending Engineer, PH Division, Cuttack","OO Superintending Engineer, PH Division, Cuttack, Nayabazar, Cuttack","Operation and maintenance of Head works, 8 MLD WTP, Raw water and Clear water rising main for water supply to Pattamundai Municipality for Six Months.","Operation and maintenance of Head works, 8 MLD WTP, Raw water and Clear water rising main for water supply to Pattamundai Municipality for Six Months.",Please refer Tender documents. ,NA ,"30,39,266",Civil Works - Water Works,NA ,Tender,120.0,180.0,"Mahanadivihar, Cuttack",753004.0,NA ,NA ,NA ,"OO Superintending Engineer, PH Division, Cuttack",No ,No,AOC,24-Dec-2024,"INR 2,583,680",180.0,Ajaya Kumar Naik,24-Dec-2024 04:59 PM,wo.pdf (575.00 KB),1.0,2657702.0,SURATH KUMAR SWAIN,INR,"2,583,680",1,2657275,AJAYA KUMAR BEHERA,21-Nov-2024 12:56 PM,Rejected-AOC,Not Qualified,24-Dec-2024 04:59 PM,Finance,The validity of tenders depends on the result of scrutiny of the scanned documents submitted by the tenderers online.,Ajaya Kumar Naik,22-Nov-2024 12:51 PM,,BOQ Comparative Chart,Er. Ajaya Naik,Internal,"JE (Estimator), PH Division, Cuttack, Sr. DAO, PH Division, Cuttack, SE PH Division, Cuttack",Ajaya Kumar Naik,24-Dec-2024 04:52 PM,finsummary_515462.pdf (3089.61 KB),PHEO||SEPH-CIRCLE-CUTTACK||EEPH-DIVN-CUTTACK-II,2024_PHEO_106741_1,"SEPH-DIVISION, CTC-16 (03) of 2024-25","Operation and maintenance of Head works, 8 MLD WTP, Raw water and Clear water rising main for water supply to Pattamundai Municipality for Six Months.",Er. Ajaya Naik,Internal,"JE, (Estimator) PH Division, Cuttack, Sr. DAO, PH Division, Cuttack, SE PH Division, Cuttack",Ajaya Kumar Naik,24-Dec-2024 04:37 PM,techsummary_515462.pdf (3089.61 KB),AOC
,,,,,,,,,,,,,,,,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2657254,AKSHAYA KUMAR BEHERA,21-Nov-2024 12:53 PM,Rejected-AOC,Not Qualified,24-Dec-2024 04:59 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2653359,BISWA BHUSAN SAMAL,19-Nov-2024 06:12 PM,Rejected-AOC,Not Qualified,24-Dec-2024 04:59 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2653440,BISWARANJAN LENKA,21-Nov-2024 12:41 PM,Rejected-AOC,Not Qualified,24-Dec-2024 04:59 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2657265,DHABALESWAR BEHERA,21-Nov-2024 12:46 PM,Rejected-AOC,Not Qualified,24-Dec-2024 04:59 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2656335,ISHA SAMAL,20-Nov-2024 04:29 PM,Rejected-AOC,Not Qualified,24-Dec-2024 04:59 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2658408,JNANA RANJAN MOHARANA,21-Nov-2024 04:40 PM,Rejected-AOC,Not Qualified,24-Dec-2024 04:59 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2658256,Manoj Kumar Dhal,21-Nov-2024 03:59 PM,Rejected-AOC,Not Qualified,24-Dec-2024 04:59 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2657096,NIBEDITA SWAIN,20-Nov-2024 11:56 PM,Rejected-AOC,Not Qualified,24-Dec-2024 04:59 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2657792,PRADEEP KUMAR KUND,21-Nov-2024 01:31 PM,Rejected-AOC,Not Qualified,24-Dec-2024 04:59 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
