Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
EIC-CIVIL||SERNB-CIRCLE-CENTRAL||EERNB-DIVN-I-BBSR,TENDER CALL NOTICE NO.23 OF 2024-25,2024_EICCL_104978_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"RC,GST,PAN,BIDCOST,EMD ALL AFFIDAVITS, ALL MACHINERIES, AND OTHER DOCUMENTS AS PER APPROVED DTCN",18-Sep-2024 06:55 PM,25-Sep-2024 11:30 AM,18-Sep-2024 06:55 PM,24-Sep-2024 05:00 PM,NA ,NA ,18-Sep-2024 06:55 PM,24-Sep-2024 05:00 PM,01-Oct-2024 11:00 AM,"80,842",Yes,percentage,1.0%,Nil,Nil,1.0,CORRIGENDUM,Other,,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,"SuperintendEngineer, BhubaneswarRandBDivision No.I","OFFICE OF THE SUPERINTENDING ENGINEER, CENTRAL RANDB CIRCLE BHUBANESWAR.",Special Repair to Daya West Canal for the year 2024-25 such as repair of pot holes in patches from RD 3.500Km to RD 8.400 Km Right side Embankment,Special Repair to Daya West Canal for the year 2024-25 such as repair of pot holes in patches from RD 3.500Km to RD 8.400 Km Right side Embankment,Please refer Tender documents. ,NA ,"80,84,230",Civil Works - Roads,NA ,Tender,90.0,15.0,Bhubaneswar,751001.0,NA ,NA ,NA ,"OFFICEOFTHESUPERINTENDINENGINEER,BBSRRANDBDIVNNO.I",No ,No,AOC,20-Dec-2024,"INR 6,872,404",15.0,Trinatha Behera,20-Dec-2024 02:19 PM,DAYA.pdf (1255.00 KB),AGREEMENT COPYUPLOAD,1.0,2559169.0,NIBAS PRADHAN,INR,"6,872,404",1,2555068,BALADEVJEW CONSTRUCTIONS PRIVATE LIMITED,23-Sep-2024 07:58 PM,Rejected-Finance,UNSUCCESSFUL THROUGH TRANSPARENT LOTTERY SYSTEM,20-Dec-2024 02:12 PM,Finance,BID OPENING SUMMARY,Trinatha Behera,20-Dec-2024 01:57 PM,finance_507029.pdf,BOQ Comparative Chart,"ER.TRINATH BEHERA,SE",Internal,"Er.P.P.Jena,A.E. Sri B.Pattnaik,Sr. DAO",Trinatha Behera,20-Dec-2024 02:12 PM,finsummary_507029.pdf (1255.30 KB),EIC-CIVIL||SERNB-CIRCLE-CENTRAL||EERNB-DIVN-I-BBSR,2024_EICCL_104978_1,TENDER CALL NOTICE NO.23 OF 2024-25,Special Repair to Daya West Canal for the year 2024-25 such as repair of pot holes in patches from RD 3.500Km to RD 8.400 Km Right side Embankment,Technical,TOTAL Sixteen(16) NUMBER BIDDERS WERE PARTICIPATED IN THIS BID AND THEIR BIDS ARE VIEWED.,Trinatha Behera,26-Sep-2024 12:45 PM,technical_507029.pdf,"ER.TRINATH BEHERA,SE",Internal,SR.DAO RANDB DIVISON NO.I,Trinatha Behera,30-Sep-2024 07:42 PM,01-Oct-2024 11:00 AM,techsummary_507029.pdf (754.63 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2559074,BISWARANJAN MALLICK,24-Sep-2024 03:10 PM,Rejected-Finance,UNSUCCESSFUL THROUGH TRANSPARENT LOTTERY SYSTEM,20-Dec-2024 02:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2556667,CDM CONSTRUCTION,23-Sep-2024 11:33 AM,Rejected-Finance,UNSUCCESSFUL THROUGH TRANSPARENT LOTTERY SYSTEM,20-Dec-2024 02:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2558563,CHANDAN KUMAR PAIKARAY,24-Sep-2024 11:43 AM,Rejected-Finance,UNSUCCESSFUL THROUGH TRANSPARENT LOTTERY SYSTEM,20-Dec-2024 02:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2558898,CHITTARANAJAN SARANGI,24-Sep-2024 02:00 PM,Rejected-Finance,UNSUCCESSFUL THROUGH TRANSPARENT LOTTERY SYSTEM,20-Dec-2024 02:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2557568,D D CONSTRUCTION AND EQUIPMENTS,23-Sep-2024 04:04 PM,Rejected-Finance,UNSUCCESSFUL THROUGH TRANSPARENT LOTTERY SYSTEM,20-Dec-2024 02:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2558960,DILLIP KUMAR MOHAPATRA,24-Sep-2024 02:43 PM,Rejected-Finance,UNSUCCESSFUL THROUGH TRANSPARENT LOTTERY SYSTEM,20-Dec-2024 02:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2559169,NIBAS PRADHAN,24-Sep-2024 04:32 PM,Accepted-AOC,Work awarded,20-Dec-2024 02:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2558876,PRABIN KUMAR NAYAK,24-Sep-2024 01:44 PM,Rejected-Finance,UNSUCCESSFUL THROUGH TRANSPARENT LOTTERY SYSTEM,20-Dec-2024 02:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2558815,PRAKASH CHANDRA PANDA,24-Sep-2024 01:24 PM,Rejected-Finance,UNSUCCESSFUL THROUGH TRANSPARENT LOTTERY SYSTEM,20-Dec-2024 02:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
