Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Odisha Tourism Devl. Corp.,BP I/09/2024-25 Dt.01.11.2024,2024_OTDC_106311_2,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Cost of Tender, EMD, Contractor Registration License, Pan card, Affidavit, GST,work experience cert",02-Nov-2024 06:55 PM,11-Nov-2024 03:00 PM,02-Nov-2024 06:55 PM,11-Nov-2024 12:00 PM,NA ,NA ,02-Nov-2024 06:55 PM,11-Nov-2024 12:00 PM,"12,840",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"6,000","1,080",Nil,Nil,No,Superintending Engineer O.T.D.C Ltd,Superintending Engineer O.T.D.C Ltd Lewis road Bhubaneswar.,Repair and Renovation of Open Air Theatre at Konark-2024.,Repair and Renovation of Open Air Theatre at Konark-2024.,Please refer Tender documents. ,NA ,"12,84,000",Civil Works - Others,NA ,Tender,90.0,30.0,Konark Festival,752111.0,NA ,NA ,NA ,Superintending Engineer O.T.D.C Ltd Lewis road,No ,No,AOC,24-Dec-2024,"INR 1,287,996",30.0,Subrat Kumar Jena,24-Dec-2024 06:52 PM,WOOAT.pdf (329.00 KB),Repair and Renovation of Open Air Theatre at Konark-2024.,1.0,2637673.0,MAA ENTERPRISE,INR,"1,287,996",1,2637846,BADAJENA CONSTRUCTION,11-Nov-2024 11:54 AM,Rejected-AOC,Fulfilled eligibility criteria,24-Dec-2024 06:52 PM,Finance,Technical and Financial bid Proceeding,Subrat Kumar Jena,24-Dec-2024 06:34 PM,finance_514050.pdf,BOQ Comparative Chart,A.K.SAHOO,Internal,L.SAHOOA.S.SWAINSKJENA,Subrat Kumar Jena,24-Dec-2024 06:47 PM,finsummary_514050.pdf (328.93 KB),Odisha Tourism Devl. Corp.,2024_OTDC_106311_2,BP I/09/2024-25 Dt.01.11.2024,Repair and Renovation of Open Air Theatre at Konark-2024.,A.K.SAHOO,Internal,L.SAHOOA.S.SWAINSKJENA,Subrat Kumar Jena,24-Dec-2024 06:39 PM,techsummary_514050.pdf (3065.35 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Other documents as per DTCN,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2634984,DIPAK PRADHAN,10-Nov-2024 05:58 AM,Rejected-AOC,Fulfilled eligibility criteria,24-Dec-2024 06:52 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2637177,JAGANNATH DAS,10-Nov-2024 10:36 PM,Rejected-AOC,Fulfilled eligibility criteria,24-Dec-2024 06:52 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2637673,MAA ENTERPRISE,11-Nov-2024 10:43 AM,Accepted-AOC,Fulfilled eligibility criteria,24-Dec-2024 06:52 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2637542,MALAYA RANJAN DAS,11-Nov-2024 09:37 AM,Rejected-AOC,Fulfilled eligibility criteria,24-Dec-2024 06:52 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2637925,M/S AMON TRADING AND CO,11-Nov-2024 11:36 AM,Rejected-AOC,Fulfilled eligibility criteria,24-Dec-2024 06:52 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2632010,M/S BINORI CONSTRUCTION AND INTERIOR,09-Nov-2024 03:23 PM,Rejected-AOC,Fulfilled eligibility criteria,24-Dec-2024 06:52 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2638004,M/S MAS INFRASTRUCTURE PROP MANOJ KUMAR NAYAK,11-Nov-2024 11:48 AM,Rejected-AOC,Fulfilled eligibility criteria,24-Dec-2024 06:52 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2636729,PABITRA MOHAN SAHOO,10-Nov-2024 08:13 PM,Rejected-AOC,Fulfilled eligibility criteria,24-Dec-2024 06:52 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2628248,PRATIMA NAYAK,10-Nov-2024 08:54 PM,Rejected-AOC,Fulfilled eligibility criteria,24-Dec-2024 06:52 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
