Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Ground Water Survey and Investigation,04/GWBLGR/2024-25 of 2024-25 Dt. 29-06-24,2024_GWSI_104207_7,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,DOCUMENTS AS PER DTCN,12-Aug-2024 11:45 AM,21-Aug-2024 11:30 AM,12-Aug-2024 11:45 AM,20-Aug-2024 05:00 PM,12-Aug-2024 11:45 AM ,17-Aug-2024 05:00 PM ,12-Aug-2024 11:45 AM,20-Aug-2024 05:00 PM,"16,711",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,"DEPUTY DIRECTOR, GEOLOGY, GROUND WATER DEVELOPMENT",BALANGIR,Construction of 6(six) nos. of RRHS Structure on different Govt. Building under Padamanpur Block of Bargarh district under CHHATA scheme,Construction of 6(six) nos. of RRHS Structure on different Govt. Building under Padamanpur Block of Bargarh district under CHHATA scheme,RELEVANT DOCUMENTS AS PER DTCN ,NA ,"16,71,081",Civil Works - Water Works,NA ,Tender,120.0,60.0,BARGARH,768028.0,NA ,NA ,NA ,BOLANGIR,No ,No,AOC,26-Dec-2024,"INR 1,420,585.644",60.0,Abinash Nayak,26-Dec-2024 01:44 PM,Agreement.pdf (615.00 KB),AGREEMENT DRAWN ON DTD 01.11.2024,1.0,2530395.0,ANUSUYA NAYAK,INR,"1,420,585.644",1,2530395,ANUSUYA NAYAK,17-Aug-2024 05:12 PM,Accepted-AOC,L1,26-Dec-2024 01:45 PM,Finance,The tender has been opened,Abinash Nayak,22-Aug-2024 06:23 PM,finance_504687.pdf,BOQ Comparative Chart,Additional Chief Engineer,Internal,,Abinash Nayak,26-Dec-2024 01:37 PM,finsummary_504687.pdf (1635.33 KB),Ground Water Survey and Investigation,2024_GWSI_104207_7,04/GWBLGR/2024-25 of 2024-25 Dt. 29-06-24,Construction of 6(six) nos. of RRHS Structure on different Govt. Building under Padamanpur Block of Bargarh district under CHHATA scheme,Deputy Director Geologies Balangir,Internal,,Abinash Nayak,21-Oct-2024 11:48 AM,techsummary_504687.pdf (527.86 KB),AOC
,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2532062,KAUSHIKA PANIGRAHI,20-Aug-2024 04:06 PM,Rejected-AOC,L2,26-Dec-2024 01:45 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2531996,khemraj sahu,20-Aug-2024 03:51 PM,Rejected-AOC,L2,26-Dec-2024 01:45 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2531890,LOKESH PUROHIT,20-Aug-2024 02:20 PM,Rejected-AOC,L2,26-Dec-2024 01:45 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2530702,MAMATAMAYEE DAS,17-Aug-2024 03:39 PM,Rejected-AOC,L2,26-Dec-2024 01:45 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2531980,MANOJ KUMAR BHOI,20-Aug-2024 03:38 PM,Rejected-AOC,L2,26-Dec-2024 01:45 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2531446,M/s Alok Kumar Mishra,20-Aug-2024 08:27 AM,Rejected-AOC,L2,26-Dec-2024 01:45 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2531577,NIKESH KUMBHAR,20-Aug-2024 12:06 PM,Rejected-AOC,L2,26-Dec-2024 01:45 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2531410,"RAMACHANDI TRADERS, PROP- SANTOSH KUMAR BHOI",20-Aug-2024 04:06 PM,Rejected-AOC,L2,26-Dec-2024 01:45 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2532090,Reshmarani Sahu,20-Aug-2024 04:15 PM,Rejected-AOC,L2,26-Dec-2024 01:45 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,11,2531165,SIDHARTHA RANJAN PARDIA,19-Aug-2024 12:53 PM,Rejected-AOC,L2,26-Dec-2024 01:45 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,12,2531439,SONALI MAHAPATRA,20-Aug-2024 08:28 AM,Rejected-AOC,L2,26-Dec-2024 01:45 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,13,2530609,SROTASWINI BEHERA,20-Aug-2024 12:21 PM,Rejected-AOC,L2,26-Dec-2024 01:45 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
