Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Municipal Bodies||Bhubaneswar Municipal Corporation,BMC-EE-Tender Cell-22/2024-25 Dt. 26.09.2024,2024_ORULB_105281_6,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,scanned copy of all documents,30-Sep-2024 11:45 AM,18-Oct-2024 05:00 PM,30-Sep-2024 11:45 AM,18-Oct-2024 04:00 PM,30-Sep-2024 11:45 AM ,03-Oct-2024 11:00 AM ,30-Sep-2024 11:45 AM,18-Oct-2024 04:00 PM,20-Nov-2024 05:00 PM,"1,44,700",Yes,fixed,,Nil,Nil,1.0,Date Corrigendum,Date,,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,"City Engineer,BMC","EXECUTIVE ENGINEER,Central Tender cell, BMC","Provision of new Street Light poles, Outreach arms, LED lights, AB Cables and replacement of damaged poles etc. in different location in Ward no 56 to 67.","Provision of new Street Light poles, Outreach arms, LED lights, AB Cables and replacement of damaged poles etc. in different location in Ward no 56 to 67.",Please refer Tender documents. ,NA ,"1,44,68,913",Electrical Works,NA ,Tender,120.0,120.0,BMC AREA,751022.0,"City Engineer Chamber, BMC ","City Engineer Chamber, BMC ",04-Oct-2024 11:00 AM ,"Central Tender cell, BMC",No ,No,AOC,27-Jan-2025,"INR 14,514,027",120.0,Lipsa Parida,27-Jan-2025 11:57 AM,Workorder_Sl_6.pdf (409.00 KB),1.0,2581829.0,AMPTON ENGINEERING PRIVATE LIMITED,INR,"14,514,027",1,2582551,AKHANDALAMANI ELECTRICALS AND CONSTRUCTION,18-Oct-2024 09:27 AM,Rejected-Finance,Rejected,27-Jan-2025 11:50 AM,Finance,14 bids opened successfully,Lipsa Parida,20-Nov-2024 05:26 PM,finance_508056.pdf,BOQ Comparative Chart,City Engineer,Internal,"EECENTRALTENDERCELL,EEELECTRICALDIVISION,EEDRAINAGEDIVISION,DYCOMMISSIONER(LEGAL),CHIEFFINACEOFFICER",Lipsa Parida,27-Jan-2025 11:50 AM,finsummary_508056.pdf (2031.51 KB),Municipal Bodies||Bhubaneswar Municipal Corporation,2024_ORULB_105281_6,BMC-EE-Tender Cell-22/2024-25 Dt. 26.09.2024,"Provision of new Street Light poles, Outreach arms, LED lights, AB Cables and replacement of damaged poles etc. in different location in Ward no 56 to 67.",Technical,18 bids opened successfully,Lipsa Parida,18-Oct-2024 06:08 PM,technical_508056.pdf,City engineer,Internal,"EECENTRALTENDERCELL,EEELECTRICALDIVISION,EEDRAINAGEDIVISION,DYCOMMISSIONER(LEGAL),CHIEFFINANCEOFFICER,CITYENGINEER",Lipsa Parida,20-Nov-2024 04:47 PM,20-Nov-2024 05:00 PM,techsummary_508056.pdf (2027.89 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,boq,,,,,,,,,,,,,,,,2.0,pre-bid clarification,Other,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2581829,AMPTON ENGINEERING PRIVATE LIMITED,17-Oct-2024 02:12 PM,Accepted-AOC,L1 Bidder,27-Jan-2025 11:57 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2579101,ELEMECH ENGINEERING,17-Oct-2024 04:27 PM,Rejected-Technical,Technically not qualified,20-Nov-2024 04:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2569586,GREEN INNOVATIVE POWER PRIVATE LIMITED,17-Oct-2024 04:03 PM,Rejected-Finance,Rejected,27-Jan-2025 11:50 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2582238,JBS ENTERPRISES,18-Oct-2024 11:27 AM,Rejected-Technical,Technically not qualified,20-Nov-2024 04:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2582764,JUPITER ENGINEERS,18-Oct-2024 01:16 PM,Rejected-Finance,Rejected,27-Jan-2025 11:50 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2582589,MANGALA PRASANNA NAYAK,17-Oct-2024 06:51 PM,Rejected-Finance,Rejected,27-Jan-2025 11:50 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2583447,MARUTI CONSTRUCTIONS,18-Oct-2024 03:57 PM,Rejected-Finance,Rejected,27-Jan-2025 11:50 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2583393,MESSERS BIRAJA ELECTRICAL AND CONSTRUCTION,18-Oct-2024 03:00 PM,Rejected-Finance,Rejected,27-Jan-2025 11:50 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2571526,M/S ANKIT ELECTRICALS,09-Oct-2024 12:28 PM,Rejected-Technical,Technically not qualified,20-Nov-2024 04:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
