Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Odisha Hydro Power Corporation Ltd||Balimela H.E. Project Balimela,BHEP/17/2024-25 dated 14.08.2024,2024_OHPCL_104279_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Tender paper cost, EMD, Contractors RC, GSTIN and IT PAN",17-Aug-2024 10:00 AM,03-Sep-2024 12:00 PM,17-Aug-2024 10:00 AM,02-Sep-2024 05:00 PM,NA ,NA ,17-Aug-2024 10:00 AM,02-Sep-2024 05:00 PM,12-Nov-2024 12:30 PM,"60,000",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"11,800",0.0,Nil,Nil,No,"Unit Head, BHEP, Balimela","O/o Unit Head, BHEP, Balimel","Special repair and renovation of 20 nos. of 2RA type Quarters at BHEP, Balimela","Special repair and renovation of 20 nos. of 2RA type Quarters at BHEP, Balimela",Please refer to the tender documents ,NA ,"57,39,564",Civil Works - Buildings,Repairing and renovation work ,Tender,120.0,365.0,"Colony premises of BHEP, Balimela",764051.0,NA ,NA ,NA ,"O/o Unit Head, BHEP, Balimela",No ,No,AOC,16-Jan-2025,"INR 4,879,203",365.0,JAGATJYOTI BISWARANJAN NAYAK,16-Jan-2025 12:26 PM,aoc.pdf (2226.00 KB),"Special repair and renovation of 20 nos. of 2RA type Quarters at BHEP, Balimela",1.0,2538210.0,PRAKASH MAJUMDAR,INR,"4,879,203",1,2539069,B. Arun Patra,01-Sep-2024 01:02 PM,Rejected-AOC,Loser in the lottery held on dated 26.11.2024,16-Jan-2025 12:27 PM,Finance,All the bidders have quoted their bid at 14.99 percentage less than the tendered value and became simultaneous L1 bidders,JAGATJYOTI BISWARANJAN NAYAK,16-Jan-2025 12:07 PM,finance_504954.pdf,BOQ Comparative Chart,"Unit Head, BHEP, Balimela",Internal,"Divisional Head, Utility Division/ Technical Wing Head/ Finance Wing Head, BHEP, Balimela",JAGATJYOTI BISWARANJAN NAYAK,16-Jan-2025 12:16 PM,finsummary_504954.pdf (185.07 KB),Odisha Hydro Power Corporation Ltd||Balimela H.E. Project Balimela,2024_OHPCL_104279_1,BHEP/17/2024-25 dated 14.08.2024,"Special repair and renovation of 20 nos. of 2RA type Quarters at BHEP, Balimela",Technical,All the bidders except Pravakara Sahu and Chitta Ranjan Sarkar were accepted as both the bidder not responded during technical evaluation,BHIKARI CHARAN MALLICK,07-Nov-2024 04:00 PM,technical_504954.pdf,"Unit Head, BHEP, Balimela",Internal,"Divisional Head, Utility Division/ Finance Wing Head/ Technical Wing Head, BHEP, Balimela",SAGARIKA PAL,07-Nov-2024 04:25 PM,12-Nov-2024 12:30 PM,techsummary_504954.pdf (501.69 KB),AOC
,,,,,,,,,,,,,,,,.pdf,"Affidavits, Undertaking or any other documents as per DTCN",,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2539767,CHITTA RANJAN SARKAR,02-Sep-2024 04:50 PM,Not Admitted-Fee/PreQual/Technical,Others-not responded during technical evaluation,07-Nov-2024 04:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2538768,DEEPAK SAHU,31-Aug-2024 04:45 PM,Rejected-AOC,Loser in the lottery held on dated 26.11.2024,16-Jan-2025 12:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2539476,KRISHNA CHANDRA SWAIN,02-Sep-2024 01:45 PM,Rejected-AOC,Loser in the lottery held on dated 26.11.2024,16-Jan-2025 12:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2539483,PANKAJ DALAI,02-Sep-2024 04:20 PM,Rejected-AOC,Loser in the lottery held on dated 26.11.2024,16-Jan-2025 12:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2538210,PRAKASH MAJUMDAR,30-Aug-2024 04:10 PM,Accepted-AOC,Winner of the lottery held on dated 26.11.2024,16-Jan-2025 12:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2539618,PRAVAKARA SAHU,02-Sep-2024 02:32 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,07-Nov-2024 04:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2539796,Rajesh Ranjan Dash,02-Sep-2024 04:59 PM,Rejected-AOC,Loser in the lottery held on dated 26.11.2024,16-Jan-2025 12:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2539226,RAMA CHANDRA SAHU,02-Sep-2024 02:15 PM,Rejected-AOC,Loser in the lottery held on dated 26.11.2024,16-Jan-2025 12:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2539224,Ranjan Kumar Panda,01-Sep-2024 10:23 PM,Rejected-AOC,Loser in the lottery held on dated 26.11.2024,16-Jan-2025 12:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
