Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
CCE Brutang and Hadua Irrigation Project Dasapalla||SE Hadua Division Narasinghapur,SE-HID(NSPR)-03/2024-25,2024_SEHDP_108543_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"EMD, Tender cost, CDMS, GSTIN, PAN and all other documents as per DTCN",21-Dec-2024 10:00 AM,04-Jan-2025 12:00 PM,21-Dec-2024 10:00 AM,03-Jan-2025 05:00 PM,21-Dec-2024 10:00 AM ,26-Dec-2024 05:00 PM ,21-Dec-2024 10:00 AM,03-Jan-2025 05:00 PM,"16,400",Yes,fixed,,Nil,Nil,1.0,Rectification of NIT and bid availability date,Date,,1.0,ICICI BANK,"6,000",Nil,Nil,No,"SE, Hadua Irrigation Division, Narasinghpur","O/o Superintending Engineer, Hadua Irrigation Division, Narasinghpur, Cuttack-754032",Construction of Market Complex cum Fair Price Shop for dispaced families at R and R Colony of HID Narasinghpur in Kanseilo,Construction of Market Complex cum Fair Price Shop for dispaced families at R and R Colony of HID Narasinghpur in Kanseilo,Please refer Tender documents. ,NA ,"16,35,923",Civil Works - Buildings,NA ,Tender,90.0,180.0,"Kanseilo, Narasinghpur, Cuttack",754032.0,NA ,NA ,NA ,"O/o SE, Hadua Irrigation Division, Narasinghpur",No ,No,AOC,24-Jan-2025,"INR 1,390,698",180.0,Ramesh Chandra Behera,30-Jan-2025 12:46 PM,Marketcomplex.pdf (1148.00 KB),The contract is awarded to Santosh Kumar Panda through transparent lottery system.,1.0,2715741.0,Santosh Kumar Panda,INR,"1,390,698",1,2724299,DIPAK MALIK,03-Jan-2025 11:59 AM,Rejected-AOC,Did not qualify in transparent lottery system.,30-Jan-2025 12:46 PM,Finance,All the uploaded bid documents of 10 nos. of bidders are successfully downloaded.,Ramesh Chandra Behera,04-Jan-2025 07:26 PM,finance_521316.pdf,BOQ Comparative Chart,Ramesh Chandra Behera,Internal,,Ramesh Chandra Behera,22-Jan-2025 07:07 PM,finsummary_521316.pdf (447.72 KB),CCE Brutang and Hadua Irrigation Project Dasapalla||SE Hadua Division Narasinghapur,2024_SEHDP_108543_2,SE-HID(NSPR)-03/2024-25,Construction of Market Complex cum Fair Price Shop for dispaced families at R and R Colony of HID Narasinghpur in Kanseilo,Ramesh Chandra Behera,Internal,,Ramesh Chandra Behera,22-Jan-2025 06:57 PM,techsummary_521316.pdf (447.72 KB),AOC
,,,,,,,,,,,,,,,,.xls,Bill Of Quantity,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2708241,MADHUSMITA SAHOO,02-Jan-2025 04:51 PM,Rejected-AOC,Did not qualify in transparent lottery system.,30-Jan-2025 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2724246,Mr Kedar Behera (SC),03-Jan-2025 06:21 AM,Rejected-AOC,Did not qualify in transparent lottery system.,30-Jan-2025 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2716151,SAI CHANDAN MOHAPATRA,29-Dec-2024 09:27 PM,Rejected-AOC,Did not qualify in transparent lottery system.,30-Jan-2025 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2721230,Sandeep Kumar Indrasingh,01-Jan-2025 09:29 PM,Rejected-AOC,Did not qualify in transparent lottery system.,30-Jan-2025 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2715741,Santosh Kumar Panda,29-Dec-2024 02:44 PM,Accepted-AOC,Qualified in transparent lottery system.,30-Jan-2025 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2722447,Smt SUBHADRA ROUT,03-Jan-2025 10:56 AM,Rejected-AOC,Did not qualify in transparent lottery system.,30-Jan-2025 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2717809,SUJATA PANDA,30-Dec-2024 07:42 PM,Rejected-AOC,Did not qualify in transparent lottery system.,30-Jan-2025 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2726348,trilochan sahoo,03-Jan-2025 04:30 PM,Rejected-AOC,Did not qualify in transparent lottery system.,30-Jan-2025 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2722998,UPENDRA KUMAR MALLIK,02-Jan-2025 04:41 PM,Rejected-AOC,Did not qualify in transparent lottery system.,30-Jan-2025 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
