Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Berhampur Irrigation Divn Berhampur",e-BEID-01/2024-25,2024_CEBMB_107972_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender cost, EMD, Registration Certificate, GSTIN, PAN, Other documents as per DTCN",07-Dec-2024 10:00 AM,17-Dec-2024 11:00 AM,07-Dec-2024 10:00 AM,16-Dec-2024 05:30 PM,07-Dec-2024 10:00 AM ,14-Dec-2024 05:30 PM ,07-Dec-2024 10:00 AM,16-Dec-2024 05:30 PM,"9,000",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"4,000",0.0,Nil,Nil,No,"S.E., Berhampur Irr. Divn., Berhampur","S.E., Berhampur Irr. Divn., Courtpeta, Berhampur",Renovation of Mendhapalli distributary in between RD 0.00 Km to 0.60 Km of Hiradharabati Irrigation Project.,Renovation of Canal,Please refer Tender documents. ,NA ,"8,64,000",Civil Works - Canal,NA ,Tender,90.0,90.0,Berhampur,760004.0,NA ,NA ,NA ,"O/o S.E., Berhampur Irr. Divn., Berhampur",No ,No,AOC,28-Jan-2025,"INR 734,286",90.0,Nalin Kumar Patnaik,29-Jan-2025 11:21 AM,AOC.pdf (128.00 KB),Award to the lottery winner.,1.0,2691552.0,Pratap Chandra Panda,INR,"734,286",1,2696301,AARATI SETHI,14-Dec-2024 08:10 PM,Rejected-AOC,Lottery Looser,29-Jan-2025 11:21 AM,Finance,Twenty-one bids downloaded Successfully.,Nalin Kumar Patnaik,17-Dec-2024 12:49 PM,,BOQ Comparative Chart,Nalin Patnaik,Internal,,Sucharita Panda,19-Jan-2025 05:15 PM,finsummary_519669.pdf (64.52 KB),"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Berhampur Irrigation Divn Berhampur",2024_CEBMB_107972_3,e-BEID-01/2024-25,Renovation of Mendhapalli distributary in between RD 0.00 Km to 0.60 Km of Hiradharabati Irrigation Project.,Nalin Patnaik,Internal,,Sucharita Panda,18-Jan-2025 12:13 PM,techsummary_519669.pdf (64.52 KB),AOC
,,,,,,,,,,,,,,,,.xls,Bill of Quantities,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2699101,ARUN KUMAR GOUDA,16-Dec-2024 05:13 PM,Rejected-AOC,Lottery Looser,29-Jan-2025 11:21 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2695471,BALAJI KUMAR SAHU,13-Dec-2024 07:38 PM,Rejected-AOC,Lottery Looser,29-Jan-2025 11:21 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2695972,BINODA BIHARI SETHY,14-Dec-2024 03:37 PM,Rejected-AOC,Lottery Looser,29-Jan-2025 11:21 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2695697,DIGAMBAR NAYAK,15-Dec-2024 09:14 AM,Rejected-AOC,Lottery Looser,29-Jan-2025 11:21 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2694753,G.Mohan Dora,13-Dec-2024 01:10 PM,Rejected-AOC,Lottery Looser,29-Jan-2025 11:21 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2696795,JYOTIRMAYEE BAL,15-Dec-2024 02:52 PM,Rejected-AOC,Lottery Looser,29-Jan-2025 11:21 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2697465,Kedar Kumar Sasmal,16-Dec-2024 03:45 PM,Rejected-AOC,Lottery Looser,29-Jan-2025 11:21 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2699001,K PRATAP CHANDRA MOHAPATRA,16-Dec-2024 04:21 PM,Rejected-AOC,Lottery Looser,29-Jan-2025 11:21 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2697681,Mahendra Sura,16-Dec-2024 10:37 AM,Rejected-AOC,Lottery Looser,29-Jan-2025 11:21 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
