Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.2,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Tender Stage
EIC-CIVIL||SERNB-CIRCLE-KEONJHAR,CCEKC - 15/ 2024-25,2024_EICCL_105561_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Online proof copy of Tender paper Cost and EMD,PAN,GSTIN,Contractor RC,Affidavit.",07-Oct-2024 06:55 PM,23-Oct-2024 11:30 AM,07-Oct-2024 06:55 PM,22-Oct-2024 04:00 PM,NA ,NA ,07-Oct-2024 06:55 PM,22-Oct-2024 04:00 PM,25-Nov-2024 05:30 PM,"2,59,700",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,CCE Keonjhar (R and B) Circle,"O/o the CCE Keonjhar (R and B) Circle, Keonjhar-758001",Construction of 1 No. Box Cell culvert span (2/86/0 m) over Local Nallah at 8/100 km on Kirei - Bamra road in the district of Sundargarh under State Plan for the year 2024-25,Construction of 1 No. Box Cell culvert span (2/86/0 m) over Local Nallah at 8/100 km on Kirei - Bamra road in the district of Sundargarh under State Plan for the year 2024-25,Please refer Tender Documents ,NA ,"2,59,69,000",Civil Works - Bridges,NA ,Tender,90.0,180.0,Sundargarh,770001.0,NA ,NA ,NA ,O/o the CCE Keonjhar (R and B) Circle,No ,No,AOC,03-Jan-2025,"INR 22,076,099",180.0,Manoranjan Biswal,03-Jan-2025 07:01 PM,AOC_KIREIBAMRA.pdf (754.00 KB),1st Lowest Bidder Winner of Lottery,1.0,2589389.0,SMITA PRIYADARSINI PATEL,INR,"22,076,099",1,2583679,Ashok Kumar Jalan,20-Oct-2024 07:02 PM,Rejected-Finance,1st Lowest Bidder,03-Jan-2025 06:54 PM,Finance,Bid opening summary,Manoranjan Biswal,25-Nov-2024 06:04 PM,finance_509229.pdf,BOQ Comparative Chart,Narayan Patel,Internal,SE Sundargarh R and B Division DAO-I Sundargarh R and B Division PA to CCE Keonjhar R and B Circle,Manoranjan Biswal,03-Jan-2025 06:55 PM,finsummary_509229.pdf (501.80 KB),EIC-CIVIL||SERNB-CIRCLE-KEONJHAR,2024_EICCL_105561_2,CCEKC - 15/ 2024-25,Construction of 1 No. Box Cell culvert span (2/86/0 m) over Local Nallah at 8/100 km on Kirei - Bamra road in the district of Sundargarh under State Plan for the year 2024-25,Technical,Bid opening summary,Manoranjan Biswal,25-Nov-2024 02:15 PM,technical_509229.pdf,Narayan Patel,Internal,SE Sundargarh R and B Division DAO-I Sundargarh R and B Division PA to CCE Keonjhar R and B Circle,Manoranjan Biswal,25-Nov-2024 05:07 PM,25-Nov-2024 05:30 PM,techsummary_509229.pdf (501.80 KB),1.0,Tender Revocation,Due to Administrative reason,25-Nov-2024 02:08 PM,Boxcellbridge_2m86m0m_LocalNallah_KireiBamra.pdf ,221.91,Technical Opening,AOC
,,,,,,,,,,,,,,,,.pdf,"Machineries, work in hand, work experience",,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2582675,Bhagaban Nath,19-Oct-2024 11:13 PM,Rejected-Finance,2nd Lowest Bidder,03-Jan-2025 06:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Other documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2588379,Binod Kumar Agrawal,21-Oct-2024 11:02 PM,Rejected-Finance,1st Lowest Bidder,03-Jan-2025 06:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2589485,BISWABHUSAN DAS,22-Oct-2024 02:30 PM,Rejected-Technical,As per decision of technical evaluation committee,25-Nov-2024 05:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2588348,CHIRAG AGARWAL,21-Oct-2024 11:27 PM,Rejected-Finance,1st Lowest Bidder,03-Jan-2025 06:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2589158,DILIP KUMAR PATEL,22-Oct-2024 02:49 PM,Rejected-Finance,1st Lowest Bidder,03-Jan-2025 06:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2585760,JK CONSTRUCTION,21-Oct-2024 06:15 PM,Rejected-Finance,1st Lowest Bidder,03-Jan-2025 06:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2583741,KRISHNA KUMAR AGRAWAL,21-Oct-2024 10:57 PM,Rejected-Finance,1st Lowest Bidder,03-Jan-2025 06:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2588697,MAHESH AGRAWAL,22-Oct-2024 10:37 AM,Rejected-Finance,1st Lowest Bidder,03-Jan-2025 06:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2589517,NEHA BHATTACHARYA,22-Oct-2024 02:53 PM,Rejected-Finance,1st Lowest Bidder,03-Jan-2025 06:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
