Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Forest Environment and Climate Change Department||RCCF Rourkela||DFO Keonjhar WL,DFO-KJR WL-03 of 2024-25,2024_DFOKW_108425_9,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"TENDER COST, AFFIDAVIT, EMD, PAN, GSTIN etc.",20-Dec-2024 10:00 AM,31-Dec-2024 11:30 AM,20-Dec-2024 10:00 AM,30-Dec-2024 05:30 PM,NA ,NA ,20-Dec-2024 10:00 AM,30-Dec-2024 05:30 PM,"6,017",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,"4,000",Nil,Nil,No,"DFO, KEONJHAR WL DIVISION, ANANDAPUR","DFO, KEONJHAR WL DIVISION, ANANDAPUR, AT/PO- SALAPADA, DIST- KEONJHAR",Construction of Wire Mesh Loose Boulder Check Dam (WLBCD) over Makili Nallah inside Rebana RF under Garagadabahal Beat of Deogaon Wildlife Range,Construction of Wire Mesh Loose Boulder Check Dam (WLBCD) over Makili Nallah inside Rebana RF under Garagadabahal Beat of Deogaon Wildlife Range,Please refer Tender documents. ,NA ,"6,01,729",Civil Works - Others,NA ,Tender,90.0,30.0,"DFO, KEONJHAR WL DIVISION, ANANDAPUR",758020.0,NA ,NA ,NA ,"DFO, KEONJHAR WL DIVISION, ANANDAPUR",No ,No,AOC,18-Jan-2025,"INR 603,605",30.0,Abhay Kumar Dalai,21-Jan-2025 01:10 PM,12.pdf (753.00 KB),"Sri Jiban Jyoti Bej, C Class Contractor has been selected as L1 Bidder through transparent lottery",1.0,2715072.0,JIBAN JYOTI BEJ,INR,"603,605",1,2713937,BASANTA KUMAR MAHANTA,27-Dec-2024 06:52 PM,Rejected-AOC,Not selected,21-Jan-2025 01:10 PM,Finance,All the 10 (Ten) Nos. of Bidders are qualified for Technical Evaluation.,Abhay Kumar Dalai,01-Jan-2025 01:40 PM,finance_520931.pdf,BOQ Comparative Chart,"Ashok Kumar Biswal, OFS Gr.A(JB), ACF",Internal,"ACF, I/c Deogaon Range, RO, Hadagarh Range, Section Officer, Keonjhar WL Division, Consultant Engineer, OMBADC Cell, Keonjhar WL Division",Abhay Kumar Dalai,03-Jan-2025 11:20 AM,finsummary_520931.pdf (878.70 KB),Forest Environment and Climate Change Department||RCCF Rourkela||DFO Keonjhar WL,2024_DFOKW_108425_9,DFO-KJR WL-03 of 2024-25,Construction of Wire Mesh Loose Boulder Check Dam (WLBCD) over Makili Nallah inside Rebana RF under Garagadabahal Beat of Deogaon Wildlife Range,"Ashok Kumar Biswal, OFS Gr.A(JB), ACF",Internal,"ACF, I/c Deogaon Range, RO, Hadagarh Range, Section Officer, Keonjhar WL Division, Consultant Engineer, OMBADC Cell, Keonjhar WL Division",Abhay Kumar Dalai,02-Jan-2025 06:57 PM,techsummary_520931.pdf (878.71 KB),AOC
,,,,,,,,,,,,,,,,.pdf,As per DTCN,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2717386,GOLAP SAHOO,30-Dec-2024 03:44 PM,Rejected-AOC,Not selected,21-Jan-2025 01:10 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2715296,JAGANNATH DAS,28-Dec-2024 09:57 PM,Rejected-AOC,Not selected,21-Jan-2025 01:10 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2715072,JIBAN JYOTI BEJ,28-Dec-2024 06:12 PM,Accepted-AOC,Selected as L1 Bidder through transparent lottery,21-Jan-2025 01:10 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2716018,PRAVATI SAHOO,29-Dec-2024 10:49 PM,Rejected-AOC,Not selected,21-Jan-2025 01:10 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2712568,RAJENDRA KHUNTIA,28-Dec-2024 12:06 PM,Rejected-AOC,Not selected,21-Jan-2025 01:10 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2714561,RASMILATA PALEI,28-Dec-2024 09:11 AM,Rejected-AOC,Not selected,21-Jan-2025 01:10 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2711143,RATHA KISHORE SAHOO,25-Dec-2024 08:13 PM,Rejected-AOC,Not selected,21-Jan-2025 01:10 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2710427,SAGARIKA DAS,24-Dec-2024 10:19 PM,Rejected-AOC,Not selected,21-Jan-2025 01:10 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2712474,SRI RAMA CHANDRA ROUT,28-Dec-2024 01:39 PM,Rejected-Technical,Dis-qualified in Technical Evaluation,02-Jan-2025 06:57 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
