Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
CE-NH||SE NH Circle South Berhampur||EE NH Division Jeypore,BID IDENTIFICATION NO-06/24-25(e-Procurement),2024_CENH_107707_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Affidavits,GST,PAN,Registration certificate And All other documents as per DTCN.",29-Nov-2024 12:00 PM,12-Dec-2024 11:30 AM,29-Nov-2024 12:00 PM,11-Dec-2024 05:00 PM,29-Nov-2024 12:00 PM ,11-Dec-2024 04:00 PM ,29-Nov-2024 12:00 PM,11-Dec-2024 05:00 PM,"29,500",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,"S.E NH Division,Jeypore","O/O E.E NH Division,Jeypore at Phulbada,Jeypore",S/R to NH-326 such as construction of new RCC drain at Km 314/200 to 314/580 Jeypore town portion for the year 2024-25,S/R to NH-326 such as construction of new RCC drain at Km 314/200 to 314/580 Jeypore town portion for the year 2024-25,Please refer Tender documents. ,NA ,"29,48,475",Civil Works - Roads,NA ,Tender,90.0,60.0,Jeypore,764001.0,NA ,NA ,NA ,"O/O E.E NH Division,Jeypore at Phulbada,Jeypore",No ,No,AOC,10-Jan-2025,"INR 2,506,499",60.0,Rabindra Kumar Behera,18-Jan-2025 05:37 PM,99.pdf (538.00 KB),Selected on transparent lottery system as per works department memorandum No 10244 dated 01.09.2015,1.0,2692168.0,SANGRAM KISHORE ROUT,INR,"2,506,499",1,2691343,Ganesh Naik,10-Dec-2024 04:52 PM,Rejected-Finance,Not selected,27-Dec-2024 06:25 PM,Finance,11 Nos of Bidder participate and 11 Nos bidder are qualified.,Rabindra Kumar Behera,21-Dec-2024 01:30 PM,finance_518496.pdf,BOQ Comparative Chart,Superintending Engineer,Internal,"AEE, Estimator, Divisional Accountant, NH Division, Jeypore",Rabindra Kumar Behera,27-Dec-2024 06:25 PM,finsummary_518496.pdf (236.98 KB),CE-NH||SE NH Circle South Berhampur||EE NH Division Jeypore,2024_CENH_107707_3,BID IDENTIFICATION NO-06/24-25(e-Procurement),S/R to NH-326 such as construction of new RCC drain at Km 314/200 to 314/580 Jeypore town portion for the year 2024-25,Superintending Engineer,Internal,"AEE, Estimator, Divisional Accountant NH Division, Jeypore",Rabindra Kumar Behera,27-Dec-2024 06:10 PM,techsummary_518496.pdf (143.59 KB),AOC
,,,,,,,,,,,,,,,,.xls,Bill Of Quantity.,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2678207,MOHESH KUMAR DORA,06-Dec-2024 11:18 AM,Rejected-Finance,Not selected,27-Dec-2024 06:25 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2692376,RAKESH KUMAR SAHOO,11-Dec-2024 01:46 PM,Rejected-Finance,Not selected,27-Dec-2024 06:25 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2691852,RANJIT KUMAR SATPATHY,10-Dec-2024 11:29 PM,Rejected-Finance,Not selected,27-Dec-2024 06:25 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2692168,SANGRAM KISHORE ROUT,11-Dec-2024 01:46 PM,Accepted-AOC,selected on transparent lottery system as per works department memorandum No 10224 dated 01.09.2015,18-Jan-2025 05:38 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2692295,SOUMITRA KUMAR SADANGI,11-Dec-2024 02:48 PM,Rejected-Finance,Not selected,27-Dec-2024 06:25 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2678160,SOUMYA RANJAN BEHERA,06-Dec-2024 11:11 AM,Rejected-Finance,Not selected,27-Dec-2024 06:25 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2692386,SUNITA JENA,11-Dec-2024 01:50 PM,Rejected-Finance,Not selected,27-Dec-2024 06:25 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2683936,SUSANTA MANDAL,05-Dec-2024 05:17 PM,Rejected-Finance,Not selected,27-Dec-2024 06:25 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2678115,TILOTTAMA BEHERA,06-Dec-2024 11:03 AM,Rejected-Finance,Not selected,27-Dec-2024 06:25 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,11,2680933,TUSHAR BISOI,05-Dec-2024 05:35 PM,Rejected-Finance,Not selected,27-Dec-2024 06:25 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
