Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"CE,Minor Irrigation,BBSR||SENMIC-SAMBALPUR||PADAMPUR",MIBLGR 02/2024-25,2024_CEMIB_105609_15,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender paper cost, GSTIN, PAN, Contractor Registration Certificate, etc..",09-Oct-2024 11:00 AM,22-Oct-2024 11:00 AM,09-Oct-2024 11:00 AM,21-Oct-2024 05:00 PM,NA ,NA ,09-Oct-2024 11:00 AM,21-Oct-2024 05:00 PM,"6,365",Yes,percentage,1.0%,Nil,Nil,1.0,1 St Corrigendum,Other,,1.0,ICICI BANK,"4,000",0.0,Nil,Nil,No,Superintending Engineer,"O/o of the SE, MI Division, Balangir",Improvement to Kundapathar Nalla Check Dam in Balangir Block of Balangir Dist. under the Scheme Improvement to check Dam 2024-25,Improvement to Kundapathar Nalla Check Dam in Balangir Block of Balangir Dist. under the Scheme Improvement to check Dam 2024-25,Please refer DTCN ,NA ,"6,36,497",Civil Works - Others,NA ,Tender,90.0,60.0,Balangir,767001.0,NA ,NA ,NA ,"O/o of the SE, MI Division, Balangir",No ,No,AOC,17-Jan-2025,"INR 638,481.306",60.0,Sandip Mohanty,17-Jan-2025 11:10 AM,Kundapathar.CD.pdf (545.00 KB),1.0,2584666.0,MANORAMA SATAPATHY,INR,"541,085.853",1,2585674,BHARAT CHANDRA PANIGRAHI,20-Oct-2024 05:54 PM,Rejected-Finance,Rejected,17-Jan-2025 11:05 AM,Finance,SK Mahanty,Sandip Mohanty,17-Jan-2025 10:34 AM,finance_509431.pdf,BOQ Comparative Chart,SK Mahanty,Internal,,Sandip Mohanty,17-Jan-2025 11:05 AM,finsummary_509431.pdf (544.87 KB),"CE,Minor Irrigation,BBSR||SENMIC-SAMBALPUR||PADAMPUR",2024_CEMIB_105609_15,MIBLGR 02/2024-25,Improvement to Kundapathar Nalla Check Dam in Balangir Block of Balangir Dist. under the Scheme Improvement to check Dam 2024-25,SK Mahanty,Internal,,Sandip Mohanty,17-Jan-2025 10:58 AM,techsummary_509431.pdf (544.87 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Other document as per DTCN,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2583489,BHOLANATH MEHER,19-Oct-2024 08:55 PM,Rejected-Finance,Rejected,17-Jan-2025 11:05 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.xls,Bill of quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2579102,GOBARDHAN PADHAN,16-Oct-2024 05:32 PM,Rejected-Finance,Rejected,17-Jan-2025 11:05 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2582284,JHILI GOUDA,21-Oct-2024 12:56 PM,Rejected-Finance,Rejected,17-Jan-2025 11:05 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2584666,MANORAMA SATAPATHY,19-Oct-2024 06:47 PM,Accepted-AOC,Accepted,17-Jan-2025 11:10 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2583077,MOHIT AGRAWAL,18-Oct-2024 12:31 PM,Rejected-Finance,Rejected,17-Jan-2025 11:05 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2584713,MURARI LAL AGRAWAL,19-Oct-2024 06:50 PM,Rejected-Finance,Rejected,17-Jan-2025 11:05 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2586336,PRADEEP BAGARTY,21-Oct-2024 08:45 AM,Rejected-Finance,Rejected,17-Jan-2025 11:05 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2583063,ROSHAN BISOI,18-Oct-2024 12:25 PM,Rejected-Finance,Rejected,17-Jan-2025 11:05 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2583802,SHAIKH ABDUL JAHIR,19-Oct-2024 08:01 AM,Rejected-Finance,Rejected,17-Jan-2025 11:05 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
