Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"CE-BM, Tel Basin,Bhawanipatna||SE Balangir Irr Circle Balangir||EE Kandhamal Irr Division Phulbani","EE,KID-02/2024-25",2024_CEBMT_107868_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender cost, GST, PAN, Contractor RC, NRC, Affidavit",06-Dec-2024 10:00 AM,17-Dec-2024 11:00 AM,06-Dec-2024 10:00 AM,16-Dec-2024 05:30 PM,06-Dec-2024 10:00 AM ,13-Dec-2024 05:30 PM ,06-Dec-2024 10:00 AM,16-Dec-2024 05:30 PM,"6,347",Yes,fixed,,Nil,Nil,1.0,1st Corrigendum,Date,,1.0,ICICI BANK,"4,000",0.0,Nil,Nil,No,"Executive Engineer, KID Phulbani","O/o the Executive Engineer, KID, Phulbani",Improvement to Service road from RD 11600 mtr to 12030 mtr of Left Distributary of PSIP,Improvement to Service road from RD 11600 mtr to 12030 mtr of Left Distributary of PSIP,Please refer tender documents ,NA ,"6,34,670",Civil Works - Others,NA ,Tender,90.0,60.0,Phulbani,762001.0,NA ,NA ,NA ,"O/o the Executive Engineer, KID, Phulbani",No ,No,AOC,26-Dec-2024,"INR 539,533.31",60.0,Kuturu Kisan,06-Jan-2025 03:02 PM,23.pdf (1872.00 KB),1.0,2696880.0,M/S RAGHUNATH CONSTRUCTION,INR,"539,533.31",1,2697222,ASIT KUMAR BEHERA,16-Dec-2024 01:39 AM,Rejected-AOC,Rejected,06-Jan-2025 03:02 PM,Finance,All 14 Nos Bid submitted and all 14 Nos Bids are admitted,Kuturu Kisan,18-Dec-2024 03:58 PM,finance_519281.pdf,BOQ Comparative Chart,Executive Engineer,Internal,,Kuturu Kisan,22-Dec-2024 06:09 PM,finsummary_519281.pdf (577.89 KB),"CE-BM, Tel Basin,Bhawanipatna||SE Balangir Irr Circle Balangir||EE Kandhamal Irr Division Phulbani",2024_CEBMT_107868_3,"EE,KID-02/2024-25",Improvement to Service road from RD 11600 mtr to 12030 mtr of Left Distributary of PSIP,Executive Engineer,Internal,,Kuturu Kisan,22-Dec-2024 11:42 AM,techsummary_519281.pdf (577.88 KB),AOC
,,,,,,,,,,,,,,,,.xls,Financial,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2696463,BASANTA KUMAR PADHY,15-Dec-2024 02:19 AM,Rejected-AOC,Rejected,06-Jan-2025 03:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2696915,BIKRAM BEHERA,15-Dec-2024 05:00 PM,Rejected-AOC,Rejected,06-Jan-2025 03:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2692998,Hrushikesh Sethy,14-Dec-2024 06:32 PM,Rejected-AOC,Rejected,06-Jan-2025 03:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2690634,KABULA SENAPATI,16-Dec-2024 04:37 PM,Rejected-AOC,Rejected,06-Jan-2025 03:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2697293,MAHENDRA KUMAR,16-Dec-2024 03:43 PM,Rejected-AOC,Rejected,06-Jan-2025 03:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2696880,M/S RAGHUNATH CONSTRUCTION,16-Dec-2024 04:25 PM,Accepted-AOC,Accepted,06-Jan-2025 03:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2698790,PRIYARANJAN JENA,16-Dec-2024 03:24 PM,Rejected-AOC,Rejected,06-Jan-2025 03:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2696058,SAROJ KUMAR BHOI,14-Dec-2024 05:24 PM,Rejected-AOC,Rejected,06-Jan-2025 03:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2695683,SILA PANIGRAHY,16-Dec-2024 04:46 PM,Rejected-AOC,Rejected,06-Jan-2025 03:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
