Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Kanupur Irrigation Project||CCE-Kanupur||Kanupur R C AND B,"SE,KSD-01/2024-25",2024_KPRIP_107151_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Tender cost, EMD, GSTIN, PAN, Contractor RC",18-Nov-2024 10:00 AM,04-Dec-2024 11:00 AM,18-Nov-2024 10:00 AM,03-Dec-2024 05:00 PM,NA ,NA ,18-Nov-2024 10:00 AM,03-Dec-2024 05:00 PM,23-Dec-2024 11:30 AM,"55,500",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,"SE, Kanupur Spillway Division, Basudevpur","O/o the SE, Kanupur Spillway Division, Basudevpur",Installation of 500 KVA transformer at Spillway site of Kanupur Irrigation Project Basudevpur,Installation of 500 KVA transformer at Spillway site of Kanupur Irrigation Project Basudevpur,Please refer tender documents ,NA ,"55,43,323",Electrical Works,NA ,Tender,90.0,120.0,"SE, Kanupur Spillway Division, Basudevpur",758047.0,"O/o the SE, Kanupur Spillway Division, Basudevpur ","O/o the SE, Kanupur Spillway Division, Basudevpur ",27-Nov-2024 11:00 AM ,"O/o the SE, Kanupur Spillway Division, Basudevpur",No ,No,AOC,30-Jan-2025,"INR 4,712,379",120.0,Lipika D Kashyap,30-Jan-2025 12:41 PM,workorder1.pdf (445.00 KB),1.0,2678515.0,AB POWER,INR,"4,712,379",1,2678515,AB POWER,03-Dec-2024 01:44 PM,Accepted-AOC,winner of the lottery,30-Jan-2025 12:41 PM,Finance,All the financial bids of 15(Fifteen) nos. of bidder are downloaded successfully and taken into further evaluation.,Lipika D Kashyap,23-Dec-2024 12:03 PM,,BOQ Comparative Chart,"Superintending Engineer,Kanupur Spillway Division,Basudevpur",Internal,,Lipika D Kashyap,30-Jan-2025 12:23 PM,finsummary_516564.pdf (947.98 KB),Kanupur Irrigation Project||CCE-Kanupur||Kanupur R C AND B,2024_KPRIP_107151_1,"SE,KSD-01/2024-25",Installation of 500 KVA transformer at Spillway site of Kanupur Irrigation Project Basudevpur,Technical,All the technical bids of 15(Fifteen) nos of bidder are downloaded successfully and taken into further evaluation.,Lipika D Kashyap,04-Dec-2024 12:16 PM,,"Superintendig Engineer,Kanupur Spillway Division,Basudevpur",Internal,,Lipika D Kashyap,22-Dec-2024 01:37 PM,23-Dec-2024 11:30 AM,techsummary_516564.pdf (616.61 KB),AOC
,,,,,,,,,,,,,,,,.pdf,"Affidavits, No Relation Certificate, Labour undertakings and any other documents as per DTCN",,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2675402,ARABINDA MOHANTY,02-Dec-2024 01:26 PM,Rejected-AOC,looser of the lottery,30-Jan-2025 12:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2677215,BABA LALITESWARA AGENCY,02-Dec-2024 08:36 PM,Rejected-AOC,looser of the lottery,30-Jan-2025 12:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2679069,BAIBHAVI ELECTRICALS AND CONSTRUCTION PRIVATE LIMITED,03-Dec-2024 04:37 PM,Rejected-AOC,looser of the lottery,30-Jan-2025 12:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2675548,"BLS ENTERPRISES PROP , SHAIKH RAYAZ",02-Dec-2024 01:54 PM,Rejected-AOC,looser of the lottery,30-Jan-2025 12:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2676435,HIGHLINES INFRATECH,03-Dec-2024 10:54 AM,Rejected-AOC,looser of the lottery,30-Jan-2025 12:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2678792,MESSERS BIRAJA ELECTRICAL AND CONSTRUCTION,03-Dec-2024 03:02 PM,Rejected-AOC,looser of the lottery,30-Jan-2025 12:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2678118,M/s BASANTI ELECTRICALS AND CONSTRUCTION,03-Dec-2024 01:41 PM,Rejected-AOC,looser of the lottery,30-Jan-2025 12:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2672097,M/s S.R. Electricals,29-Nov-2024 01:59 PM,Rejected-AOC,looser of the lottery,30-Jan-2025 12:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2676136,NARAYAN MAHANTA,02-Dec-2024 03:46 PM,Rejected-AOC,looser of the lottery,30-Jan-2025 12:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
