Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
WATCO Bhubaneswar||Director (Operation) Watco||GM WATCO DIVISION-II BBSR,GMWATCO-II/ 44(03)/2024-25 Dt.30.11.2024,2024_GWCDI_107803_1,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Copy of PAN, GST, Affidavits as per DTCN",05-Dec-2024 11:00 AM,21-Dec-2024 12:30 PM,05-Dec-2024 11:00 AM,20-Dec-2024 05:00 PM,05-Dec-2024 11:00 AM ,10-Dec-2024 05:00 PM ,05-Dec-2024 11:00 AM,20-Dec-2024 05:00 PM,"47,330",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"7,080",Nil,Nil,No,General Manager,"General Manager, WATCO Division-II, Unit-V, Bhubaneswar-751001, Odisha, Phone (0674) 2390322","Commissioning of Sewerage System laid by OWSSB through ECCI at OUAT (Jhadeswari temple to old Airport) in connection with Sewerage System, District-II, Bhubaneswar","Commissioning of Sewerage System laid by OWSSB through ECCI at OUAT (Jhadeswari temple to old Airport) in connection with Sewerage System, District-II, Bhubaneswar",Please refer Tender documents. ,NA ,"47,33,000",Civil Works - Water Works,NA ,Tender,120.0,60.0,"OUAT, Bhubaneswar",751003.0,NA ,NA ,NA ,Bhubaneswar,No ,No,AOC,22-Jan-2025,"INR 4,023,250",60.0,Rajendra Nath Nayak,22-Jan-2025 05:19 PM,AOC.pdf (512.00 KB),1.0,2705021.0,NIRANJAN MUDULI,INR,"4,023,250",1,2688405,AKSHAYA KUMAR ROUT,09-Dec-2024 04:17 PM,Rejected-AOC,Not a lowest bidder,22-Jan-2025 05:20 PM,Finance,Thirteen no bids are received online and the bid is admitted subject to detail scrutiny after downloading the bid documents and after which the bid will be finally determined as valid or invalid,Rajendra Nath Nayak,21-Dec-2024 01:46 PM,,BOQ Comparative Chart,General Manager,Internal,,Rajendra Nath Nayak,22-Jan-2025 05:13 PM,finsummary_518939.pdf (1054.62 KB),WATCO Bhubaneswar||Director (Operation) Watco||GM WATCO DIVISION-II BBSR,2024_GWCDI_107803_1,GMWATCO-II/ 44(03)/2024-25 Dt.30.11.2024,"Commissioning of Sewerage System laid by OWSSB through ECCI at OUAT (Jhadeswari temple to old Airport) in connection with Sewerage System, District-II, Bhubaneswar",General Manager,Internal,,Rajendra Nath Nayak,22-Jan-2025 05:01 PM,techsummary_518939.pdf (1054.62 KB),AOC
,,,,,,,,,,,,,,,,.pdf,"Certificates, Formats, Schedules and other documents if any as per DTCN",,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2692110,AQUA SERVICES,17-Dec-2024 07:07 PM,Rejected-AOC,Not a lowest bidder,22-Jan-2025 05:20 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2693155,CHINTAMANI KUNDA,20-Dec-2024 12:48 AM,Rejected-AOC,Not a lowest bidder,22-Jan-2025 05:20 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2702298,MANMATH KUMAR BEHURA,20-Dec-2024 02:57 PM,Rejected-AOC,Not a lowest bidder,22-Jan-2025 05:20 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2704924,MONALISA DAS,20-Dec-2024 02:27 PM,Rejected-AOC,Not a lowest bidder,22-Jan-2025 05:20 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2705021,NIRANJAN MUDULI,20-Dec-2024 03:31 PM,Accepted-AOC,Lowest bidder,22-Jan-2025 05:20 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2683086,PARAMESHWAR DEHURY,17-Dec-2024 07:34 PM,Rejected-AOC,Not a lowest bidder,22-Jan-2025 05:20 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2702139,PRAVAT KUMAR PATTANAIK,20-Dec-2024 11:35 AM,Rejected-AOC,Not a lowest bidder,22-Jan-2025 05:20 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2689450,SRABANI KAR,10-Dec-2024 09:55 AM,Rejected-AOC,Not a lowest bidder,22-Jan-2025 05:20 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2703864,SUBHAKANTA JENA,20-Dec-2024 01:47 PM,Rejected-AOC,Not a lowest bidder,22-Jan-2025 05:20 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
