Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
PHEO||SEPH-CIRCLE-CUTTACK||EEPH-DIVN-CUTTACK-II,"SEPH-DIVISION, CTC-02 (01) of 2024-25",2024_PHEO_103378_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Tender Paper Cost, EMD, Valid Regd.Certificate, GST, PAN, Affidavit as per DTCN",29-Jun-2024 11:00 AM,16-Jul-2024 11:00 AM,29-Jun-2024 11:00 AM,15-Jul-2024 05:00 PM,29-Jun-2024 11:00 AM ,04-Jul-2024 05:00 PM ,29-Jun-2024 11:00 AM,15-Jul-2024 05:00 PM,14-Oct-2024 12:15 PM,"7,73,000",Yes,fixed,,Nil,Nil,1.0,Corrigendum,Other,,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,"Superintending Engineer, PH Division, Cuttack","OO Superintending Engineer, PH Division, Cuttack, Nayabazar, Cuttack","Improvement of water supply system for ward No. 13,14,15,16 and 17 of Choudwar Municipality.","Improvement of water supply system for ward No. 13,14,15,16 and 17 of Choudwar Municipality.",Please refer Tender documents. ,NA ,"7,72,24,830",Civil Works - Water Works,NA ,Tender,120.0,180.0,"Mahanadivihar, Cuttack",753004.0,NA ,NA ,NA ,"OO Superintending Engineer, PH Division, Cuttack",No ,No,AOC,18-Jan-2025,"INR 65,648,828",180.0,Ajaya Kumar Naik,18-Jan-2025 02:08 PM,wo.pdf (738.00 KB),1.0,2510968.0,isar engineers pvt ltd,INR,"65,648,828",1,2506886,BIRAJA NANDAN MISHRA,14-Jul-2024 02:31 PM,Rejected-Finance,Not qualified for lottery,18-Jan-2025 02:01 PM,Finance,"After qualifying in the technical bid, the financial bid is opened and down loaded for comparison.",Puja Priyadarshini Malik,14-Oct-2024 12:54 PM,,BOQ Comparative Chart,Er. Ajaya Naik,Internal,"EIC, PH, ACE,PH,Circle, Cuttack, ACE, (Designs), EIC,PH, Senior Consultant, EIC, PH, ACE, (Planning), EIC, PH, SE,PH,Division, Cuttack,Sr. DAO, EIC,PH,Accounts Officer, EIC,PH, Junior Consultant, EIC,",Ajaya Kumar Naik,18-Jan-2025 02:01 PM,finsummary_502205.pdf (1291.45 KB),PHEO||SEPH-CIRCLE-CUTTACK||EEPH-DIVN-CUTTACK-II,2024_PHEO_103378_1,"SEPH-DIVISION, CTC-02 (01) of 2024-25","Improvement of water supply system for ward No. 13,14,15,16 and 17 of Choudwar Municipality.",Technical,The validity of tenders depends on the result of scrutiny of the scanned documents submitted by the tenderers online.,Arabinda Jena,16-Jul-2024 12:40 PM,,Er. Ajaya Naik,Internal,"EIC, P.H, Chairman, C.E, P.H Circle, CTC,C.E, HUD Department, Addl. C.E Design, EIC PH, Odisha, Member, Sr. Consultant EIC PH, S.E PH Div, CTC, Sr. DAO EIC PH, Jr. Consultant EICPH,A.O PH Member",Ajaya Kumar Naik,14-Oct-2024 11:45 AM,14-Oct-2024 12:15 PM,techsummary_502205.pdf (2011.89 KB),AOC
,,,,,,,,,,,,,,,,.pdf,"Certificates, Formats, Schedules and other documents if any as per DTCN",,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2510968,isar engineers pvt ltd,10-Jul-2024 02:01 PM,Accepted-AOC,Won the lottery,18-Jan-2025 02:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2512993,JBS CONSTRUCTIONS PRIVATE LIMITED,15-Jul-2024 04:30 PM,Rejected-Technical,Non Responsive,14-Oct-2024 11:45 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2507386,Kariwala Brothers Aquastructure Private Limited,14-Jul-2024 12:35 PM,Rejected-AOC,do not win the lottery,18-Jan-2025 02:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2512573,M/S NCP CONSTRUCTION,14-Jul-2024 06:16 PM,Rejected-Finance,Not qualified for lottery,18-Jan-2025 02:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2513053,M/S SUBASH CHANDRA SAMAL,14-Jul-2024 12:37 PM,Rejected-Finance,Not qualified for lottery,18-Jan-2025 02:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2512827,PRAFULLA KUMAR PRADHAN,15-Jul-2024 02:17 PM,Rejected-Finance,Not qualified for lottery,18-Jan-2025 02:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2512977,PRAMOD KUMAR MOHANTY,15-Jul-2024 04:28 PM,Rejected-Finance,Not qualified for lottery,18-Jan-2025 02:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2512808,SANJEEB MOHANTY,13-Jul-2024 10:49 AM,Rejected-Finance,Not qualified for lottery,18-Jan-2025 02:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2513545,SHREEROSE WEALTH VENTURES LIMITED,15-Jul-2024 04:38 PM,Rejected-Finance,Not qualified for lottery,18-Jan-2025 02:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
