Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
PHEO||SEPH-CIRCLE-CUTTACK||PH Division Angul,13 OF 2024-25,2024_PHEO_106181_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,GST PAN RC Affidavit regarding correctness No relation to Solvency work Experience other,30-Oct-2024 11:00 AM,08-Nov-2024 11:00 AM,30-Oct-2024 11:00 AM,07-Nov-2024 05:00 PM,NA ,NA ,30-Oct-2024 11:00 AM,07-Nov-2024 05:00 PM,"30,900",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,SUPERINTENDING ENGINEER PH DIVISION ANGUL,ANGUL PH DIVISION ANGUL PH No 06764296431,Installation of Electro Magnetic flow meter at different location of Kamakhyanagar NAC,Installation of Electro Magnetic flow meter at different location of Kamakhyanagar NAC,Please refer Tender documents. ,NA ,"30,88,000",Civil Works - Water Works,NA ,Tender,90.0,90.0,ANGUL,759122.0,NA ,NA ,NA ,ANGUL,No ,No,AOC,08-Jan-2025,"INR 2,625,426",90.0,Prasanta Behera,08-Jan-2025 11:28 AM,Workorder_flow_kngr.pdf (1242.00 KB),1.0,2625578.0,parthasarathi chhotaray,INR,"2,625,426",1,2625503,Automatech Electric Co,07-Nov-2024 04:50 PM,Rejected-AOC,Transparent lottery not win,08-Jan-2025 11:28 AM,Finance,The validity of tenders depends on the result of scrutiny of the scanned documents submitted by the tenderers online.,Prasanta Behera,08-Nov-2024 01:58 PM,,BOQ Comparative Chart,"Er Prasanta Behera, SEPH",Internal,"Er Prasanta Behera, Superintending Engineer, P.H. Division, Angul, V.C. Sharma, D.A.O., Er. Rajkishore Bhumij, E.E. Estimator",Prasanta Behera,08-Jan-2025 11:22 AM,finsummary_513221.pdf (762.83 KB),PHEO||SEPH-CIRCLE-CUTTACK||PH Division Angul,2024_PHEO_106181_1,13 OF 2024-25,Installation of Electro Magnetic flow meter at different location of Kamakhyanagar NAC,"Er Prasanta Behera, SEPH",Internal,"Er Prasanta Behera, Superintending Engineer, P.H. Division, Angul, V.C. Sharma, D.A.O., Er. Rajkishore Bhumij, E.E. Estimator",Prasanta Behera,13-Dec-2024 05:15 PM,techsummary_513221.pdf (1066.71 KB),AOC
,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2604392,CHINTAMANI KUNDA,06-Nov-2024 11:51 PM,Rejected-Technical,Not submitted required experience certificate,13-Dec-2024 05:15 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2628652,FLOWTECH AUTOMATION PRIVATE LIMITED,07-Nov-2024 03:01 PM,Rejected-Technical,Not submitted MOU with electric contractor,13-Dec-2024 05:15 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2627312,KRUSHNA JENA,07-Nov-2024 04:46 PM,Rejected-AOC,L2 Bidder,08-Jan-2025 11:28 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2621333,KSHETRABASI PANDA,05-Nov-2024 09:48 PM,Rejected-Technical,Not submitted required experience certificate,13-Dec-2024 05:15 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2626793,NILAM AGRAWAL,07-Nov-2024 06:39 AM,Rejected-Technical,Not submitted required experience certificate,13-Dec-2024 05:15 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2625578,parthasarathi chhotaray,07-Nov-2024 10:49 AM,Accepted-AOC,Acceptance by transparent lottery,08-Jan-2025 11:28 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2624900,SABITA JENA,07-Nov-2024 12:17 PM,Rejected-Technical,MOU with electrical contractor not valid,13-Dec-2024 05:15 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2621272,SAI KRISHNA CONSTRUCTION PROPRITOR SRI AKASH MOHAPATRA,05-Nov-2024 09:39 PM,Rejected-Technical,Not submitted required experience certificate,13-Dec-2024 05:15 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2628928,SINIREKHA BISWAL,07-Nov-2024 03:49 PM,Rejected-Technical,Not submitted required experience certificate,13-Dec-2024 05:15 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
