Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Municipal Bodies||Bhubaneswar Municipal Corporation,BMC-EE-Tender Cell-22/2024-25 Dt. 26.09.2024,2024_ORULB_105281_8,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,scanned copy of all documents,30-Sep-2024 11:45 AM,18-Oct-2024 05:00 PM,30-Sep-2024 11:45 AM,18-Oct-2024 04:00 PM,30-Sep-2024 11:45 AM ,03-Oct-2024 11:00 AM ,30-Sep-2024 11:45 AM,18-Oct-2024 04:00 PM,20-Nov-2024 05:45 PM,"1,06,300",Yes,fixed,,Nil,Nil,1.0,Date Corrigendum,Date,,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,"City Engineer,BMC","EXECUTIVE ENGINEER,Central Tender cell, BMC",Supply and Installation of 12.5 Mtr High Mast at different location in BMC area,Supply and Installation of 12.5 Mtr High Mast at different location in BMC area,Please refer Tender documents. ,NA ,"1,06,22,683",Electrical Works,NA ,Tender,120.0,120.0,BMC AREA,751022.0,"City Engineer Chamber, BMC ","City Engineer Chamber, BMC ",04-Oct-2024 11:00 AM ,"Central Tender cell, BMC",No ,No,AOC,27-Jan-2025,"INR 10,655,805",120.0,Lipsa Parida,27-Jan-2025 12:48 PM,Workorder_Sl_8.pdf (402.00 KB),1.0,2582769.0,JUPITER ENGINEERS,INR,"10,655,805",1,2582568,AKHANDALAMANI ELECTRICALS AND CONSTRUCTION,18-Oct-2024 09:43 AM,Rejected-Finance,Rejected,27-Jan-2025 12:35 PM,Finance,19 bids opened successfully,Lipsa Parida,21-Nov-2024 10:18 AM,finance_508058.pdf,BOQ Comparative Chart,City Engineer,Internal,"EECENTRALTENDERCELL,EEELECTRICALDIVISION,EEDRAINAGEDIVISION,DYCOMMISSIONER(LEGAL),CHIEFFINACEOFFICER",Lipsa Parida,27-Jan-2025 12:35 PM,finsummary_508058.pdf (2031.51 KB),Municipal Bodies||Bhubaneswar Municipal Corporation,2024_ORULB_105281_8,BMC-EE-Tender Cell-22/2024-25 Dt. 26.09.2024,Supply and Installation of 12.5 Mtr High Mast at different location in BMC area,Technical,25 bids opened successfully,Taras Marandi,18-Oct-2024 05:47 PM,technical_508058.pdf,city engineer,Internal,"EECENTRALTENDERCELL,EEELECTRICALDIVISION,EEDRAINAGEDIVISION,DYCOMMISSIONER(LEGAL),CHIEFFINANCEOFFICER,CITYENGINEER",Taras Marandi,20-Nov-2024 05:38 PM,20-Nov-2024 05:45 PM,techsummary_508058.pdf (2048.50 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,boq,,,,,,,,,,,,,,,,2.0,pre-bid clarification,Other,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2581863,AMPTON ENGINEERING PRIVATE LIMITED,17-Oct-2024 02:21 PM,Rejected-Finance,Rejected,27-Jan-2025 12:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2579089,ELEMECH ENGINEERING,17-Oct-2024 05:28 PM,Rejected-Technical,technicall not qualified,20-Nov-2024 05:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2571570,ESSKEY ELECTRICALS,09-Oct-2024 12:59 PM,Rejected-Technical,technicall not qualified,20-Nov-2024 05:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2572763,GLOBAL ENERGY,09-Oct-2024 02:07 PM,Rejected-Finance,Rejected,27-Jan-2025 12:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2569542,GREEN INNOVATIVE POWER PRIVATE LIMITED,17-Oct-2024 04:27 PM,Rejected-Finance,Rejected,27-Jan-2025 12:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2581360,JAY HANUMAN ENTERPRISES,18-Oct-2024 11:34 AM,Rejected-Finance,Rejected,27-Jan-2025 12:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2582241,JBS ENTERPRISES,18-Oct-2024 11:30 AM,Rejected-Technical,technicall not qualified,20-Nov-2024 05:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2582769,JUPITER ENGINEERS,18-Oct-2024 01:23 PM,Accepted-AOC,L1 Bidder,27-Jan-2025 12:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2582610,MANGALA PRASANNA NAYAK,17-Oct-2024 07:07 PM,Rejected-Finance,Rejected,27-Jan-2025 12:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
