Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
PHEO||SEPH-CIRCLE-SAMBALPUR||EEPH-DIVN-SAMBALPUR,SEPHSBP-04/2024-25 Dt. 12.09.2024,2024_PHEO_105086_2,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Cost of Tender Paper, EMD, PAN, GST, Experience, Affidavits as per DTCN",21-Sep-2024 06:00 PM,08-Oct-2024 11:30 AM,21-Sep-2024 06:00 PM,07-Oct-2024 05:00 PM,21-Sep-2024 06:00 PM ,24-Sep-2024 05:00 PM ,21-Sep-2024 06:00 PM,07-Oct-2024 05:00 PM,13-Nov-2024 05:00 PM,"2,80,509",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,"Superintending Engineer, P.H","Superintending Engineer, P.H. Division, Sambalpur, Brooks Hill, Near Stadium, At/Po- Motijharan, Dist- Sambalpur-768 001","Design, Construction, Commissioning of Storage Reservoir along with pumping arrangement and external electrification etc. for Improvement of W/S to Padampur Town under AMRUT 2.0, SWAP-III","Design, Construction, Commissioning of Storage Reservoir along with pumping arrangement and external electrification etc. for Improvement of W/S to Padampur Town under AMRUT 2.0, SWAP-III",Please refer Tender documents. ,NA ,"2,80,50,879",Civil Works - Water Works,NA ,Tender,120.0,270.0,Padampur,768028.0,NA ,NA ,NA ,SAMBALPUR,No ,No,AOC,15-Jan-2025,"INR 23,846,053",270.0,SWAGAT CHANDAN NAYAK,15-Jan-2025 07:18 PM,AOC.pdf (544.00 KB),AWARD OF CONTRACT,1.0,2568823.0,JUBARAJ KUMBHAR,INR,"26,059,267.46",1,2569922,AMAN ULLA KHAN,07-Oct-2024 03:48 PM,Rejected-AOC,NOT OK,15-Jan-2025 07:18 PM,Finance,Bid opening Summary,SWAGAT CHANDAN NAYAK,13-Nov-2024 05:42 PM,finance_507353.pdf,BOQ Comparative Chart,"Er Swagat Chandan Nayak, Superintending Engineer",Internal,"Er Suvra Samal, Executive Engineer (Estr.) P.H Division, Sambalpur, Sri Sanjay Kumar Choudhury, DAO-I P.H Division, Sambalpur, Er Dhananjay Parida, PA to ACE, P.H Circle, Sambalpur",SWAGAT CHANDAN NAYAK,15-Jan-2025 07:04 PM,finsummary_507353.pdf (2102.23 KB),PHEO||SEPH-CIRCLE-SAMBALPUR||EEPH-DIVN-SAMBALPUR,2024_PHEO_105086_2,SEPHSBP-04/2024-25 Dt. 12.09.2024,"Design, Construction, Commissioning of Storage Reservoir along with pumping arrangement and external electrification etc. for Improvement of W/S to Padampur Town under AMRUT 2.0, SWAP-III",Technical,Bid opening Summary,SWAGAT CHANDAN NAYAK,08-Oct-2024 06:02 PM,technical_507353.pdf,"Er Swagat Chandan Nayak, Superintending Engineer, P.H Division, Sambalpur",Internal,"Er Suvra Samal, E.E, (Estr.) P.H, Division, SBP, Sri Sanjay Kumar Choudhury, DAO-I, P.H Division, SBP, Er Dhananjay Parida, P.A to ACE, P.H Circle, SBP, Er Pradeep Kumar Atti, AEE, Bargarh",SWAGAT CHANDAN NAYAK,13-Nov-2024 04:39 PM,13-Nov-2024 05:00 PM,techsummary_507353.pdf (2493.06 KB),AOC
,,,,,,,,,,,,,,,,.pdf,"Certificates, Formats, Schedules and other documents if any as per DTCN",,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2570740,DILLIP KUMAR BEHERA,07-Oct-2024 01:34 PM,Rejected-AOC,NOT OK,15-Jan-2025 07:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2563628,Jayadev Panda,04-Oct-2024 10:57 AM,Rejected-AOC,NOT OK,15-Jan-2025 07:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2568823,JUBARAJ KUMBHAR,04-Oct-2024 07:10 PM,Accepted-AOC,OK,15-Jan-2025 07:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2568249,NILAKANTHA MOHANTA,04-Oct-2024 12:41 PM,Rejected-AOC,NOT OK,15-Jan-2025 07:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2570606,P. G. Construction,07-Oct-2024 04:28 PM,Rejected-AOC,NOT OK,15-Jan-2025 07:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2571219,ROHIT KUMAR TRIVEDI,07-Oct-2024 02:22 PM,Rejected-AOC,NOT OK,15-Jan-2025 07:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2568272,SANJEEB MOHANTY,07-Oct-2024 11:13 AM,Rejected-AOC,NOT OK,15-Jan-2025 07:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2570648,SARATHI SAHU,07-Oct-2024 09:44 AM,Rejected-AOC,NOT OK,15-Jan-2025 07:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2571065,SRI DADI MAA CONSULTANT AND CONTRACT MANAGEMENT,07-Oct-2024 01:07 PM,Rejected-AOC,NOT OK,15-Jan-2025 07:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
