Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
CE RW I||RWCIRCLE-BHAWANIPATNA,BPT/Online-39/2023-24,2023_CERWI_98798_2,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"RC,EMD, Tender Paper Cost, PAN, GSTIN, Affidavit regarding correctness, No relation certificate",26-Dec-2023 11:00 AM,10-Jan-2024 11:00 AM,26-Dec-2023 11:00 AM,09-Jan-2024 05:00 PM,26-Dec-2023 11:00 AM ,08-Jan-2024 05:00 PM ,26-Dec-2023 11:00 AM,09-Jan-2024 05:00 PM,02-Feb-2024 11:00 AM,"1,51,790",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,CHIEF CONSTRUCTION ENGINEER,"O/O THE CCE, RW CIRCLE, BHAWANIPATNA",Construction of WEIR adjacent to H.L.Bridge over Lamindhara Nallah at 2.00 Km. on Saraipali to Dadargaon Road in the District of Nuapada,Construction of WEIR adjacent to H.L.Bridge over Lamindhara Nallah at 2.00 Km. on Saraipali to Dadargaon Road in the District of Nuapada,Please refer Tender documents. ,NA ,"1,51,79,000",Civil Works - Bridges,NA ,Tender,90.0,90.0,NUAPADA/NUAPADA,766105.0,NA ,NA ,NA ,"O/O THE CCE, RW CIRCLE, BHAWANIPATNA",No ,No,AOC,07-Jun-2024,"INR 15,179,906",90.0,Pradeep Kisan,07-Jun-2024 07:47 PM,363.pdf (396.00 KB),1.0,2383253.0,Ankit Kumar Agrawal,INR,"12,904,438",1,2383253,Ankit Kumar Agrawal,09-Jan-2024 11:01 AM,Accepted-AOC,AGREEMENT DRAWN,07-Jun-2024 07:47 PM,Finance,PRICE BID,Pradeep Kisan,02-Feb-2024 11:29 AM,,BOQ Comparative Chart,RP ACHARYA,Internal,,Pradeep Kisan,07-Jun-2024 07:45 PM,finsummary_481036.pdf (395.87 KB),CE RW I||RWCIRCLE-BHAWANIPATNA,2023_CERWI_98798_2,BPT/Online-39/2023-24,Construction of WEIR adjacent to H.L.Bridge over Lamindhara Nallah at 2.00 Km. on Saraipali to Dadargaon Road in the District of Nuapada,Technical,10NOS. BIDDERS ARE PARTICIAPTED,Pradeep Kisan,10-Jan-2024 12:29 PM,,RP Acharya,Internal,,Pradeep Kisan,29-Jan-2024 07:36 PM,02-Feb-2024 11:00 AM,techsummary_481036.pdf (265.82 KB),AOC
,,,,,,,,,,,,,,,,.pdf,"ATO, Similar Nature of Work, Work hand,Work experience, machinarie and other document as per DTCN",,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2383366,BIJAY KUMAR SAHU,09-Jan-2024 11:32 AM,Rejected-Finance,REJECTED,07-Jun-2024 07:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BILL OF QUANTITIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2383332,GOPAL CHANDRA SAHU,09-Jan-2024 12:18 PM,Rejected-Finance,REJECTED,07-Jun-2024 07:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2383228,Jitendra Kumar Naik,09-Jan-2024 02:20 PM,Rejected-Finance,REJECTED,07-Jun-2024 07:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2383759,KISHORE KUMAR PANDA,09-Jan-2024 03:28 PM,Rejected-Finance,REJECTED,07-Jun-2024 07:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2383862,MANAS RANJAN MISHRA,09-Jan-2024 03:44 PM,Rejected-Technical,Disqualified,29-Jan-2024 07:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2383705,MUKESH KUMAR AGRAWAL,09-Jan-2024 01:49 PM,Rejected-Finance,REJECTED,07-Jun-2024 07:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2384029,RAHUL BOSE,09-Jan-2024 04:15 PM,Rejected-Finance,REJECTED,07-Jun-2024 07:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2383463,RAM KUMAR SAHU,09-Jan-2024 01:04 PM,Rejected-Finance,REJECTED,07-Jun-2024 07:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2383603,SACHIN AGRAWAL,09-Jan-2024 01:12 PM,Rejected-Finance,REJECTED,07-Jun-2024 07:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
