Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
CCE Deo Irr Project Karanjia||CCE Deo Irr Project Karanjia||E.E.Deo canal Divn Karanjia,10/CCEDIP of 2023-24,2024_CCEDI_100820_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Cost of Tender Paper,EMD, GSTIN,PAN,Contractor RC, Affidavit,NRC, any other documents as per DTCN",09-Feb-2024 10:00 AM,01-Mar-2024 11:30 AM,09-Feb-2024 10:00 AM,29-Feb-2024 05:00 PM,09-Feb-2024 10:00 AM ,26-Feb-2024 01:00 PM ,09-Feb-2024 10:00 AM,29-Feb-2024 05:00 PM,14-Mar-2024 11:50 AM,"3,57,000",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"10,000",Nil,Nil,No,Chief Construction Engineer,"O/o the Chief Construction Engineer, Deo Irrigation Project, Karanjia","Construction of Cut and Cover from RD 1710m to RD 1975m of Bhaunra Minor, Cut and Cover from RD 212m to RD 308m and Trough from RD 308m to RD 404m of Chauthia Sub Minor of Right Main Distributary of Deo Irrigation Project.","Construction of Cut and Cover from RD 1710m to RD 1975m of Bhaunra Minor, Cut and Cover from RD 212m to RD 308m and Trough from RD 308m to RD 404m of Chauthia Sub Minor of Right Main Distributary of Deo Irrigation Project.",Please refer Technical Bid ,NA ,"3,56,67,963",Civil Works - Canal,Canal ,Tender,90.0,180.0,Nuagaon,757037.0,NA ,NA ,NA ,"O/o the CCE, Deo Irrigation Project, Karanjia",No ,No,AOC,13-Jun-2024,"INR 30,321,335",180.0,Mahendra Behera,26-Jun-2024 11:53 AM,WorkOrderCutandCover.pdf (245.00 KB),"Work order issued to Sri Tanmay Biswal, ""A"" Class Degree Engineering Contractor, At-Sanabhubanpur, PO-Hasainpur, Dist-Jajpur, Pin-755017",1.0,2460262.0,TANMAYA BISWAL,INR,"30,321,335",1,2461268,ABINASH PANI,26-Feb-2024 09:03 PM,Rejected-AOC,"Sri Tanmaya Biswal, A Class Degree Engineer Contractor is winner of the Transparent Lottery",26-Jun-2024 11:55 AM,Finance,Financial bid of 10(Ten) nos bidder have been opened on dt.14.03.2024,Mahendra Behera,14-Mar-2024 06:00 PM,finance_491461.pdf,BOQ Comparative Chart,"Chief Construction Engineer, Deo Irrigation Project, Karanjia",Internal,"1)Er. Ajay Kumar Sethy,CCE,DIP,Karanjia 2)Er. Mahendra Kumar Behera, SE,DCD,Karanjia 3)Sri Dev Raj, DAO, DCD,Karanjia, 4)Er. Saraswati Mahanta, Asst. to CCE, DIP, Karanjia",Mahendra Behera,18-Mar-2024 08:25 AM,finsummary_491461.pdf (465.87 KB),CCE Deo Irr Project Karanjia||CCE Deo Irr Project Karanjia||E.E.Deo canal Divn Karanjia,2024_CCEDI_100820_1,10/CCEDIP of 2023-24,"Construction of Cut and Cover from RD 1710m to RD 1975m of Bhaunra Minor, Cut and Cover from RD 212m to RD 308m and Trough from RD 308m to RD 404m of Chauthia Sub Minor of Right Main Distributary of Deo Irrigation Project.",Technical,"10 nos bid received, opened and downloaded on dt.01.03.2024",Mahendra Behera,13-Mar-2024 12:46 PM,technical_491461.pdf,"Chief Construction Engineer, Deo Irrigation Project, Karanjia",Internal,"1) Er Ajay Kumar Sethy, CCE,DIP,Karanjia 2)Er Mahendra Kumar Behera,SE,DCD,Karanjia 3) Sri Dev Raj, DAO, DCD, Karanjia 4) Er. Saraswati Mahanta, Asst. to CCE, DIP, Karanjia",Mahendra Behera,14-Mar-2024 11:46 AM,14-Mar-2024 11:50 AM,techsummary_491461.pdf (1047.52 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2446624,Durga Shankar Mohapatra,28-Feb-2024 06:49 PM,Rejected-AOC,"Sri Tanmay Biswal, A Class Degree Engineer Contractor is winner of the Transparent Lottery",26-Jun-2024 11:55 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2458068,KRUSHNA KUMAR KHANDELWAL,29-Feb-2024 01:41 PM,Rejected-AOC,"Sri Tanmaya Biswal, A Class Degree Engineer Contractor is winner of the Transparent Lottery",26-Jun-2024 11:55 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2463287,RAJESH PANIGRAHI,27-Feb-2024 09:11 PM,Rejected-AOC,"Sri Tanmaya Biswal, A Class Degree Engineer Contractor is winner of the Transparent Lottery",26-Jun-2024 11:55 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2465921,RAMESH CHANDRA PATRA,29-Feb-2024 01:43 PM,Rejected-AOC,"Sri Tanmaya Biswal, A Class Degree Engineer Contractor is winner of the Transparent Lottery",26-Jun-2024 11:55 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2465439,SHASHI BHUSHAN MOHANTY,28-Feb-2024 09:23 PM,Rejected-AOC,"Sri Tanmaya Biswal, A Class Degree Engineer Contractor is winner of the Transparent Lottery",26-Jun-2024 11:55 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2461883,SITANSHU ACHARYA,27-Feb-2024 11:44 AM,Rejected-AOC,"Sri Tanmaya Biswal, A Class Degree Engineer Contractor is winner of the Transparent Lottery",26-Jun-2024 11:55 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2464294,SUDHANSU SEKHAR NANDA,29-Feb-2024 10:28 AM,Rejected-AOC,"Sri Tanmaya Biswal, A Class Degree Engineer Contractor is winner of the Transparent Lottery",26-Jun-2024 11:55 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2460262,TANMAYA BISWAL,26-Feb-2024 03:26 PM,Accepted-AOC,"Sri Tanmaya Biswal, A Class Degree Engineer Contractor is winner of the Transparent Lottery",26-Jun-2024 11:55 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2465325,TANUSHREE MAHAPATRA,29-Feb-2024 08:34 AM,Rejected-AOC,"Sri Tanmaya Biswal, A Class Degree Engineer Contractor is winner of the Transparent Lottery",26-Jun-2024 11:55 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
