Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
IDCO||IDCO||IDCO,PC/ EST/ E 51 /2023-24,2023_IDCO_93638_1,Yes,National Competitive Bid,Turn-key,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Refer DTCN.,01-Sep-2023 05:00 PM,16-Sep-2023 05:30 PM,01-Sep-2023 05:05 PM,16-Sep-2023 05:00 PM,01-Sep-2023 05:10 PM ,09-Sep-2023 05:00 PM ,01-Sep-2023 05:15 PM,16-Sep-2023 05:00 PM,22-Dec-2023 05:30 PM,"3,02,720",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,"11,800",0.0,Nil,Nil,No,CGM PC,IDCO TOWER BBSR,Design Construction Testing and Commissioning of 11 Lakh Litre Capacity RCC Elevated Service Reservoir ESR for 10 Lakh Ltr For water supply and 1.00 Lakh Ltr For fire hydrant with 8.00 mtr Height Staging at MITS Mega Food Park Rayagada on Turney mode,Design Construction Testing and Commissioning of 11 Lakh Litre Capacity RCC Elevated Service Reservoir ESR for 10 Lakh Ltr For water supply and 1.00 Lakh Ltr For fire hydrant with 8.00 mtr Height Staging at MITS Mega Food Park Rayagada on Turney mode,Please refer Tender documents. ,NA ,"3,02,72,000",Civil Works - Water Works,NA ,Tender,90.0,180.0,MITS Rayagada,765017.0,NA ,NA ,NA ,IDCO TOWER BBSR,No ,No,AOC,13-Mar-2024,"INR 25,734,227",180.0,Soumendra Priyadarshree Barik,13-Mar-2024 06:35 PM,AgreementMITSESR.pdf (194.00 KB),Work Awarded to M/s Netrananda Swain for amount of RS. 25734227.00,1.0,2255528.0,NETRANANDA SWAIN,INR,"25,734,227",1,2248141,Haresh Kumar Agrawal,15-Sep-2023 08:37 PM,Rejected-Finance,L6,12-Feb-2024 07:25 PM,Finance,3 L1 bidders ie Netrananda Swain Sanjeev Mohanty and Sourav Agrawal,Soumendra Priyadarshree Barik,12-Feb-2024 07:12 PM,finance_457416.pdf,BOQ Comparative Chart,cgm pc,Internal,CGM FIN CGM CIV,Soumendra Priyadarshree Barik,12-Feb-2024 07:25 PM,finsummary_457416.pdf (1158.94 KB),IDCO||IDCO||IDCO,2023_IDCO_93638_1,PC/ EST/ E 51 /2023-24,Design Construction Testing and Commissioning of 11 Lakh Litre Capacity RCC Elevated Service Reservoir ESR for 10 Lakh Ltr For water supply and 1.00 Lakh Ltr For fire hydrant with 8.00 mtr Height Staging at MITS Mega Food Park Rayagada on Turney mode,Technical,BID OPENING SUMMARY,Soumendra Priyadarshree Barik,20-Sep-2023 10:01 PM,technical_457416.pdf,CGMPC,Internal,CGMCIVILCGMFINANCE,Soumendra Priyadarshree Barik,22-Dec-2023 04:26 PM,22-Dec-2023 05:30 PM,techsummary_457416.pdf (498.35 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2258053,JRC Infra,16-Sep-2023 04:48 PM,Rejected-Finance,L4,12-Feb-2024 07:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2259063,KAPIL CONSTRUCTION CO.,16-Sep-2023 04:46 PM,Rejected-AOC,L2,13-Mar-2024 06:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2255528,NETRANANDA SWAIN,14-Sep-2023 05:56 PM,Accepted-AOC,"L1, and Winner of the lottery conducted on 30.12.2023 at 3.30 PM",13-Mar-2024 06:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2247458,Sanjaya Kumar Agrawal,15-Sep-2023 09:31 PM,Rejected-Finance,L7,12-Feb-2024 07:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2248192,SANJEEB MOHANTY,16-Sep-2023 10:17 AM,Rejected-AOC,L1,13-Mar-2024 06:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2236177,SOURAV AGRAWAL,16-Sep-2023 06:54 AM,Rejected-AOC,L1 and Winner-2 of lottery conducted on 30.12.2023 at 3.30 PM,13-Mar-2024 06:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2258620,SRI ANNAN KUMAR VERMA,16-Sep-2023 01:28 PM,Rejected-Finance,L8,12-Feb-2024 07:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2254952,SUSANTA KUMAR NAYAK,14-Sep-2023 03:29 PM,Rejected-Finance,L5,12-Feb-2024 07:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2257072,SUSHIL KUMAR SAHOO,15-Sep-2023 02:46 PM,Rejected-Finance,L9,12-Feb-2024 07:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
