Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
CE RW I||RWCIRCLE-ANGUL||RWDIVISION-KAMAKSHYANAGAR,online-KNR08NCB of 2023-24,2023_CERWI_96168_15,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Paper cost in Online, Bid Security Declaration, RC, PAN, GST, Affidavit and others as DTCN",03-Nov-2023 09:00 AM,10-Nov-2023 11:00 AM,03-Nov-2023 09:00 AM,08-Nov-2023 05:00 PM,NA ,NA ,03-Nov-2023 09:00 AM,08-Nov-2023 05:00 PM,"38,300",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,Yes,EERWD Kamakhyanagar,EERWD Kamakhyanagar,Construction of Day Care Sub centre Cum Health and Wellness Centre at Arkhapal,Construction of Day Care Sub centre Cum Health and Wellness Centre at Arakhapal,Please refer Tender documents. ,NA ,"38,30,000",Civil Works - Buildings,NA ,Tender,180.0,180.0,Kamakhyanagar,759018.0,NA ,NA ,NA ,Kamakhyanagar,No ,No,AOC,25-Mar-2024,"INR 3,256,211",180.0,Sibajyoti Sahoo,25-Mar-2024 10:48 PM,Arakhapal.pdf (952.00 KB),"The work is awarded to Basanta Kumar Sethi , as he is the winner of Transparent Lottery.",1.0,2306351.0,Basanta Kumar Sethi,INR,"3,256,211",1,2307030,AJAYA KUMAR PARIDA,05-Nov-2023 05:17 PM,Rejected-Finance,He did not win the Transparent Lottery for finalisation of the Tender,25-Mar-2024 10:43 PM,Finance,Opened,Rasmita Behera,10-Nov-2023 07:32 PM,finance_470349.pdf,BOQ Comparative Chart,Executive Engineer,Internal,DAO estimator,Sibajyoti Sahoo,25-Mar-2024 10:43 PM,finsummary_470349.pdf (951.91 KB),CE RW I||RWCIRCLE-ANGUL||RWDIVISION-KAMAKSHYANAGAR,2023_CERWI_96168_15,online-KNR08NCB of 2023-24,Construction of Day Care Sub centre Cum Health and Wellness Centre at Arkhapal,Executive Engineer,Internal,DAO Estimator,Sibajyoti Sahoo,16-Jan-2024 12:50 PM,techsummary_470349.pdf (199.28 KB),AOC
,,,,,,,,,,,,,,,,.xls,Bill of Qnty,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2306351,Basanta Kumar Sethi,04-Nov-2023 03:14 PM,Accepted-AOC,"The work is awarded to Basanta Kumar Sethi , as he is the winner of Transparent Lottery.",25-Mar-2024 10:48 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2308538,DIPTI RANJAN MISHRA,06-Nov-2023 08:13 PM,Rejected-Finance,He did not win the Transparent Lottery for finalisation of the Tender,25-Mar-2024 10:43 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2308742,HIMANSU BHUSAN MAHUNTA,07-Nov-2023 11:31 AM,Rejected-Finance,He did not win the Transparent Lottery for finalisation of the Tender,25-Mar-2024 10:43 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2309015,"M/S SAI SHREE CONSTRUCTIONS, PROP. SANGYASENI ROUT",07-Nov-2023 01:19 PM,Rejected-Finance,He did not win the Transparent Lottery for finalisation of the Tender,25-Mar-2024 10:43 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2309646,Rama Chandra Sahoo,07-Nov-2023 08:46 PM,Rejected-Finance,He did not win the Transparent Lottery for finalisation of the Tender,25-Mar-2024 10:43 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2309521,RUDRA NARAYAN SETHY,07-Nov-2023 06:42 PM,Rejected-Finance,He did not win the Transparent Lottery for finalisation of the Tender,25-Mar-2024 10:43 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2306151,SATYA SUNDAR ROUL,04-Nov-2023 01:20 PM,Rejected-Finance,He did not win the Transparent Lottery for finalisation of the Tender,25-Mar-2024 10:43 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2309841,SRIKANTA KUMAR MOHANTY,08-Nov-2023 12:18 PM,Rejected-Finance,He did not win the Transparent Lottery for finalisation of the Tender,25-Mar-2024 10:43 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2306775,SUBRAT KUMAR DASH,05-Nov-2023 02:07 PM,Rejected-Finance,He did not win the Transparent Lottery for finalisation of the Tender,25-Mar-2024 10:43 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
