Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.2,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Tender Stage
CE RW I||RWCIRCLE-BHUBANESWAR,Tender Online C.C-24 of 2023,2023_CERWI_92450_34,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Tender Paper Cost, EMD, GSTIN, PAN, Registration Certificate",28-Aug-2023 09:00 AM,12-Sep-2023 11:00 AM,28-Aug-2023 09:00 AM,11-Sep-2023 05:00 PM,NA ,NA ,28-Aug-2023 09:00 AM,11-Sep-2023 05:00 PM,04-Oct-2023 03:30 PM,"5,82,971",Yes,percentage,1.0%,Nil,Nil,1.0,Date Corrigendum,Date,,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,Chief Construction Engineer,"O/o ChiefConstructionEngineer,CentralRWCircle,BBSR",Construction of Road from Dhamanei to Kodiakahania PWD road Kridaspur road under MMSY-TRIP for the year 2023-24,Construction of Road from Dhamanei to Kodiakahania PWD road Kridaspur road under MMSY-TRIP for the year 2023-24,Please refer Tender documents. ,NA ,"5,82,97,103",Civil Works - Roads,NA ,Tender,90.0,270.0,Nayagarh,752069.0,NA ,NA ,NA ,"O/o ChiefConstructionEngineer,CentralRWCircle,BBSR",No ,No,AOC,02-Mar-2024,"INR 58,297,103",270.0,Priyadarshini Dalai,02-Mar-2024 04:31 PM,DhamaneiAgmtDetails.pdf (972.00 KB),"Work order letter No.1351 dtd.29.02.2024 and Agmt. No.154 P1 of 2023-24 dtd.29.02.2024 of Superintending Engineer, Rural Works Division, Nayagarh.",1.0,2242205.0,SAI ANURAG BISWAL,INR,"58,297,103",1,2236664,ANTARYAMI SAHOO,07-Sep-2023 01:21 PM,Rejected-Technical,As per Clause No.2.1(1) of the Eligibility Criteria of General Instructions To the Tenderers of the DTCN,04-Oct-2023 03:28 PM,Finance,Sai Anurag Biswal found successful in the transparent lottery system,Priyadarshini Dalai,02-Mar-2024 04:19 PM,finance_448862.pdf,BOQ Comparative Chart,"Chief Construction Engineer CentralRWCircle,BBSR",Internal,ExecutiveEngineerRWDivisionII Nayagarh SrDAORWDivision Nayagarh PAtoChiefConstructionEngineerCentralRuralWorksCircleBBSR,Priyadarshini Dalai,02-Mar-2024 04:27 PM,finsummary_448862.pdf (145.56 KB),CE RW I||RWCIRCLE-BHUBANESWAR,2023_CERWI_92450_34,Tender Online C.C-24 of 2023,Construction of Road from Dhamanei to Kodiakahania PWD road Kridaspur road under MMSY-TRIP for the year 2023-24,Technical,QUALIFIED AND DISQUALIFIED LIST,Priyadarshini Dalai,04-Oct-2023 03:25 PM,technical_448862.pdf,"Chief Construction Engineer CentralRWCircle,BBSR",Internal,ExecutiveEngineerRWDivisionII Nayagarh SrDAORWDivision Nayagarh PAtoChiefConstructionEngineerCentralRuralWorksCircleBBSR,Priyadarshini Dalai,04-Oct-2023 03:28 PM,04-Oct-2023 03:30 PM,techsummary_448862.pdf (141.14 KB),1.0,Tender Revocation,Tender Revocation,03-Oct-2023 06:27 PM,4888.pdf ,610.97,Technical Opening,AOC
,,,,,,,,,,,,,,,,.pdf,"Work in Hand, Machineries, Affidavit of Correctness Certificate",,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2238507,MAHAVIR INFRA-DEVELOPERS PVT. LTD.,07-Sep-2023 03:13 PM,Rejected-Finance,Other than winner,02-Mar-2024 04:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Tender Revocation1,Tender Revocation1,04-Oct-2023 12:19 PM,4888.pdf ,630.39,Technical Opening,AOC
,,,,,,,,,,,,,,,,.pdf,"No Relationship Certificate, ATO, Work Experience and required documents as per DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2229241,NARENDRA PRADHAN,07-Sep-2023 10:17 AM,Rejected-Finance,Other than winner,02-Mar-2024 04:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2238565,PRATAP CHANDRA PARIDA,09-Sep-2023 10:55 AM,Rejected-Finance,Other than winner,02-Mar-2024 04:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2242603,RANJAN KUMAR SWAIN,08-Sep-2023 11:40 AM,Rejected-Finance,Other than winner,02-Mar-2024 04:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2242205,SAI ANURAG BISWAL,07-Sep-2023 01:24 PM,Accepted-AOC,Accepted,02-Mar-2024 04:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2248318,SIBU KANUNGO,11-Sep-2023 12:10 PM,Rejected-Technical,As per Clause No.2.1 (6) of the Eligibility Criteria of General Instructions To the Tenderers of the DTCN,04-Oct-2023 03:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2239810,SPAN INFRA BUILDERS PVT. LTD,06-Sep-2023 05:22 PM,Rejected-Technical,Not taken to consideration due to participation of inappropriate class of contractor,04-Oct-2023 03:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2242610,SUMANTA KUMAR SAHOO,07-Sep-2023 02:11 PM,Rejected-Technical,As per Clause No.2.1 (6) of the Eligibility Criteria of General Instructions To the Tenderers and as per Note of Format-III of ITB of the DTCN,04-Oct-2023 03:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2242826,SURENDRA KUMAR JETHY,11-Sep-2023 01:03 PM,Rejected-Finance,Other than winner,02-Mar-2024 04:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
