Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE Mahanadi Barrage Division Cuttack",e Procurement notice No.15/2023-24,2024_CELBB_100381_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Registration Certificate, Pan card, Affidavit, Bid Security, NRC and GSTIN as per DTCN",01-Feb-2024 10:00 AM,12-Feb-2024 11:30 AM,01-Feb-2024 10:00 AM,10-Feb-2024 05:00 PM,01-Feb-2024 10:00 AM ,10-Feb-2024 05:00 PM ,01-Feb-2024 10:00 AM,10-Feb-2024 05:00 PM,15-Feb-2024 09:00 AM,"75,490",Yes,fixed,,Nil,Nil,1.0,Change of Bid Submission Closing date and Seek Clarification end date,Date,,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,"Superintending Engineer, Mahanadi Barrage Division","Superintending Engineer Mahanadi Barrage Division ,Gandarpur,Cuttack",3)Restoration to scoured bank on Kathajodi left embankment of 1 no. low level Spur No.2 at RD 4.800 km. near Birenmitra Park for the year 2024-25. (MBD70/2023-24),3)Restoration to scoured bank on Kathajodi left embankment of 1 no. low level Spur No.2 at RD 4.800 km. near Birenmitra Park for the year 2024-25. (MBD70/2023-24),Please refer Tender documents ,NA ,"75,48,735",Civil Works - Others,NA ,Tender,90.0,180.0,Cuttack,753003.0,NA ,NA ,NA ,"S.E, Mahanadi Barrage Division ,Gandarpur,Cuttack",No ,No,AOC,07-Mar-2024,"INR 6,417,179",180.0,Kartika Samal,18-Mar-2024 03:58 PM,MBD70SmtSushreeSangitaSwain.pdf (598.00 KB),"Work has been awarded to Sushree Sangita Swain.The date of commencement/contract may please be recorded as dt.07.03.2024.The deposit towards EMD and ISD has been received in favour of SE MBD,Cuttack",1.0,2431399.0,SUSHREE SANGITA SWAIN,INR,"6,417,179",1,2430583,ABHIJIT SAHOO,09-Feb-2024 01:12 PM,Rejected-Finance,being unsuccessful tenderer on lottery system,22-Feb-2024 12:06 PM,Finance,Total 18 nos of bidder are eligible for Financial evaluation,Bijay Kumar Sethy,16-Feb-2024 07:20 PM,finance_488727.pdf,BOQ Comparative Chart,SUPERINTENDING ENGINEER,Internal,"DAO,ESTIMATOR",Bijay Kumar Sethy,22-Feb-2024 12:06 PM,finsummary_488727.pdf (1186.10 KB),"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE Mahanadi Barrage Division Cuttack",2024_CELBB_100381_3,e Procurement notice No.15/2023-24,3)Restoration to scoured bank on Kathajodi left embankment of 1 no. low level Spur No.2 at RD 4.800 km. near Birenmitra Park for the year 2024-25. (MBD70/2023-24),Technical,"out of 19 nos participating bidders, 18 nos bidders are eligible for the Financial Evaluation",Bijay Kumar Sethy,13-Feb-2024 06:56 PM,technical_488727.pdf,SUPERINTENDING ENGINEER,Internal,"DAO,ESTIMATOR",Bijay Kumar Sethy,13-Feb-2024 07:11 PM,15-Feb-2024 09:00 AM,techsummary_488727.pdf (1186.10 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2429402,ABHISEK PASAYAT,08-Feb-2024 04:26 PM,Rejected-Finance,being unsuccessful tenderer on lottery system,22-Feb-2024 12:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2432251,AJIT MOHAPATRA,10-Feb-2024 04:53 PM,Rejected-Finance,being unsuccessful tenderer on lottery system,22-Feb-2024 12:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2430737,BISHWOJIT BISWAL,09-Feb-2024 01:55 PM,Rejected-Finance,being unsuccessful tenderer on lottery system,22-Feb-2024 12:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2427847,M/s. ASHIRBAD INDUSTRIES Prp. PRAKASH CHANDRA LENKA,09-Feb-2024 09:21 PM,Rejected-Finance,being unsuccessful tenderer on lottery system,22-Feb-2024 12:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2427830,M/s. BHAGABATI INDUSTRIES Prop. NIRANJAN PANDA,09-Feb-2024 09:34 PM,Rejected-Finance,being unsuccessful tenderer on lottery system,22-Feb-2024 12:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2431384,PRADIP KUMAR BEHERA,09-Feb-2024 07:08 PM,Rejected-Finance,being unsuccessful tenderer on lottery system,22-Feb-2024 12:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2431918,PRASANNA KUMAR SAHU,10-Feb-2024 01:00 PM,Rejected-Finance,being unsuccessful tenderer on lottery system,22-Feb-2024 12:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2431542,PRATISH RANJAN SAHOO,09-Feb-2024 10:36 PM,Rejected-Finance,being unsuccessful tenderer on lottery system,22-Feb-2024 12:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2432069,SANJAY KUMAR ROUT,10-Feb-2024 02:27 PM,Rejected-Finance,being unsuccessful tenderer on lottery system,22-Feb-2024 12:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
