Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
CE and BM Brahmani Basin Samal||APD cum CCE RIP Samal||Headworks Division Samal,SE-HWD-14/2023-24,2024_CEBBS_100356_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender cost, EMD, GSTIN, PAN, Contractor RC",01-Feb-2024 10:00 AM,13-Feb-2024 11:30 AM,01-Feb-2024 10:00 AM,12-Feb-2024 05:00 PM,01-Feb-2024 10:00 AM ,07-Feb-2024 05:00 PM ,01-Feb-2024 10:00 AM,12-Feb-2024 05:00 PM,"50,000",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"6,000",Nil,Nil,No,"Superintending Engineer, Head Works Division, Sama","O/o the SE, HWD, Samal, Angul, 759037",Improvement to Khalpal Distributary Service Road from RD 3.00km to 5.00km,Improvement to Khalpal Distributary Service Road from RD 3.00km to 5.00km,Please refer Tender documents. ,NA ,,Civil Works - Roads,Improvement to service road ,Tender,90.0,45.0,Samal,759037.0,NA ,NA ,NA ,"O/o the SE, HWD, Samal",No ,No,AOC,04-Mar-2024,"INR 4,231,638",45.0,Supriya Sahoo,04-Mar-2024 05:39 PM,AOC.pdf (450.00 KB),AOC,1.0,2435621.0,BIPIN KUMAR JENA,INR,"4,231,638",1,2435621,BIPIN KUMAR JENA,12-Feb-2024 01:46 PM,Accepted-AOC,Winner in transparent lottery. AOC issued on 28.02.2024. stipulated date of completion on dated 12.04.2024.,04-Mar-2024 05:40 PM,Finance,Successfully downloaded,Supriya Sahoo,13-Feb-2024 12:36 PM,finance_488561.pdf,BOQ Comparative Chart,Superintending Enginneer,Internal,"AEE, AE, HC, JE, Estimator",Supriya Sahoo,04-Mar-2024 04:35 PM,finsummary_488561.pdf (504.49 KB),CE and BM Brahmani Basin Samal||APD cum CCE RIP Samal||Headworks Division Samal,2024_CEBBS_100356_2,SE-HWD-14/2023-24,Improvement to Khalpal Distributary Service Road from RD 3.00km to 5.00km,Superintending Engineer,Internal,"AEE, AE, JE, HC, Estimator",Supriya Sahoo,17-Feb-2024 06:05 PM,techsummary_488561.pdf (73.41 KB),AOC
,,,,,,,,,,,,,,,,.pdf,"Affidavit, Undertakings and any other documents as per DTCN",,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2433601,BISWARANJAN JENA,11-Feb-2024 05:50 PM,Rejected-Finance,not the winner in transparent lottery system,04-Mar-2024 04:35 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2436315,CHANDAN KUMAR JENA,12-Feb-2024 03:40 PM,Rejected-Finance,not the winner in transparent lottery system,04-Mar-2024 04:35 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2429642,Himansu Sekhar Singh,08-Feb-2024 07:26 PM,Rejected-Finance,not the winner in transparent lottery system,04-Mar-2024 04:35 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2419102,NITYANANDA SAHOO,02-Feb-2024 04:24 PM,Rejected-Finance,not the winner in transparent lottery system,04-Mar-2024 04:35 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2436600,PRASANTA KUMAR BISWAL,12-Feb-2024 04:21 PM,Rejected-Finance,not the winner in transparent lottery system,04-Mar-2024 04:35 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2428129,PRIYANKA JENA,08-Feb-2024 09:21 AM,Rejected-Finance,not the winner in transparent lottery system,04-Mar-2024 04:35 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2431699,PRIYARANJAN MOHAPATRA,10-Feb-2024 10:34 AM,Rejected-Finance,not the winner in transparent lottery system,04-Mar-2024 04:35 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2435889,RAKESH KUMAR PANIGRAHI,12-Feb-2024 02:16 PM,Rejected-Finance,not the winner in transparent lottery system,04-Mar-2024 04:35 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2435682,SARBESWAR SAHOO,12-Feb-2024 01:43 PM,Rejected-Finance,not the winner in transparent lottery system,04-Mar-2024 04:35 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
