Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
PHEO||SEPH-CIRCLE-CUTTACK||EEPH-DIVN-CUTTACK-II,"SEPH-DIVISION,CTC-29 (08) of 2023-24",2023_PHEO_96782_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Paper Cost, EMD,Valid Regd.Certificate,GST,PAN,Affidavit as per DTCN",10-Nov-2023 02:00 PM,21-Nov-2023 11:00 AM,10-Nov-2023 02:00 PM,20-Nov-2023 05:00 PM,10-Nov-2023 02:00 PM ,16-Nov-2023 05:00 PM ,10-Nov-2023 02:00 PM,20-Nov-2023 05:00 PM,"35,000",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,"Superintending Engineer, PH Division, Cuttack","OO Superintending Engineer, PH Division, Cuttack, Nayabazar, Cuttack",Laying of D.I pipe line in ward No-5 Rice Mill area of Paradeep Municipality.,Laying of D.I pipe line in ward No-5 Rice Mill area of Paradeep Municipality.,Please refer Tender documents. ,NA ,,Civil Works - Water Works,NA ,Tender,120.0,60.0,"Mahanadivihar, Cuttack",753004.0,NA ,NA ,NA ,"OO Superintending Engineer, PH Division, Cuttack",No ,No,AOC,28-Mar-2024,"INR 2,909,422",60.0,Arabinda Jena,28-Mar-2024 01:32 PM,wo.pdf (464.00 KB),1.0,2321379.0,Biswajeet Sahoo,INR,"2,909,422",1,2322203,ANANTA KHATUA,19-Nov-2023 03:38 PM,Rejected-AOC,Not Qualified,28-Mar-2024 01:33 PM,Finance,The validity of tenders depends on the result of scrutiny of the scanned documents submitted by the tenderers online.,Arabinda Jena,21-Nov-2023 01:20 PM,,BOQ Comparative Chart,Er. Arabinda Jena,Internal,"SE (Estimator) PH Division, Cuttack, DAO-I, PH Division, Cuttack, SEPH Division, Cuttack",Arabinda Jena,28-Mar-2024 01:20 PM,finsummary_472288.pdf (910.37 KB),PHEO||SEPH-CIRCLE-CUTTACK||EEPH-DIVN-CUTTACK-II,2023_PHEO_96782_1,"SEPH-DIVISION,CTC-29 (08) of 2023-24",Laying of D.I pipe line in ward No-5 Rice Mill area of Paradeep Municipality.,Er. Arabinda Jena,Internal,"SE (Estimator) PH Division, Cuttack, DAO-I PH Division, Cuttack, SE PH Division, Cuttack",Arabinda Jena,28-Mar-2024 01:09 PM,techsummary_472288.pdf (462.57 KB),AOC
,,,,,,,,,,,,,,,,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2321379,Biswajeet Sahoo,18-Nov-2023 04:54 PM,Accepted-AOC,Won the lottery and Stands 1st lowest,28-Mar-2024 01:33 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2316306,Dillip Kumar Samal,17-Nov-2023 08:33 PM,Rejected-AOC,Not Qualified,28-Mar-2024 01:33 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2314473,Jagadish Mohanty,18-Nov-2023 01:13 PM,Rejected-AOC,Not Qualified,28-Mar-2024 01:33 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2321446,J.B.S. Construction,18-Nov-2023 05:34 PM,Rejected-AOC,Not Qualified,28-Mar-2024 01:33 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2316295,KULAMANI SAHOO,17-Nov-2023 07:48 PM,Rejected-AOC,Not Qualified,28-Mar-2024 01:33 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2318478,M/S. NIMAIN CHARAN BARIK,20-Nov-2023 01:09 PM,Rejected-AOC,Not Qualified,28-Mar-2024 01:33 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2324253,M/S SWARUP PRASAD ROUT,20-Nov-2023 04:47 PM,Rejected-AOC,Not Qualified,28-Mar-2024 01:33 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2322546,NIHAR RANJAN MALLICK,19-Nov-2023 08:55 PM,Rejected-Finance,Not Qualified,28-Mar-2024 01:20 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2323282,SABITA BEHERA,20-Nov-2023 04:14 PM,Rejected-Finance,Not Qualified,28-Mar-2024 01:20 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,11,2314518,Subrat Kumar Behera,18-Nov-2023 02:39 PM,Rejected-AOC,Not Qualified,28-Mar-2024 01:33 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
