Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
CE and BM Brahmani Basin Samal||SE Angul Irrigation Circle Angul,Bid Identification No. ACEAIC- 04/2023-24,2024_CEBBS_100572_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,(i) Valid Original Contractors Registration Certificate (CDMS),05-Feb-2024 10:00 AM,22-Feb-2024 11:30 AM,05-Feb-2024 10:00 AM,21-Feb-2024 05:30 PM,05-Feb-2024 10:00 AM ,12-Feb-2024 05:30 PM ,05-Feb-2024 10:00 AM,21-Feb-2024 05:30 PM,23-Feb-2024 05:00 PM,"6,38,200",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"10,000",Nil,Nil,Yes,"Additional Chief Engineer, AIC,Angul.","O/o the Additional Chief Engineer,Angul Irrigation Circle,Matiasahi,Angul.",Improvement to Right Main Canal from RD 0.00m. to RD 7160m. under Nuabaga Barrage of Sapua Badjore Irrigation project.,Improvement to Right Main Canal from RD 0.00m. to RD 7160m. under Nuabaga Barrage of Sapua Badjore Irrigation project.,Please refer Tender documents. ,NA ,"6,38,18,192",Civil Works - Canal,NA ,Rate Contract,90.0,365.0,Satmile,759020.0,"O/o the Additional Chief Engineer,AIC,Angul ","O/o the Additional Chief Engineer,Angul Irrigation Circle,Matiasahi,Angul. ",13-Feb-2024 11:30 AM ,"O/o the Additional Chief Engineer,AEC,Angul",No ,No,AOC,06-Mar-2024,"INR 54,251,845.11",365.0,Kulamani Sethy,13-Mar-2024 05:17 PM,RMCNUABAGABARRAGE.pdf (499.00 KB),1.0,2451791.0,DIPTISH PRASAD PRADHAN,INR,"54,251,845.11",1,2450785,ANIL KUMAR SWAIN,19-Feb-2024 10:43 PM,Rejected-Finance,Not found as winner in the lottery programme.,01-Mar-2024 01:07 PM,Finance,Total 11 (Eleven) no of bidders have submitted financial bids. Their bids have been admitted for evaluation.,Kulamani Sethy,23-Feb-2024 06:54 PM,finance_489697.pdf,BOQ Comparative Chart,"Er.Kulamani Sethy,Additional Chief Engineer,Angul Irrigation Circle,Angul.",Internal,,Kulamani Sethy,01-Mar-2024 01:07 PM,finsummary_489697.pdf (610.18 KB),CE and BM Brahmani Basin Samal||SE Angul Irrigation Circle Angul,2024_CEBBS_100572_1,Bid Identification No. ACEAIC- 04/2023-24,Improvement to Right Main Canal from RD 0.00m. to RD 7160m. under Nuabaga Barrage of Sapua Badjore Irrigation project.,Technical,Total 11(eleven) no. of bidders have participated and their bids are admitted for technical evaluation.,Kulamani Sethy,22-Feb-2024 12:44 PM,technical_489697.pdf,"Er.Kulamani Sethy,Additional Chief Engineer,Angul Irrigation Circle,Angul.",Internal,"DAO,AID,Angul/Estimator AID,Angul/Estimator, ACE,AIC,Angul.",Kulamani Sethy,23-Feb-2024 03:31 PM,23-Feb-2024 05:00 PM,techsummary_489697.pdf (186.26 KB),AOC
,,,,,,,,,,,,,,,,.pdf,"ii) Valid and active GST Registration Certificate, (iii) Original affidavit regarding authenticity",,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2451935,BISWARANJAN SATAPATHY,20-Feb-2024 10:20 PM,Rejected-Finance,Not found as winner in the lottery programme.,01-Mar-2024 01:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,(iv) No relation certificate (v) Valid active PAN Card (vi) Bid Security( EMD) in online mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2451791,DIPTISH PRASAD PRADHAN,20-Feb-2024 08:45 PM,Accepted-AOC,Found as winner in the lottery programme and also deposited required amount of security deposit and additional performance security.,13-Mar-2024 05:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,(vii)All other required documents as per DTCN.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2452612,Jubaranjan Panda,21-Feb-2024 02:05 PM,Rejected-Finance,Not found as winner in the lottery programme.,01-Mar-2024 01:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2451661,NIKHILESWAR SAHOO,20-Feb-2024 07:31 PM,Rejected-Finance,Not found as L1 and hence not qualified for transparent lottery.,01-Mar-2024 01:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2451874,Pradeep Kishor Swain,21-Feb-2024 02:10 PM,Rejected-Finance,Not found as winner in the lottery programme.,01-Mar-2024 01:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2450819,RAJEEV KUMAR MOHANTY,20-Feb-2024 08:30 AM,Rejected-Finance,Not found as winner in the lottery programme.,01-Mar-2024 01:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2446953,SARTHAK DASH,17-Feb-2024 05:41 PM,Rejected-Finance,Not found as winner in the lottery programme.,01-Mar-2024 01:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2449490,SUBHAKANTA SWAIN,19-Feb-2024 01:08 PM,Rejected-Finance,Not found as winner in the lottery programme.,01-Mar-2024 01:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2452473,SUNACHANDA NANDA,21-Feb-2024 01:25 PM,Rejected-Finance,Not found as L1 and hence not qualified for transparent lottery.,01-Mar-2024 01:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,11,2449339,SWASTIK SAMADARSHI HOTA,19-Feb-2024 12:48 PM,Rejected-Finance,Not found as winner in the lottery programme.,01-Mar-2024 01:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
