Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
IDCO||IDCO||IDCO,BBSR/ELECT-II/e-15/23-24,2023_IDCO_98951_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"MV/HT License, GST, PAN, EPF WITH LATEST CHALLAN, SCHEDULE D AS PER BID DOC",28-Dec-2023 06:30 PM,05-Jan-2024 04:00 PM,28-Dec-2023 06:30 PM,04-Jan-2024 05:00 PM,28-Dec-2023 06:30 PM ,04-Jan-2024 12:00 PM ,28-Dec-2023 06:30 PM,04-Jan-2024 05:00 PM,12-Jan-2024 04:00 PM,"93,500",No,fixed,,Nil,Nil,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,"DH Electrical-II, Bhubaneswar","Divisional Head, Electrical-II, IDCO, IDCO Towers, 8th floor, Janpath, Bhubaneswar","SITC of GI Octagonal street light pole with 70W LED Lights and Customised decorative Stainless Steel supports with bollards lights, gate lights along with Cabling and Panel boards for Shaktibhawan, Bhoinagar, Bhubaneswar","SITC of GI Octagonal street light pole with 70W LED Lights and Customised decorative Stainless Steel supports with bollards lights, gate lights along with Cabling and Panel boards for Shaktibhawan, Bhoinagar, Bhubaneswar",Please refer the bid document ,NA ,"93,32,508",Electrical Works,Street Light work ,Tender,120.0,30.0,"Shakti Bhawan, Bhubaneswar",751007.0,NA ,NA ,NA ,"Divisional Head, Electrical-II, IDCO, IDCO Towers,",No ,No,AOC,22-Mar-2024,"INR 7,933,566.88",30.0,BANASHRI RATH,22-Mar-2024 06:42 PM,AOC.pdf (1185.00 KB),The bidder is the winner of Lottery held on dt.16.01.2024,1.0,2376339.0,M/s.TULSHI ENTERPRISES,INR,"7,933,565.88",1,2376633,AADYA URJA SOLUTIONS PRIVATE LIMITED,04-Jan-2024 04:15 PM,Rejected-AOC,The Bidder is not selected in the lottery held on dt. 16.01.2024,22-Mar-2024 06:43 PM,Finance,FBOS,BANASHRI RATH,22-Mar-2024 05:55 PM,finance_481546.pdf,BOQ Comparative Chart,Dr.Er. Banashri Rath,Internal,"Er. Tapan Kumar Panda Manager Elect., Er. Pallipuspa Panda DyM Elect., Saroj Kumar Mallick DyM Elect., Er. Sabyasachi Rout Jr. Engineer elect.",BANASHRI RATH,22-Mar-2024 06:17 PM,finsummary_481546.pdf (808.85 KB),IDCO||IDCO||IDCO,2023_IDCO_98951_1,BBSR/ELECT-II/e-15/23-24,"SITC of GI Octagonal street light pole with 70W LED Lights and Customised decorative Stainless Steel supports with bollards lights, gate lights along with Cabling and Panel boards for Shaktibhawan, Bhoinagar, Bhubaneswar",Technical,BOS,PALLIPUSPA PANDA,11-Jan-2024 06:52 PM,technical_481546.pdf,Dr.Er. Banashri Rath,Internal,"Er. Tapan kumar Panda Managerelect, Saroj Kumar Mallick DyM Fin, Pallipuspa Panda DyM Elect. Sabyasachi Rout Jr Engineer elect",PALLIPUSPA PANDA,11-Jan-2024 06:57 PM,12-Jan-2024 04:00 PM,techsummary_481546.pdf (384.76 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2374311,JAY HANUMAN ENTERPRISES,03-Jan-2024 04:02 PM,Rejected-Technical,The bidder has not submitted all the required documents.,11-Jan-2024 06:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2377208,MARUTI CONSTRUCTIONS,04-Jan-2024 04:57 PM,Rejected-AOC,The Bidder is not selected in the lottery held on dt. 16.01.2024,22-Mar-2024 06:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2376949,MESSERS BIRAJA ELECTRICAL AND CONSTRUCTION,04-Jan-2024 01:41 PM,Rejected-AOC,The Bidder is not selected in the lottery held on dt. 16.01.2024,22-Mar-2024 06:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2376907,MESSERS OMM SAI ELECTRICALS,04-Jan-2024 03:12 PM,Rejected-AOC,The Bidder is not selected in the lottery held on dt. 16.01.2024,22-Mar-2024 06:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2374429,MODERN WINDING AND ELECTRICALS,02-Jan-2024 02:03 PM,Rejected-AOC,The Bidder is not selected in the lottery held on dt. 16.01.2024,22-Mar-2024 06:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2371068,M/S. PRECISION ENGINEERS,04-Jan-2024 12:48 PM,Rejected-AOC,The Bidder is not selected in the lottery held on dt. 16.01.2024,22-Mar-2024 06:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2376962,M/S SARALA ENGINEERING WORKS,04-Jan-2024 02:52 PM,Rejected-AOC,The Bidder is not selected in the lottery held on dt. 16.01.2024,22-Mar-2024 06:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2376339,M/s.TULSHI ENTERPRISES,04-Jan-2024 03:22 PM,Accepted-AOC,The Bidder is selected in the lottery held on dt. 16.01.2024,22-Mar-2024 06:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2377172,RAMESH CHANDRA MALLICK,04-Jan-2024 04:25 PM,Rejected-AOC,The Bidder is not selected in the lottery held on dt. 16.01.2024,22-Mar-2024 06:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
