Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road",4557_06_08_09_2023,2023_OLIC_94538_34,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Pepercost,EMD,Affidavit,RC,PAN,GST,GSTR3Bor1A,Jointventure,HTlicense",18-Sep-2023 10:00 AM,27-Sep-2023 11:00 AM,18-Sep-2023 10:00 AM,26-Sep-2023 05:00 PM,18-Sep-2023 10:00 AM ,25-Sep-2023 05:00 PM ,18-Sep-2023 10:00 AM,26-Sep-2023 05:00 PM,01-Dec-2023 12:20 PM,"26,081",Yes,percentage,1.0%,Nil,Nil,1.0,Correction on DTCN due to Printing Mistakes,Other,,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,"Executive Engineer,L.I.Division, Jajpur Road","Executive Engineer,L.I.Division, Jajpur Road",Pkg34,Revival and restoration of Bhatsolpata and KhajuribindhaTW Projects,Please refer to the Tender Documents ,NA ,"26,08,063",Civil Works - Lift Irrigation Schemes,Electrical Works ,Tender,180.0,60.0,Jajpur Road,755019.0,NA ,NA ,NA ,"O/o Executive Engineer,L.I.Division, Jajpur Road",No ,No,AOC,27-Dec-2023,"INR 2,616,295",90.0,AJAYA KUMAR MISHRA,23-Apr-2024 08:09 AM,AOC34.pdf (448.00 KB),Work order for revival and restoration of Bhatsolpata TW Khajuribindha TW under Korai Block out of State Plan Grant,1.0,2262979.0,NARENDRA PRASAD SINGH,INR,"2,616,195",1,2270671,ALOKA KUMAR BHUYAN,25-Sep-2023 06:07 PM,Rejected-Finance,Loss of the Lottery,20-Dec-2023 01:59 PM,Finance,opened,BHANJA KISHOR PRADHAN,01-Dec-2023 01:07 PM,finance_462684.pdf,BOQ Comparative Chart,Ajaya Kumar Mishra,Internal,Bhanja Kishor Pradhan and Lakshmi Narayan Das,AJAYA KUMAR MISHRA,20-Dec-2023 01:59 PM,finsummary_462684.pdf (239.02 KB),"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road",2023_OLIC_94538_34,4557_06_08_09_2023,Pkg34,Technical,Opened Successfully,AJAYA KUMAR MISHRA,04-Oct-2023 12:59 PM,technical_462684.pdf,Ajaya Kumar Mishra,Internal,Bhanja Kishor Pradhan and Lakshmi Narayan Das,AJAYA KUMAR MISHRA,01-Dec-2023 12:13 PM,01-Dec-2023 12:20 PM,techsummary_462684.pdf (324.81 KB),AOC
,,,,,,,,,,,,,,,,.pdf,DTCN Documents,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2270206,Anushka Infrastructure Prop -Hrushi Kesha Pati,25-Sep-2023 03:06 PM,Rejected-Finance,Loss of the Lottery,20-Dec-2023 01:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Bills of Quantirty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2268662,ICON BUILDERS,24-Sep-2023 07:38 PM,Rejected-Finance,Loss of the Lottery,20-Dec-2023 01:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2271022,LAXMAN KUMAR SAHOO,26-Sep-2023 12:26 AM,Rejected-Finance,Loss of the Lottery,20-Dec-2023 01:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2271008,M/s Maheswari construction Pro-Amulya kumar sahoo,25-Sep-2023 11:48 PM,Rejected-Finance,Loss of the Lottery,20-Dec-2023 01:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2262979,NARENDRA PRASAD SINGH,22-Sep-2023 10:59 PM,Accepted-AOC,Accepted the Bid,23-Apr-2024 08:09 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2271015,RABINARAYAN MISHRA,26-Sep-2023 12:04 AM,Rejected-Finance,Loss of the Lottery,20-Dec-2023 01:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2270924,RANJAN KUMAR PANDA,25-Sep-2023 09:16 PM,Rejected-Finance,Loss of the Lottery,20-Dec-2023 01:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2271025,RANJIT KUMAR BEHERA,26-Sep-2023 12:41 AM,Rejected-Finance,Loss of the Lottery,20-Dec-2023 01:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2270550,SAROJ KUMAR JENA,25-Sep-2023 05:02 PM,Rejected-Finance,Loss of the Lottery,20-Dec-2023 01:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
