Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur","ACE,RBB - 04/2023-24",2023_CEBMB_93931_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Tender Paper Cost, Bid Declaration Certificate, GSTIN, PAN, Contractor RC,",08-Sep-2023 10:00 AM,26-Sep-2023 11:30 AM,08-Sep-2023 10:00 AM,25-Sep-2023 05:00 PM,08-Sep-2023 10:00 AM ,16-Sep-2023 05:00 PM ,08-Sep-2023 10:00 AM,25-Sep-2023 05:00 PM,19-Oct-2023 11:30 AM,"1,74,000",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,"Additional CE, RB Basin, Berhampur","Office of the Additional CE, RB Basin, Berhampur PIN 760004","Repair, Renovation and Restoration of Badabandha at Gandala under Rushukulya Irrigation System.","Repair, Renovation and Restoration of Badabandha at Gandala under Rushukulya Irrigation System.",Please refer Tender documents. ,NA ,"1,73,87,114",Civil Works - Others,NA ,Tender,90.0,330.0,Hinjili,761102.0,NA ,NA ,NA ,"O/o Additional CE, RB Basin, Berhampur",No ,No,AOC,25-Jan-2024,"INR 14,780,786",330.0,Pratap Kumar Satapathy,08-Apr-2024 12:12 PM,AOC4-1.pdf (1068.00 KB),"Awarded to Sri.Anjan Kumar Panigrahy vide Agt No.400P1-2023-24 of Berhampur Irrigation Division, Berhampur",1.0,2269349.0,ANJAN KUMAR PANIGRAHI,INR,"14,780,786",1,2265638,AJAYA KUMAR PANDA,21-Sep-2023 08:08 PM,Rejected-Finance,Responsive but looser of lottery,15-Nov-2023 01:24 PM,Finance,Financial bid of 22 bidders downloaded.,Shaibalini Nayak,19-Oct-2023 05:24 PM,,BOQ Comparative Chart,"Sanjeev Kumar Das Sharma, ACE",Internal,,Sanjeev Kumar Das Sharma,15-Nov-2023 01:24 PM,finsummary_459355.pdf (1542.76 KB),"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur",2023_CEBMB_93931_1,"ACE,RBB - 04/2023-24","Repair, Renovation and Restoration of Badabandha at Gandala under Rushukulya Irrigation System.",Technical,Technical bid of 22 bidders downloaded.,Shaibalini Nayak,28-Sep-2023 07:35 AM,,"Sanjeev Kumar Das Sharma, ACE",Internal,,Sanjeev Kumar Das Sharma,18-Oct-2023 12:43 PM,19-Oct-2023 11:30 AM,techsummary_459355.pdf (756.27 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Affidavit under taking declaring no Relationship with Department officials,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2269349,ANJAN KUMAR PANIGRAHI,25-Sep-2023 11:52 AM,Accepted-AOC,1st Lowest responsive and winner of lottery.,08-Apr-2024 12:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,And any other documents as per SBD and DTCN.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2268324,Ansuman Gouda,24-Sep-2023 02:06 PM,Rejected-Finance,Responsive but looser of lottery,15-Nov-2023 01:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2266774,ASHISH KUMAR BEHERA,22-Sep-2023 05:29 PM,Rejected-Finance,Responsive but looser of lottery,15-Nov-2023 01:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2269156,Ashok Kumar Pattanayak,25-Sep-2023 10:39 AM,Rejected-Finance,Responsive but looser of lottery,15-Nov-2023 01:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2267701,G. Monali Dora,24-Sep-2023 11:37 AM,Rejected-Finance,Responsive but looser of lottery,15-Nov-2023 01:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2270106,Jagannath Mohanty,25-Sep-2023 03:11 PM,Rejected-Finance,Responsive but looser of lottery,15-Nov-2023 01:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2269514,Jayakrushna Sahu,25-Sep-2023 12:28 PM,Rejected-Finance,Responsive but looser of lottery,15-Nov-2023 01:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2268504,Jeetendra Kumar Panda,24-Sep-2023 06:29 PM,Rejected-Finance,Responsive but looser of lottery,15-Nov-2023 01:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2266867,Krushna Chandra Sethi,22-Sep-2023 07:20 PM,Rejected-Finance,Responsive but looser of lottery,15-Nov-2023 01:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
