Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
IDCO||IDCO||IDCO,BBSR/ELECT/E-05/23-24,2023_IDCO_88908_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"HT/LT Electrical License issued by ELBO, Registration Certificate, PAN Card, EPF Certificate",11-May-2023 06:50 PM,25-May-2023 04:00 PM,11-May-2023 06:50 PM,25-May-2023 12:00 PM,NA ,NA ,11-May-2023 06:50 PM,25-May-2023 12:00 PM,26-Jul-2023 04:45 PM,"1,11,000",No,fixed,,Nil,Nil,1.0,3rd Corrigendum,Date,,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,Divisional Head Electrical IDCO,DH Electrical IDCO,SITC of LED street lights in Internal roads of Kalunga IE-Sundargarh,SITC of LED street lights in Internal roads of Kalunga IE-Sundargarh,Please refer Tender documents. ,NA ,,Electrical Works,NA ,Tender,180.0,60.0,Kalunga IE-Sundargarh,770031.0,"DH Electrical 8th Floor, IDCO Towers BBSR ","DH Electrical 8th Floor, IDCO Towers BBSR ",16-May-2023 12:00 PM ,"DH Electrical 8th Floor, IDCO Towers BBSR",No ,No,AOC,15-Apr-2024,"INR 9,451,093.87",60.0,SAROJ KUMAR DASH,15-Apr-2024 01:44 PM,workorder.pdf (2258.00 KB),1.0,2144542.0,M/S. PRECISION ENGINEERS,INR,"9,451,093.87",1,2142777,AADYA URJA SOLUTIONS PRIVATE LIMITED,24-May-2023 06:35 PM,Rejected-AOC,M/S Precision Engineers has been won the transparent lottery system and having L1,15-Apr-2024 01:45 PM,Finance,Finance Bid Summary,SAROJ KUMAR DASH,26-Jul-2023 06:57 PM,finance_437526.pdf,BOQ Comparative Chart,"Divisional Head, Electrical",Internal,,SAROJ KUMAR DASH,11-Aug-2023 01:18 PM,finsummary_437526.pdf (485.93 KB),IDCO||IDCO||IDCO,2023_IDCO_88908_1,BBSR/ELECT/E-05/23-24,SITC of LED street lights in Internal roads of Kalunga IE-Sundargarh,Technical,Bid Opening Summary,SAROJ KUMAR DASH,25-May-2023 05:03 PM,technical_437526.pdf,"Divisional Head, Electrical",Internal,,SAROJ KUMAR DASH,26-Jul-2023 04:29 PM,26-Jul-2023 04:45 PM,techsummary_437526.pdf (710.41 KB),AOC
,,,,,,,,,,,,,,,,.pdf,"GST Registration Certificate, EPF Latest Challan",,,,,,,,,,,,,,,,2.0,3rd Corrigendum,Other,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2143674,DIVINE ENTERPRISES,24-May-2023 06:56 PM,Rejected-Technical,Clause 112 g of DTCN is not satisfied,26-Jul-2023 04:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2146264,Gayatri Agency,25-May-2023 11:15 AM,Rejected-AOC,M/S Precision Engineers has been won the transparent lottery system and having L1,15-Apr-2024 01:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2146206,GREEN INNOVATIVE POWER PRIVATE LIMITED,25-May-2023 10:34 AM,Rejected-AOC,M/S Precision Engineers has been won the transparent lottery system and having L1,15-Apr-2024 01:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2144460,Hindusthan Electric Company,25-May-2023 10:50 AM,Rejected-Technical,Clause 112 g of DTCN is not satisfied and Schedule F not submitted,26-Jul-2023 04:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2146057,JUPITER ENGINEERS,24-May-2023 10:26 PM,Rejected-Technical,Not Submitted Required Document as per the Technical Specification such as MAF of pole BIS Registration of LED etc,26-Jul-2023 04:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2146306,K K ENTERPRISES,25-May-2023 11:18 AM,Rejected-Technical,Clause 112 g of DTCN is not satisfied and MAF of light MAF of Pole and factory License of the OME etc,26-Jul-2023 04:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2146356,MESSERS BIRAJA ELECTRICAL AND CONSTRUCTION,25-May-2023 11:58 AM,Rejected-AOC,M/S Precision Engineers has been won the transparent lottery system and having L1,15-Apr-2024 01:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2141823,MESSERS OMM SAI ELECTRICALS,25-May-2023 11:28 AM,Rejected-AOC,M/S Precision Engineers has been won the transparent lottery system and having L1,15-Apr-2024 01:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2144542,M/S. PRECISION ENGINEERS,25-May-2023 11:23 AM,Accepted-AOC,L1,15-Apr-2024 01:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
