Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road",5265_08_03_11_2023,2023_OLIC_97090_69,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"PAN,GSTof Civil License,Electrical License with PAN and GST, Rig Documents with his owner PAN andGST",16-Nov-2023 10:00 AM,28-Nov-2023 11:00 AM,16-Nov-2023 10:00 AM,24-Nov-2023 05:00 PM,16-Nov-2023 10:00 AM ,23-Nov-2023 05:00 PM ,16-Nov-2023 10:00 AM,24-Nov-2023 05:00 PM,10-Jan-2024 04:45 PM,"24,113",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,"7,080",0.0,Nil,Nil,No,"Executive Engineer,L.I.Division, Jajpur Road","Executive Engineer,L.I.Division, Jajpur Road",PKG69,Installation and energisation of Lift Irrigation Projects at Hatapur Jhatia Sahi III RL under Korai Block,DTCN Documents ,NA ,"24,11,284",Civil Works - Lift Irrigation Schemes,Electrical Works ,Tender,180.0,90.0,Jajpur Road,755019.0,NA ,NA ,NA ,"O/o Executive Engineer,L.I.Division, Jajpur Road",No ,No,AOC,13-Feb-2024,"INR 2,418,802",90.0,AJAYA KUMAR MISHRA,20-Apr-2024 06:19 PM,AOC69_0001.pdf (4345.00 KB),Work order for Installation Electrification and energistion work at Hatapur Jhatiasahi III RL under Korai Block,1.0,2332420.0,ICON BUILDERS,INR,"2,418,802",1,2331897,BALARAM SENAPATI,23-Nov-2023 10:14 PM,Rejected-Finance,Lost the Lottery,02-Feb-2024 01:46 PM,Finance,Opened Successfully,AJAYA KUMAR MISHRA,11-Jan-2024 09:35 AM,finance_474107.pdf,BOQ Comparative Chart,Ajaya Kumar Mishra,Internal,Bhanja Kishor Pradhan and Lakshmi Narayan Das,AJAYA KUMAR MISHRA,02-Feb-2024 01:46 PM,finsummary_474107.pdf (47.28 KB),"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road",2023_OLIC_97090_69,5265_08_03_11_2023,PKG69,Technical,Opened Successfully,BHANJA KISHOR PRADHAN,05-Dec-2023 05:25 PM,technical_474107.pdf,Ajaya Kumar Mishra,Internal,Bhanja Kishor Pradhan and Lakshmi Narayan Das,AJAYA KUMAR MISHRA,10-Jan-2024 04:42 PM,10-Jan-2024 04:45 PM,techsummary_474107.pdf (38.34 KB),AOC
,,,,,,,,,,,,,,,,.pdf,DTCN Documents with their Supporting documents,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2330045,DILLIP KUMAR ROUT,23-Nov-2023 11:45 AM,Rejected-Finance,Lost the Lottery,02-Feb-2024 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2331955,GITANJALI SARANGI PROPRIETOR- GITANJALI ENTERPRISES,24-Nov-2023 02:05 PM,Rejected-Finance,Lost the Lottery,02-Feb-2024 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2332420,ICON BUILDERS,24-Nov-2023 01:13 PM,Accepted-AOC,Being L1 accept the bid,20-Apr-2024 06:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2330823,JAGDEV PANDA,23-Nov-2023 08:43 PM,Rejected-Finance,Lost the Lottery,02-Feb-2024 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2331714,LAXMAN KUMAR SAHOO,24-Nov-2023 11:24 AM,Rejected-Finance,Lost the Lottery,02-Feb-2024 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2328311,M/S LAXMI NRUSINGHA CONSTRUCTION AND POWER,24-Nov-2023 11:49 AM,Rejected-Finance,Lost the Lottery,02-Feb-2024 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2330563,M/s Maa Subarnmukhi Engineering,23-Nov-2023 01:03 PM,Rejected-Finance,Being L1 accept the Bid,02-Feb-2024 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2331605,M/s Maheswari construction Pro-Amulya kumar sahoo,23-Nov-2023 08:40 PM,Rejected-Finance,Lost the Lottery,02-Feb-2024 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2331622,Ms. MANORANJAN THATOI,23-Nov-2023 06:35 PM,Rejected-Finance,Lost the Lottery,02-Feb-2024 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
