Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"CE-BM, Tel Basin,Bhawanipatna||SE Balangir Irr Circle Balangir","EE,TID,SNP-13/2023-24",2024_CEBMT_99734_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Tender cost, EMD, GSTIN, PAN, Contractor RC",17-Jan-2024 10:00 AM,01-Feb-2024 11:00 AM,17-Jan-2024 10:00 AM,31-Jan-2024 05:30 PM,17-Jan-2024 10:00 AM ,25-Jan-2024 05:30 PM ,17-Jan-2024 10:00 AM,31-Jan-2024 05:30 PM,07-Feb-2024 11:00 AM,"83,620",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,Executive Engineer,"O-o the Executive Engineer, Tel Irr Divn, Sonepur",Improvement to Canal bank service road of Sonepur Distributary from RD 00 m to 2535 m of Ong Irrigation Extension Project,Canal Service Road Work,Please refer Tender documents. ,NA ,"83,62,483",Civil Works - Roads,NA ,Tender,90.0,180.0,Sonepur,767017.0,NA ,NA ,NA ,"O-o EE, Tel Irrigation Divn, Sonepur",No ,No,AOC,16-Feb-2024,"INR 8,362,482.84",180.0,JITENDRA KUMAR PADHY,10-Apr-2024 11:36 AM,AOCSbinashKudeiRoad2535SonepurDisty.pdf (422.00 KB),1.0,2414902.0,ABINASH KUDEI,INR,"7,108,946.66",1,2414962,ABAKASH KUDEI,31-Jan-2024 04:28 PM,Rejected-Finance,Not the 1st lowest bidder in lottery,11-Feb-2024 12:12 PM,Finance,Financial Bid opened for 16 nos of bidders on dt. 07.02.2024 at 11.00 AM.,JITENDRA KUMAR PADHY,07-Feb-2024 01:24 PM,,BOQ Comparative Chart,Executive Engineer,Internal,"DAO, Tel Irr Divn, Sonepur, Estimator, AEE, Estimator, JE",JITENDRA KUMAR PADHY,11-Feb-2024 12:12 PM,finsummary_485090.pdf (386.09 KB),"CE-BM, Tel Basin,Bhawanipatna||SE Balangir Irr Circle Balangir",2024_CEBMT_99734_1,"EE,TID,SNP-13/2023-24",Improvement to Canal bank service road of Sonepur Distributary from RD 00 m to 2535 m of Ong Irrigation Extension Project,Technical,Tender opened on dt. 01.02.2024 at 11.00 AM. Total 17 nos of bidders participated online,JITENDRA KUMAR PADHY,06-Feb-2024 06:59 PM,,Executive Engineer,Internal,"DAO, Tel Irr Divn, Sonepur, Estimator, AEE, Estimator, JE",JITENDRA KUMAR PADHY,06-Feb-2024 07:03 PM,07-Feb-2024 11:00 AM,techsummary_485090.pdf (627.29 KB),AOC
,,,,,,,,,,,,,,,,.pdf,"Affidavits, undertakings and any other document as per SBD/DTCN",,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2415019,ABHISEK PANIGRAHI,31-Jan-2024 05:09 PM,Rejected-Finance,Not the 1st lowest bidder in lottery,11-Feb-2024 12:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2414902,ABINASH KUDEI,31-Jan-2024 04:05 PM,Accepted-AOC,1st Lowest Bidder in lottery and Bid is accepted by Tender inviting authority. Furnished Performance securities.,10-Apr-2024 11:36 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Special condition, if any, specifically mentioned by Officer Inviting Tender",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2408649,Alok Kumar Panda,30-Jan-2024 08:21 PM,Rejected-Finance,Not the 1st lowest bidder in lottery,11-Feb-2024 12:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2414172,BRAJA KISHOR MALLIK,31-Jan-2024 12:12 PM,Rejected-Technical,"EMD not furnished, Dis-qualified as per DTCN",06-Feb-2024 07:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2414321,CHAKRADHAR SA,31-Jan-2024 12:54 PM,Rejected-Finance,Not the 1st lowest bidder in lottery,11-Feb-2024 12:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2400776,Kailash Chandra Panda,26-Jan-2024 01:55 PM,Rejected-Finance,Not the 1st lowest bidder in lottery,11-Feb-2024 12:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2402315,KAMALINI BEHERA,28-Jan-2024 12:26 PM,Rejected-Finance,Not the 1st lowest bidder in lottery,11-Feb-2024 12:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2407886,MANARANJAN NAYAK,28-Jan-2024 12:44 PM,Rejected-Finance,Not the 1st lowest bidder in lottery,11-Feb-2024 12:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2413546,NAIMISH KUMAR PANIGRAHI,31-Jan-2024 12:46 PM,Rejected-Finance,Not the 1st lowest bidder in lottery,11-Feb-2024 12:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
