Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2018_CCEAB_51635_9,SAL-BDK-04 OF 2018-19,Improvement to Left Embankment of river nalia from Talagopa V.R.Bridge to Talagopa Nayaksahi and Rajualibindha U.P.School to Talagopa Aisanya Chandi.,Improvement to Left Embankment of river nalia from Talagopa V.R.Bridge to Talagopa Nayaksahi and Rajualibindha U.P.School to Talagopa Aisanya Chandi.,Works,National Competitive Bid,Percentage,Civil Works - Others,No,No,NA ,18-Dec-2018 11:00 AM,NA ,90.0,No ,No,Online,03-Jan-2019 11:00 AM,"CCE,Anandapur Barrage Project||CCE,Anandapur||EE,Salandi Canal Division,Bhadrak","EE, Salandi Canal Division, Bhadrak, Odisha",756100.0,1.0,"42,59,806",Suryanarayan Mohanty,"3,621,260.84",Rejected-Technical,03-Jul-2025,"CCE,Anandapur Barrage Project||CCE,Anandapur||EE,Salandi Canal Division,Bhadrak"
2018_OLIC_50799_15,EE/OLIC/ANGL/04/2018-19,Installation and Energisation of Bantol-II RL Project in Talcher Block,Installation and Energisation of Bantol-II RL Project in Talcher Block,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,16-Nov-2018 10:00 AM,NA ,60.0,No ,No,Online,26-Nov-2018 11:00 AM,Orissa Lift Irrigation Corporation||LI ANGUL||LI Division Angul,Angul,759122.0,1.0,"18,02,800",PRASANTA KUMAR NAIK,"2,019,130",Accepted-AOC,07-Jul-2025,Orissa Lift Irrigation Corporation||LI ANGUL||LI Division Angul
2019_PHEO_53965_1,EEPH BGR 25 of 2018 - 19,Shifting of public utilities drinking water pipeline from Butupalli Baghiapada Chakk towards Palas Boudh under R and B Deposit,Shifting of public utilities drinking water pipeline from Butupalli Baghiapada Chakk towards Palas Boudh under R and B Deposit,Works,National Competitive Bid,Percentage,Civil Works - Water Works,No,No,NA ,21-Feb-2019 02:00 PM,NA ,120.0,No ,No,Online,01-Mar-2019 12:00 PM,PHEO||PH Circle Bhawanipatna||PH Division Balangir,Boudh NAC,762014.0,1.0,"30,07,637",Prativa Sahoo,"2,797,102.76",Rejected-AOC,21-Jul-2025,PHEO||PH Circle Bhawanipatna||PH Division Balangir
2019_PHEO_55474_1,EEPHBGR-03,Shifting of public utilities Drinking water pipe line from Nuasahi Chowk to Circuit house Boudh under PWD deposit.,Shifting of public utilities Drinking water pipe line from Nuasahi Chowk to Circuit house Boudh under PWD deposit.,Works,National Competitive Bid,Percentage,Civil Works - Water Works,No,No,NA ,18-Jul-2019 02:00 PM,NA ,120.0,No ,No,Online,30-Jul-2019 12:00 PM,PHEO||PH Circle Bhawanipatna||PH Division Balangir,BOUDH NAC,762014.0,1.0,"15,01,448",DHARMESH KUMAR NAYAK,"1,386,737",Accepted-AOC,21-Jul-2025,PHEO||PH Circle Bhawanipatna||PH Division Balangir
2020_CCEAB_61636_8,SAL-BDK- 1 -P1 OF 2020-21,IMPROVEMENT TO LEFT AND RIGHT BANK OF GOPALPUR DISTRIBUTARY FROM RD.1.00KM. TO 5.00KM AND BOXCELL CULVERT AT RD.4.90KM.,IMPROVEMENT TO LEFT AND RIGHT BANK OF GOPALPUR DISTRIBUTARY FROM RD.1.00KM. TO 5.00KM AND BOXCELL CULVERT AT RD.4.90KM.,Works,National Competitive Bid,Percentage,Civil Works - Others,No,No,NA ,18-Jun-2020 11:00 AM,NA ,90.0,No ,No,Online,30-Jun-2020 11:00 AM,"CCE,Anandapur Barrage Project||CCE,Anandapur||EE,Salandi Canal Division,Bhadrak","EE, Salandi Canal Division, Bhadrak, Odisha",756100.0,1.0,"32,43,938",Susanta Puhan,"2,757,671.79",Rejected-Technical,03-Jul-2025,"CCE,Anandapur Barrage Project||CCE,Anandapur||EE,Salandi Canal Division,Bhadrak"
2020_CERWI_63299_1,Tender Online Divn. BBSR-07/2020-21,Package No. PM/BBSR/24,Package No. PM/BBSR/24,Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,15-Oct-2020 01:00 PM,NA ,90.0,No ,No,Online,28-Oct-2020 11:00 AM,CE RW I||RWCIRCLE-BHUBANESWAR||RWDIVISION-BHUBANESWAR,E.E. R.W. Divn. Bhubaneswar,751013.0,1.0,"25,70,000",DILLIP KUMAR MISHRA,"2,173,589",Rejected-Technical,14-Jul-2025,CE RW I||RWCIRCLE-BHUBANESWAR||RWDIVISION-BHUBANESWAR
2020_CERWI_64498_5,Tender Online Divn. BBSR-13/2020-21,F.D.R to N.H.5 to Retanga Railway station road,F.D.R to N.H.5 to Retanga Railway station road,Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,10-Dec-2020 04:00 PM,NA ,90.0,No ,No,Online,21-Dec-2020 11:00 AM,CE RW I||RWCIRCLE-BHUBANESWAR||RWDIVISION-BHUBANESWAR,E.E. R.W. Divn. Bhubaneswar,751013.0,1.0,,RAJASHREE CHHOTARAY,"1,139,108",Rejected-Finance,08-Feb-2021,CE RW I||RWCIRCLE-BHUBANESWAR||RWDIVISION-BHUBANESWAR
2020_ORULB_63610_34,MC(CMC)CTC_Div-I_No38/2020-21,"Repair and Restoration of road from Saanta Sahi to Haripur chakka, Dipak Light Gali, (ii) Restoration of Road from Maa Sarala Drug point to Nature Care Homio Hall at Samanta Sahi Canal Road, (iii) Restoration of Road and Culvert at Spandan Hospital t","Repair and Restoration of road from Saanta Sahi to Haripur chakka, Dipak Light Gali, (ii) Restoration of Road from Maa Sarala Drug point to Nature Care Homio Hall at Samanta Sahi Canal Road, (iii) Restoration of Road and Culvert at Spandan Hospital t",Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,09-Nov-2020 03:00 PM,NA ,90.0,No ,No,Online,26-Nov-2020 11:00 AM,Municipal Bodies||Cuttack Municipal Corporation,CMC,753012.0,1.0,"7,01,900",GOPABANDHU ROUTRAY,"596,616",Accepted-AOC,30-Jul-2025,Municipal Bodies||Cuttack Municipal Corporation
2022_ORULB_78444_49,BMC(BAM)/262/2022-23,Impv. of Paver Road and drain at kothari street 2ndline anddrain with Cover slab at kothari street 1st line in w no -13,Impv. of Paver Road and drain at kothari street 2ndline anddrain with Cover slab at kothari street 1st line in w no -13,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,16-Jun-2022 03:00 PM,NA ,120.0,No ,No,Online,30-Jun-2022 11:30 AM,Municipal Bodies||Brahmapur Municipal Corporation,BERHAMPUR,760002.0,1.0,"27,03,000",Pramod Chandra Adhikari,"2,485,092.61",Rejected-Finance,11-Jul-2025,Municipal Bodies||Brahmapur Municipal Corporation
2022_PHEO_80339_1,EEPH-BHPT 09 of 2022-23,Different pipes water supply schemes under PH Division Bhawanipatna under Special Central Assistance,Different pipes water supply schemes under PH Division Bhawanipatna under Special Central Assistance,Works,National Competitive Bid,Item Rate,Civil Works - Water Works,No,No,NA ,05-Aug-2022 06:50 PM,NA ,120.0,No ,No,Online,22-Aug-2022 10:00 AM,PHEO||PH Circle Bhawanipatna||PH Division Bhawanipatna,BHAWANIPATNA,766001.0,2.0,"2,48,83,480",Electrosteel Castings Limited,"27,369,860",Accepted-AOC,28-Jul-2025,PHEO||PH Circle Bhawanipatna||PH Division Bhawanipatna
2023_CDJID_89671_5,e-Procurement Notice No.04 / 2023-24,JJPR-5/23-24 Restoration to Disty No. 2 ofJajpur Canal near Budhaghat.,Canal improvement work,Works,Open Tender,Percentage,Civil Works - Canal,No,No,NA ,07-Jun-2023 10:00 AM,NA ,90.0,No ,No,Online,23-Jun-2023 11:30 AM,CE AND BM MBBS CHANDIKOLE||EASTERN CIRCLE II CHANDIKOLE||Jajpur Irrigation Division,Jajpur,755001.0,1.0,,BIJAY KUMAR PANDA,"799,006.86",Rejected-Finance,20-Mar-2024,CE AND BM MBBS CHANDIKOLE||EASTERN CIRCLE II CHANDIKOLE||Jajpur Irrigation Division
2023_CELBB_89045_13,e-PROCUREMENT NOTICE NO 01 OF 2023-24,NID-13- Restoration to Staff Qrs. at Nimapara Irrigation Colony.,Restoration to Staff Qrs. at Nimapara Irrigation Colony.,Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,17-May-2023 10:00 AM,NA ,90.0,No ,No,Online,29-May-2023 11:00 AM,"CE-BM,LMB Basin,BBSR||SE, Central Irr.Circle, BBSR||EE,Nimapada Irr Division, Nimapada",Nimapara,752106.0,1.0,"19,49,803",SASMITA MOHANTY,"1,657,528",Rejected-Finance,21-Jul-2025,"CE-BM,LMB Basin,BBSR||SE, Central Irr.Circle, BBSR||EE,Nimapada Irr Division, Nimapada"
2023_CELBB_89198_21,IFB No.02 MSD / (Online) 2023-24,(21) Prekhariff maintenance to Goudapatna and Viranga Subminor (Bed cutting and Jungle clearance),Prekhariff maintenance to Goudapatna and Viranga Subminor (Bed cutting and Jungle clearance),Works,Open Tender,Percentage,Civil Works - Canal,No,No,NA ,22-May-2023 11:00 AM,NA ,90.0,No ,No,Online,08-Jun-2023 12:00 PM,"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE,Mahanadi South Division,Cuttack",Cuttack,753001.0,1.0,"1,23,960",RAGHUNATH BEHERA,"105,378",Rejected-Finance,21-Aug-2023,"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE,Mahanadi South Division,Cuttack"
2023_CELBB_89198_23,IFB No.02 MSD / (Online) 2023-24,(23) Prekhariff maintenance to Narasinghpur minor from RD 2375 Mtr to RD 7400 Mtr and Siju Kothi Subminor from RD 00 to RD 3000 Mtr ( Bed cutting and Jungle clearance) for the year 2023-24,Prekhariff maintenance to Narasinghpur minor from RD 2375 Mtr to RD 7400 Mtr and Siju Kothi Subminor from RD 00 to RD 3000 Mtr ( Bed cutting and Jungle clearance) for the year 2023-24,Works,Open Tender,Percentage,Civil Works - Canal,No,No,NA ,22-May-2023 11:00 AM,NA ,90.0,No ,No,Online,08-Jun-2023 12:00 PM,"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE,Mahanadi South Division,Cuttack",Cuttack,753001.0,1.0,"2,64,164",RAGHUNATH BEHERA,"224,565.93",Rejected-Finance,21-Aug-2023,"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE,Mahanadi South Division,Cuttack"
2023_CELBB_89198_25,IFB No.02 MSD / (Online) 2023-24,(25) Prekhariff maintenance to Kostimallikapur Subminor and Bhattagram Subminor (Bed Cutting and Jungle clearance) for the year 2023-24,Prekhariff maintenance to Kostimallikapur Subminor and Bhattagram Subminor (Bed Cutting and Jungle clearance) for the year 2023-24,Works,Open Tender,Percentage,Civil Works - Canal,No,No,NA ,22-May-2023 11:00 AM,NA ,90.0,No ,No,Online,08-Jun-2023 12:00 PM,"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE,Mahanadi South Division,Cuttack",Cuttack,753001.0,1.0,"1,86,674",RAGHUNATH BEHERA,"158,692",Rejected-Finance,21-Aug-2023,"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE,Mahanadi South Division,Cuttack"
