Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2020_CELBB_61343_34,IFB No.02 MSD / (Online) 2020-21,34. Pre Khariff maintenance to disty no 13 from RD 760 m to 2998 m and disty no 13B from RD 0.00 m to 1650 m (Bed cutting and jungle clearing ),Pre Khariff maintenance to disty no 13 from RD 760 m to 2998 m and disty no 13B from RD 0.00 m to 1650 m (Bed cutting and jungle clearing ),Works,Open Tender,Fixed-rate,Civil Works - Canal,No,No,NA ,02-Jun-2020 10:00 AM,NA ,90.0,No ,No,Online,11-Jun-2020 11:00 AM,"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE,Mahanadi South Division,Cuttack",Manijanga,754160.0,1.0,"1,68,390",Sri Baikuntha Nath Das,"143,148",Rejected-Finance,31-Jul-2020,"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE,Mahanadi South Division,Cuttack"
2020_OLIC_62767_1,10 / OLIC (CTC) / Dt. 21/09/2020,DRILLING AND INSTALATION OF 200 DIA TUBE WELL OF NISCHINTAKOILI AND JAGATSINGHPUR BLOCK,DRILLING AND INSTALATION OF 200 DIA TUBE WELL OF NISCHINTAKOILI AND JAGATSINGHPUR BLOCK,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,25-Sep-2020 04:00 PM,NA ,90.0,No ,No,Online,09-Oct-2020 11:00 AM,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Cuttack",NISCHINTAKOILI AND JAGATSINGHPUR BLOCK,754001.0,1.0,"19,64,232","SENNIMALAI GOUNDER DORAISWAMY,PROP- MAHENDRA BOREWELL","1,905,305",Rejected-Technical,13-Nov-2024,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Cuttack"
2020_OLIC_63120_8,12 / OLIC (CTC) / Dt. 08/10/2020,DRILLING AND INSTALLATION OF BALIKUDA BLOCK UNDER JAGATSINGHPUR DISTRICT,DRILLING AND INSTALLATION OFBALIKUDA BLOCK UNDER JAGATSINGHPUR DISTRICT,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,12-Oct-2020 11:00 AM,NA ,90.0,No ,No,Online,27-Oct-2020 11:00 AM,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Cuttack",BALIKUDA BLOCK,754001.0,1.0,"14,73,000","SENNIMALAI GOUNDER DORAISWAMY,PROP- MAHENDRA BOREWELL","1,252,345",Rejected-Technical,13-Nov-2024,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Cuttack"
2020_OLIC_63551_1,13 / OLIC (CTC) / Dt. 28/10/2020,DRILLING AND INSTALATION OF 200 MM DIA TUBE WELLS UNDER CUTTACK DISTRICT,DRILLING AND INSTALATION OF 200 MM DIA TUBE WELLS UNDER CUTTACK DISTRICT,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,03-Nov-2020 11:00 AM,NA ,90.0,No ,No,Online,16-Nov-2020 11:00 AM,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Cuttack",DIFFERENT BLOCK IN CUTTACK DISTRICT,754001.0,2.0,"51,70,000",D SIVAKUMAR (Prop-Shree Saravana Bore Well),"4,860,046",Accepted-AOC,13-Nov-2024,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Cuttack"
2020_OLIC_63626_1,15 / OLIC (CTC) / Dt. 06/11/2020,DRILLING AND INSTALLATION OF 200MM DIA TUBE WELLS IN JAGATSINGHPUR DISTRICT,DRILLING AND INSTALLATION OF 200MM DIA TUBE WELLS IN JAGATSINGHPUR DISTRICT,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,10-Nov-2020 11:00 AM,NA ,90.0,No ,No,Online,23-Nov-2020 11:00 AM,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Cuttack",DIFFERENT BLOCK IN JAGATSINGHPUR DISTRICT,754001.0,2.0,"64,04,000",D SIVAKUMAR (Prop-Shree Saravana Bore Well),"6,340,362",Accepted-AOC,13-Nov-2024,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Cuttack"
2021_CELBB_66133_10,IFB No.06 MSD / (Online) 2020-21,"(10) Restoration to Paika Left (Ukusahi, Anupala) from RD.3.50 Km to RD.11.00 Km","Restoration to Paika Left (Ukusahi, Anupala) from RD.3.50 Km to RD.11.00 Km",Works,National Competitive Bid,Percentage,Civil Works - Others,No,No,NA ,06-Feb-2021 03:00 PM,NA ,90.0,No ,No,Online,17-Feb-2021 11:00 AM,"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE,Mahanadi South Division,Cuttack",Manijanga,754160.0,1.0,,Sri Baikuntha Nath Das,"1,380,538",Rejected-Finance,10-Mar-2021,"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE,Mahanadi South Division,Cuttack"
2021_CELBB_66133_13,IFB No.06 MSD / (Online) 2020-21,(13) Restoration to Mahanadi left embankment (Anoli Gherry) from RD.0.00 to RD.3.20 Km,Restoration to Mahanadi left embankment (Anoli Gherry) from RD.0.00 to RD.3.20 Km,Works,National Competitive Bid,Percentage,Civil Works - Others,No,No,NA ,06-Feb-2021 04:00 PM,NA ,90.0,No ,No,Online,17-Feb-2021 11:00 AM,"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE,Mahanadi South Division,Cuttack",Manijanga,754160.0,1.0,,Sri Baikuntha Nath Das,"584,545.81",Rejected-Finance,18-Mar-2021,"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE,Mahanadi South Division,Cuttack"
2021_CELBB_66133_9,IFB No.06 MSD / (Online) 2020-21,"(9) Restoration to Paika Left (near Bharagola, Ambiri, Arilo) from RD.0.00 Km to RD.3.00 Km","Restoration to Paika Left (near Bharagola, Ambiri, Arilo) from RD.0.00 Km to RD.3.00 Km",Works,National Competitive Bid,Percentage,Civil Works - Others,No,No,NA ,06-Feb-2021 10:30 AM,NA ,90.0,No ,No,Online,17-Feb-2021 11:00 AM,"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE,Mahanadi South Division,Cuttack",Manijanga,754160.0,1.0,,Sri Baikuntha Nath Das,"544,030",Rejected-Finance,10-Mar-2021,"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE,Mahanadi South Division,Cuttack"
2021_CERWI_73222_4,CCE-BLS-NCB-303,Improvement of Dublagadi Bahabalpur road light house to Bagda bhola chhak via Musilimsahi road in the District of Balasore for the year 2021-22,Improvement of Dublagadi Bahabalpur road light house to Bagda bhola chhak via Musilimsahi road in the District of Balasore for the year 2021-22,Works,National Competitive Bid,Percentage,Civil Works - Roads,No,No,NA ,30-Nov-2021 11:00 AM,NA ,90.0,No ,No,Online,16-Dec-2021 11:00 AM,CE RW I||RWCIRCLE-BALASORE,BALASORE,756001.0,2.0,"3,42,16,000",Harekrushna Panda,"29,086,691.51",Rejected-Technical,21-Nov-2024,CE RW I||RWCIRCLE-BALASORE
2021_CERWI_73344_24,Tender Online CC-28 of 2021,Korada to Ragadimada via Minagadia road,Korada to Ragadimada via Minagadia road,Works,National Competitive Bid,Percentage,Civil Works - Roads,No,No,NA ,06-Dec-2021 02:00 PM,NA ,90.0,No ,No,Online,16-Dec-2021 11:00 AM,CE RW I||RWCIRCLE-BHUBANESWAR,NAYAGARH,752069.0,2.0,"5,64,30,054",BIJAY KUMAR SAHOO,"47,971,189",Accepted-AOC,26-Nov-2024,CE RW I||RWCIRCLE-BHUBANESWAR
