Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE Mahanadi Barrage Division Cuttack",e Procurement notice No.02/2024-25,2024_CELBB_103090_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Registration Certificate, Pan card, Affidavit, Bid Security, NRC and GSTIN as per DTCN",13-Jun-2024 10:00 AM,25-Jun-2024 10:00 AM,13-Jun-2024 10:00 AM,24-Jun-2024 05:00 PM,13-Jun-2024 10:00 AM ,24-Jun-2024 04:00 PM ,13-Jun-2024 10:00 AM,24-Jun-2024 05:00 PM,"9,420",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"4,000",0.0,Nil,Nil,No,"Superintending Engineer, Mahanadi Barrage Division","Superintending Engineer Mahanadi Barrage Division ,Gandarpur,Cuttack",2)Replacement of Street light cable with accessories over Naraj Barrage Gates for the year 2024-25. (MBD18/2024-25),Replacement of Street light cable with accessories over Naraj Barrage Gates for the year 2024-25. (MBD18/2024-25),Please refer Tender documents. ,NA ,"9,41,957",Electrical Works,NA ,Tender,90.0,30.0,Cuttack,753003.0,NA ,NA ,NA ,"S.E, Mahanadi Barrage Division ,Gandarpur,Cuttack",No ,No,AOC,25-Jul-2024,"INR 800,757",30.0,Bijay Kumar Sethy,08-Aug-2024 06:12 PM,WOMBD18TATHAGATAENGINEERING.pdf (545.00 KB),"Work has been awarded to M/S Tathagata Engineerig.The date of commencement/contract may please be recorded as dt.04.03.2024.The deposit towards EMD and ISD has been received in favour of SE MBD,Cuttac",1.0,2495581.0,MESSERS TATHAGATA ENGINEERING,INR,"800,757",1,2498721,AB POWER,23-Jun-2024 02:03 PM,Rejected-Finance,being unsuccessful tenderer on lottery system,01-Jul-2024 06:28 PM,Finance,Total 13 nos bidders are Participated.,Kartika Samal,25-Jun-2024 05:46 PM,finance_501330.pdf,BOQ Comparative Chart,SUPERINTENDING ENGINEER,Internal,"DAO,ESTIMATOR",Bijay Kumar Sethy,01-Jul-2024 06:28 PM,finsummary_501330.pdf (345.87 KB),"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE Mahanadi Barrage Division Cuttack",2024_CELBB_103090_2,e Procurement notice No.02/2024-25,2)Replacement of Street light cable with accessories over Naraj Barrage Gates for the year 2024-25. (MBD18/2024-25),SUPERINTENDING ENGINEER,Internal,"DAO,ESTIMATOR",Kartika Samal,28-Jun-2024 06:10 PM,techsummary_501330.pdf (635.81 KB),AOC
,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2494761,CITY ELECTRONS PROP PRADEEPTA KANUNGO,21-Jun-2024 11:57 AM,Rejected-Finance,being unsuccessful tenderer on lottery system,01-Jul-2024 06:28 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2494382,ELEFIX SERVICES PRIVATE LIMITED,24-Jun-2024 03:04 PM,Rejected-Technical,Disqualified due to not furnishing the EMD,28-Jun-2024 06:10 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2497733,INDIA ELECTRICAL HOUSE,22-Jun-2024 01:21 PM,Rejected-Finance,being unsuccessful tenderer on lottery system,01-Jul-2024 06:28 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2495581,MESSERS TATHAGATA ENGINEERING,19-Jun-2024 01:07 PM,Accepted-AOC,Lottery Winner,08-Aug-2024 06:12 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2497910,M/S. BALIYARSINGH ELECTRICAL ENGINEERING & CONSTRUCTION,22-Jun-2024 09:57 PM,Rejected-Finance,being unsuccessful tenderer on lottery system,01-Jul-2024 06:28 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2500298,M/S DEEPANA ELECTRICALS & CONSULTANCY,24-Jun-2024 03:48 PM,Rejected-Finance,being unsuccessful tenderer on lottery system,01-Jul-2024 06:28 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2500296,M/S GANGA ELECTRIC,24-Jun-2024 02:55 PM,Rejected-Finance,being unsuccessful tenderer on lottery system,01-Jul-2024 06:28 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2495922,PARESH KUMAR MOHANTY,19-Jun-2024 06:33 PM,Rejected-Finance,being unsuccessful tenderer on lottery system,01-Jul-2024 06:28 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2500584,PHASE AND CONTROL,24-Jun-2024 04:43 PM,Rejected-Technical,Disqualified due to 2nd lowest bidder as the quoted rate is 5.61percent less than the amount put to tender,28-Jun-2024 06:10 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
