Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Command Area Development-CAD (DOWR)||Jt. Director Survey and Planning,JDSP-01/2024-25,2024_CADSP_103429_23,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Valid Regd. Cert, GSTIN, PAN card, NRC, EMD, EMD, affidavit and other Document",02-Jul-2024 11:00 AM,19-Jul-2024 11:00 AM,02-Jul-2024 11:00 AM,18-Jul-2024 05:00 PM,02-Jul-2024 11:00 AM ,10-Jul-2024 05:00 PM ,02-Jul-2024 11:00 AM,18-Jul-2024 05:00 PM,"10,800",Yes,fixed,,Nil,Nil,1.0,first corrigendum,Date,,1.0,ICICI BANK,"6,000",Nil,Nil,No,Deputy Director,"o/o the Joint Director, Survey and Planning, Satyanagar, Bhubaneswar-751007, Odisha",Survey and Planning for CAD and WM in Indrajitnalla (D/W) MIP and Jodabadia MIP of Block-Kamakshyanagar in Dhenkanal District,Survey and Planning for Command Area Development and Water Management.,Please refer Tender documents. ,NA ,"10,78,774",Civil Works - Others,NA ,Tender,90.0,120.0,Kamakshyanagar,759018.0,NA ,NA ,NA ,"O/O JD,Survey and Planning,S atyanagar, BBSR",No ,No,AOC,17-Aug-2024,"INR 917,066",120.0,Manoranjan Behera,28-Aug-2024 05:08 PM,VISIONTEK23.pdf (384.00 KB),Through transparent lottery.,1.0,2510397.0,Visiontek Consultancy Services Pvt. Ltd.,INR,"917,066",1,2513431,ASIAN GEOTECH RESEARCH SERVICES,15-Jul-2024 02:21 PM,Rejected-AOC,Through transparent lottery.,28-Aug-2024 05:08 PM,Finance,Ten(10) nos of bidders have participated,Rajendra Kumar Behera,19-Jul-2024 06:36 PM,,BOQ Comparative Chart,Sri Biswaranjan Sethy JD,Internal,Sri M R Behera DD Sri D K Pujhari EE Sri S K Panda AEE,Manoranjan Behera,01-Aug-2024 08:06 PM,finsummary_502391.pdf (679.84 KB),Command Area Development-CAD (DOWR)||Jt. Director Survey and Planning,2024_CADSP_103429_23,JDSP-01/2024-25,Survey and Planning for CAD and WM in Indrajitnalla (D/W) MIP and Jodabadia MIP of Block-Kamakshyanagar in Dhenkanal District,Sri Biswaranjan Sethy JD,Internal,Sri M R Behera DD Sri D K Pujhari EE Sri S K Panda AEE,Manoranjan Behera,01-Aug-2024 04:28 PM,techsummary_502391.pdf (588.26 KB),AOC
,,,,,,,,,,,,,,,,.xls,Bill of Quantities,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2512687,Ask Architects and Buildrs Private Limited (Unit ASK Reprographics),15-Jul-2024 08:12 AM,Rejected-Technical,Due to non- fulfilling of criteria as per DTCN.,01-Aug-2024 04:28 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2513352,D N CONSULTANT,15-Jul-2024 01:27 PM,Rejected-AOC,Through transparent lottery.,28-Aug-2024 05:08 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2512983,M/s M K CONSULTANCY,15-Jul-2024 03:09 PM,Rejected-AOC,Through transparent lottery.,28-Aug-2024 05:08 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2514283,NIRAJ BHARAT VANKUDRE,17-Jul-2024 09:33 PM,Rejected-AOC,Through transparent lottery.,28-Aug-2024 05:08 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2512473,"Pioneer, Consulting Engineers & Contractors",12-Jul-2024 12:39 PM,Rejected-AOC,Through transparent lottery.,28-Aug-2024 05:08 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2513504,Subudhi Technoengineers Pvt Ltd,18-Jul-2024 02:43 PM,Rejected-AOC,Through transparent lottery.,28-Aug-2024 05:08 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2514567,Sujal Associates,18-Jul-2024 12:07 PM,Rejected-AOC,Through transparent lottery.,28-Aug-2024 05:08 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2514119,VENKATESHWARA ENTERPRISES,17-Jul-2024 01:11 PM,Rejected-AOC,Through transparent lottery.,28-Aug-2024 05:08 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2510397,Visiontek Consultancy Services Pvt. Ltd.,15-Jul-2024 01:29 PM,Accepted-AOC,Through transparent lottery.,28-Aug-2024 05:08 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
