Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Command Area Development-CAD (DOWR)||Jt. Director Survey and Planning,JDSP-01/2024-25,2024_CADSP_103429_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Valid Regd. Cert, GSTIN, PAN card, NRC, EMD, EMD, affidavit and other Document",02-Jul-2024 11:00 AM,19-Jul-2024 11:00 AM,02-Jul-2024 11:00 AM,18-Jul-2024 05:00 PM,02-Jul-2024 11:00 AM ,10-Jul-2024 05:00 PM ,02-Jul-2024 11:00 AM,18-Jul-2024 05:00 PM,"10,400",Yes,fixed,,Nil,Nil,1.0,first corrigendum,Date,,1.0,ICICI BANK,"6,000",Nil,Nil,No,Deputy Director,"o/o the Joint Director, Survey and Planning, Satyanagar, Bhubaneswar-751007, Odisha","Survey and Planning for CAD and WM in Ashokanalla of Block-Banapur in Khordha District, Baunsagarh(D/W) and Sapuani (D/W) MIP of Block- Ranpur in Nayagarh Dist.",Survey and Planning for Command Area Development and Water Management.,Please refer Tender documents. ,NA ,"10,34,155",Civil Works - Others,NA ,Tender,90.0,120.0,Banpur Ranapur,752031.0,NA ,NA ,NA ,"O/O JD,Survey and Planning,S atyanagar, BBSR",No ,No,AOC,17-Aug-2024,"INR 879,135",120.0,Manoranjan Behera,28-Aug-2024 03:07 PM,MK3.pdf (370.00 KB),Through transparent lottery.,1.0,2512926.0,M/s M K CONSULTANCY,INR,"879,135",1,2513411,ASIAN GEOTECH RESEARCH SERVICES,15-Jul-2024 01:54 PM,Rejected-AOC,Through transparent lottery.,28-Aug-2024 03:08 PM,Finance,Ten (10) nos. of bidders have participated.,Rajendra Kumar Behera,19-Jul-2024 01:11 PM,,BOQ Comparative Chart,Sri Biswaranjan Sethy JD,Internal,Sri M R Behera DD Sri D K Pujhari EE Sri S K Panda AEE,Manoranjan Behera,01-Aug-2024 07:11 PM,finsummary_502302.pdf (646.09 KB),Command Area Development-CAD (DOWR)||Jt. Director Survey and Planning,2024_CADSP_103429_3,JDSP-01/2024-25,"Survey and Planning for CAD and WM in Ashokanalla of Block-Banapur in Khordha District, Baunsagarh(D/W) and Sapuani (D/W) MIP of Block- Ranpur in Nayagarh Dist.",Sri Biswaranjan Sethy JD,Internal,Sri M R Behera DD Sri D K Pujhari EE Sri S K Panda AEE,Manoranjan Behera,01-Aug-2024 03:02 PM,techsummary_502302.pdf (581.99 KB),AOC
,,,,,,,,,,,,,,,,.xls,Bill of Quantities,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2512704,Ask Architects and Buildrs Private Limited (Unit ASK Reprographics),15-Jul-2024 08:31 AM,Rejected-Technical,Due to non- fulfilling of criteria as per DTCN.,01-Aug-2024 03:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2513187,D N CONSULTANT,15-Jul-2024 10:33 AM,Rejected-AOC,Through transparent lottery.,28-Aug-2024 03:08 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2511542,M/S GAYATRI CONSULTANT,14-Jul-2024 12:59 PM,Rejected-Technical,Due to non-fulfilling of criteria as per DTCN.,01-Aug-2024 03:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2512926,M/s M K CONSULTANCY,15-Jul-2024 02:36 PM,Accepted-AOC,Through transparent lottery.,28-Aug-2024 03:08 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2514303,NIRAJ BHARAT VANKUDRE,18-Jul-2024 11:08 AM,Rejected-AOC,Through transparent lottery.,28-Aug-2024 03:08 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2513302,Subudhi Technoengineers Pvt Ltd,15-Jul-2024 01:31 PM,Rejected-AOC,Through transparent lottery.,28-Aug-2024 03:08 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2514629,Sujal Associates,18-Jul-2024 12:45 PM,Rejected-AOC,Through transparent lottery.,28-Aug-2024 03:08 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2513174,VENKATESHWARA ENTERPRISES,15-Jul-2024 10:34 AM,Rejected-AOC,Through transparent lottery.,28-Aug-2024 03:08 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2510320,Visiontek Consultancy Services Pvt. Ltd.,15-Jul-2024 12:19 PM,Rejected-AOC,Through transparent lottery.,28-Aug-2024 03:08 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
