Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Command Area Development-CAD (DOWR)||Jt. Director Survey and Planning,JDSP-01/2024-25,2024_CADSP_103429_27,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Valid Regd. Cert, GSTIN, PAN card, NRC, EMD, EMD, affidavit and other Document",02-Jul-2024 11:00 AM,19-Jul-2024 11:00 AM,02-Jul-2024 11:00 AM,18-Jul-2024 05:00 PM,02-Jul-2024 11:00 AM ,10-Jul-2024 05:00 PM ,02-Jul-2024 11:00 AM,18-Jul-2024 05:00 PM,"11,300",Yes,fixed,,Nil,Nil,1.0,first corrigendum,Date,,1.0,ICICI BANK,"6,000",Nil,Nil,No,Deputy Director,"o/o the Joint Director, Survey and Planning, Satyanagar, Bhubaneswar-751007, Odisha","Survey and Planning for CAD and WM in Dukumu MIP,Kundanpadar MIP,Kankubadi MIP of Block-Bissamcuttack and Sitapurgeda MIP,Karanjanalla MIP,Putta MIP of Block-Gunupur in Rayagada District.",Survey and Planning for Command Area Development and Water Management.,Please refer Tender documents. ,NA ,"11,27,358",Civil Works - Others,NA ,Tender,90.0,120.0,Bissamcuttack and Gunupurc,765019.0,NA ,NA ,NA ,"O/O JD,Survey and Planning,S atyanagar, BBSR",No ,No,AOC,17-Aug-2024,"INR 958,367",120.0,Manoranjan Behera,28-Aug-2024 05:18 PM,WATER27.pdf (382.00 KB),Through transparent lottery.,1.0,2512760.0,Water Power Consultants india Pvt Ltd,INR,"958,367",1,2513466,ASIAN GEOTECH RESEARCH SERVICES,15-Jul-2024 02:57 PM,Rejected-AOC,Through transparent lottery.,28-Aug-2024 05:19 PM,Finance,Ten(10) nos of bidders have participated,Rajendra Kumar Behera,19-Jul-2024 07:12 PM,,BOQ Comparative Chart,Sri Biswaranjan Sethy JD,Internal,Sri M R Behera DD Sri D K Pujhari EE Sri S K Panda AEE,Manoranjan Behera,01-Aug-2024 08:15 PM,finsummary_502399.pdf (697.27 KB),Command Area Development-CAD (DOWR)||Jt. Director Survey and Planning,2024_CADSP_103429_27,JDSP-01/2024-25,"Survey and Planning for CAD and WM in Dukumu MIP,Kundanpadar MIP,Kankubadi MIP of Block-Bissamcuttack and Sitapurgeda MIP,Karanjanalla MIP,Putta MIP of Block-Gunupur in Rayagada District.",Sri Biswaranjan Sethy JD,Internal,Sri M R Behera DD Sri D K Pujhari EE Sri S K Panda AEE,Manoranjan Behera,01-Aug-2024 04:49 PM,techsummary_502399.pdf (591.94 KB),AOC
,,,,,,,,,,,,,,,,.xls,Bill of Quantities,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2513359,D N CONSULTANT,15-Jul-2024 01:38 PM,Rejected-AOC,Through transparent lottery.,28-Aug-2024 05:19 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2512989,M/s M K CONSULTANCY,15-Jul-2024 03:20 PM,Rejected-AOC,Through transparent lottery.,28-Aug-2024 05:19 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2513334,NIRAJ BHARAT VANKUDRE,17-Jul-2024 09:04 PM,Rejected-AOC,Through transparent lottery.,28-Aug-2024 05:19 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2512230,"Pioneer, Consulting Engineers & Contractors",11-Jul-2024 06:59 PM,Rejected-AOC,Through transparent lottery.,28-Aug-2024 05:19 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2513398,Rennell Geotech Private Limited,18-Jul-2024 09:12 AM,Rejected-Technical,Due to non-fulfilling of criteria as per DTCN.,01-Aug-2024 04:49 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2514594,Sujal Associates,18-Jul-2024 12:23 PM,Rejected-AOC,Through transparent lottery.,28-Aug-2024 05:19 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2514218,VENKATESHWARA ENTERPRISES,17-Jul-2024 03:31 PM,Rejected-AOC,Through transparent lottery.,28-Aug-2024 05:19 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2510407,Visiontek Consultancy Services Pvt. Ltd.,15-Jul-2024 01:37 PM,Rejected-AOC,Through transparent lottery.,28-Aug-2024 05:19 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2512760,Water Power Consultants india Pvt Ltd,15-Jul-2024 07:38 AM,Accepted-AOC,Through transparent lottery.,28-Aug-2024 05:19 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
