Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.2,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Tender Stage
CE RW I||RWCIRCLE-BHUBANESWAR,Tender Online C.C-08 of 2024,2024_CERWI_102038_5,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Tender Paper Cost, EMD, GSTIN, PAN, Registration Certificate",02-Mar-2024 06:55 PM,15-Mar-2024 11:00 AM,02-Mar-2024 06:55 PM,14-Mar-2024 05:00 PM,NA ,NA ,02-Mar-2024 06:55 PM,14-Mar-2024 05:00 PM,25-Jun-2024 05:00 PM,"1,99,003",Yes,percentage,1.0%,Nil,Nil,1.0,Other Corrigendum,Other,,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,Chief Construction Engineer,"O/o ChiefConstructionEngineer,CentralRWCircle,BBSR",Construction of flood resilient road from Khelar-Rajash road under SDMF in the Dist. of Khordha for the year 2023-24.,Construction of flood resilient road from Khelar-Rajash road under SDMF in the Dist. of Khordha for the year 2023-24.,Please refer Tender documents. ,NA ,"1,99,00,262",Civil Works - Roads,NA ,Tender,90.0,180.0,Bhubaneswar,751022.0,NA ,NA ,NA ,"O/o ChiefConstructionEngineer,CentralRWCircle,BBSR",No ,No,AOC,14-Aug-2024,"INR 16,917,212",180.0,Priyadarshini Dalai,16-Aug-2024 04:55 PM,KhelarAgmtDetails.pdf (2068.00 KB),"Work order letter No.8105 dtd.14.08.2024 and Agmt No.03 P1 of 2024-25 dtd.12.08.2024 of Superintending Engineer, Rural Works Division, Bhubaneswar",1.0,2472942.0,RAMACHANDRA SAMANTA SINGHAR,INR,"16,917,212",1,2476225,AJAYA KUMAR BISWAL,14-Mar-2024 04:24 PM,Rejected-Finance,Other than L1 and L2,30-Jul-2024 05:38 PM,Finance,10 nos bidder qualified in the tender,Priyadarshini Dalai,25-Jun-2024 05:23 PM,,BOQ Comparative Chart,"Chief Engineer CentralRWCircle,BBSR",Internal,SuperintendingEngineerRWDivision Nimapara SrDAORWDivision Bhubaneswar PAtoChiefConstructionEngineerCentralRuralWorksCircleBBSR,Priyadarshini Dalai,30-Jul-2024 05:38 PM,finsummary_497409.pdf (238.35 KB),CE RW I||RWCIRCLE-BHUBANESWAR,2024_CERWI_102038_5,Tender Online C.C-08 of 2024,Construction of flood resilient road from Khelar-Rajash road under SDMF in the Dist. of Khordha for the year 2023-24.,Technical,12 nos bidder participated in the tender,Priyadarshini Dalai,25-Jun-2024 04:10 PM,,"Chief Engineer CentralRWCircle,BBSR",Internal,SuperintendingEngineerRWDivision Nimapara SrDAORWDivision Bhubaneswar PAtoChiefConstructionEngineerCentralRuralWorksCircleBBSR,Priyadarshini Dalai,25-Jun-2024 04:14 PM,25-Jun-2024 05:00 PM,techsummary_497409.pdf (453.39 KB),1.0,Tender Revocation,Tender Revocation,25-Jun-2024 04:00 PM,2964.pdf ,215.33,Technical Opening,AOC
,,,,,,,,,,,,,,,,.pdf,"Work in Hand, Machineries, Affidavit of Correctness Certificate",,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2472258,evertex projects pvt ltd,14-Mar-2024 04:00 PM,Rejected-Finance,Other than L1,30-Jul-2024 05:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"No Relationship Certificate, ATO, Work Experience and required documents as per DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2476202,HARISANKAR PRADHAN,13-Mar-2024 12:10 PM,Rejected-AOC,Rejected,16-Aug-2024 04:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2477072,JITENDRA PRASAD BEHERA,14-Mar-2024 01:36 PM,Rejected-Finance,Other than L1 and L2,30-Jul-2024 05:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2470590,KISHORE KUMAR PANDA,06-Mar-2024 04:19 PM,Rejected-Finance,Other than L1 and L2,30-Jul-2024 05:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2477426,NARAYAN BHOI,14-Mar-2024 04:28 PM,Rejected-Finance,Other than L1 and L2,30-Jul-2024 05:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2477122,P ATISH PRASAD,14-Mar-2024 01:07 PM,Rejected-Finance,Other than L1 and L2,30-Jul-2024 05:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2477224,PRAFULLA KUMAR SENAPATI,14-Mar-2024 02:38 PM,Rejected-Technical,As per the Clause No.2.1(1) and 2.1(6) of the Eligibility Criteria of General Instructions to the Tenderers of the DTCN,25-Jun-2024 04:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2472942,RAMACHANDRA SAMANTA SINGHAR,14-Mar-2024 02:06 PM,Accepted-AOC,Accepted,16-Aug-2024 04:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2477457,Subash Chandra Mohanty,14-Mar-2024 04:51 PM,Rejected-Finance,Other than L1 and L2,30-Jul-2024 05:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
