Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"CE-BM,RVN Basin,Berhampur||SE Southern Irr Circle II Paralakhemundi||EE Harabhangi Irr Divn Adava",SE-HID-ADV-01/2024-25,2024_CEBMB_103074_7,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"GSTIN,PAN,EMD,CONTRACTOR RC,AFFIDAVIT,UNDER TAKING,DECLARING NO RELATIONSHIP ETC",12-Jun-2024 10:00 AM,25-Jun-2024 11:00 AM,12-Jun-2024 10:00 AM,24-Jun-2024 05:30 PM,12-Jun-2024 10:00 AM ,15-Jun-2024 05:30 PM ,12-Jun-2024 10:00 AM,24-Jun-2024 05:30 PM,"7,500",Yes,fixed,,Nil,Nil,1.0,1st corrigendum to e Procurement Notice No SE HID ADV 01 2024 25 of Harabhangi Irrigation Division Adava,Date,,1.0,ICICI BANK,"4,000",0.0,Nil,Nil,No,SUPERINTENDING ENGINEER,"O/O SE,HID,ADAVA",MR to Mochkipodar minor Lachmanguda Minor Lachmanguda SM I Lachmanguda SM II Gopinathpur Minor Khilingrai Minor Baghsola SM I Baghsola SM II off taking from Sri Rampur Branch Canal of BIP for the year 2024 2025,MR to Mochkipodar minor Lachmanguda Minor Lachmanguda SM I Lachmanguda SM II Gopinathpur Minor Khilingrai Minor Baghsola SM I Baghsola SM II off taking from Sri Rampur Branch Canal of BIP for the year 2024 2025,Please refer Tender documents. ,NA ,"7,48,763",Civil Works - Others,NA ,Tender,90.0,45.0,ADAVA,761217.0,NA ,NA ,NA ,"O/o SE,HID,ADAVA",No ,No,AOC,01-Aug-2024,"INR 636,524",45.0,Rajib Kumar Pandit,01-Aug-2024 12:53 PM,07.pdf (313.00 KB),Actual Date of contract 15.07.2024,1.0,2496955.0,Rajendra Prasad Sahu,INR,"636,524",1,2497102,Abani Ranjan Panigrahi,21-Jun-2024 01:57 PM,Rejected-AOC,disqualified,01-Aug-2024 12:54 PM,Finance,all bids have been opened,Rajib Kumar Pandit,16-Jul-2024 07:28 PM,,BOQ Comparative Chart,Superintending Engineer,Internal,,Rajib Kumar Pandit,19-Jul-2024 03:54 PM,finsummary_501209.pdf (627.94 KB),"CE-BM,RVN Basin,Berhampur||SE Southern Irr Circle II Paralakhemundi||EE Harabhangi Irr Divn Adava",2024_CEBMB_103074_7,SE-HID-ADV-01/2024-25,MR to Mochkipodar minor Lachmanguda Minor Lachmanguda SM I Lachmanguda SM II Gopinathpur Minor Khilingrai Minor Baghsola SM I Baghsola SM II off taking from Sri Rampur Branch Canal of BIP for the year 2024 2025,Superintending Engineer,Internal,,Rajib Kumar Pandit,19-Jul-2024 12:28 PM,techsummary_501209.pdf (627.94 KB),AOC
,,,,,,,,,,,,,,,,.pdf,ANY OTHER DOCUMENTS AS PER SBD AND DTCN,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2500512,ALLAPA BISWESWARA RAO,24-Jun-2024 04:13 PM,Rejected-AOC,disqualified,01-Aug-2024 12:54 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2497489,BALAJI PANIGRAHI,22-Jun-2024 07:57 AM,Rejected-AOC,disqualified,01-Aug-2024 12:54 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2499106,BIJAYA KUMAR NAYAK,23-Jun-2024 07:44 PM,Rejected-AOC,disqualified,01-Aug-2024 12:54 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2498010,JAYADEBA PANIGRAHY,22-Jun-2024 09:11 PM,Rejected-AOC,disqualified,01-Aug-2024 12:54 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2498795,LAMBODARA NAYAK,23-Jun-2024 02:44 PM,Rejected-AOC,disqualified,01-Aug-2024 12:54 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2497243,MADAN GOUDA,22-Jun-2024 07:29 PM,Rejected-AOC,disqualified,01-Aug-2024 12:54 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2495012,M/S NARAHARI PRADHAN,18-Jun-2024 06:52 PM,Rejected-AOC,disqualified,01-Aug-2024 12:54 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2497496,NAMALAPURI KOTESWAR RAO,22-Jun-2024 10:10 AM,Rejected-AOC,disqualified,01-Aug-2024 12:54 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2499516,NARAYAN BHUYAN,24-Jun-2024 10:22 AM,Rejected-AOC,disqualified,01-Aug-2024 12:54 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
