Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Orissa Mining Corporation,OMC/e-Proc/CMC/138/2023-24 dated 19.01.2024,2024_OMC_99949_1,Yes,Open Tender,Item Rate,Services,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"PAN,GSTIN AND OTHER DOCUMENTS AS PER DTCN",20-Jan-2024 04:30 PM,20-Feb-2024 05:00 PM,20-Jan-2024 04:30 PM,20-Feb-2024 04:00 PM,20-Jan-2024 04:30 PM ,29-Jan-2024 05:00 PM ,06-Feb-2024 11:00 AM,20-Feb-2024 04:00 PM,15-Apr-2024 11:00 AM,"52,300",Yes,fixed,,Nil,Nil,1.0,Corrigendum 2,BOQ,,1.0,ICICI BANK,"5,900",0.0,Nil,Nil,Yes,Advisor(Contract and Procurement),"OMC Ltd., OMC House, Bhubaneswar","Development, Configuration, Implementation of Online Recruitment Portal with Cloud Hosting and Operational Support and Maintenance for 5 years","Development, Configuration, Implementation of Online Recruitment Portal with Cloud Hosting and Operational Support and Maintenance for 5 years",Please refer Tender documents. ,NA ,,Miscellaneous Services,NA ,Tender,180.0,2008.0,"OMC Ltd., Bhubaneswar",751001.0,Through VC ,Through VC ,30-Jan-2024 03:30 PM ,"OMC Ltd., OMC House, Bhubaneswar",No ,No,AOC,03-Aug-2024,"INR 3,400,000",2008.0,Nandini Nibedita Pal,03-Aug-2024 03:22 PM,LOA-Recruitment.pdf (724.00 KB),Awarded for the work excluding GST for 5 years.,1.0,2451298.0,Tatwa Technologies Limited,INR,"3,400,000",1,2444475,Ajeevi Technologies Pvt Ltd,20-Feb-2024 12:36 PM,Rejected-Technical,Obtained less than 70 marks as per the scoring criteria,12-Apr-2024 05:55 PM,Finance,Financial opening summary,Nandini Nibedita Pal,15-Apr-2024 04:00 PM,finance_486067.pdf,BOQ Comparative Chart,GM(Finance),Internal,"Sr.Manager(Mech)CP, Sr.Manager(CA)Legal, DGM(IT)",Nandini Nibedita Pal,18-Jun-2024 04:20 PM,finsummary_486067.pdf (441.58 KB),Orissa Mining Corporation,2024_OMC_99949_1,OMC/e-Proc/CMC/138/2023-24 dated 19.01.2024,"Development, Configuration, Implementation of Online Recruitment Portal with Cloud Hosting and Operational Support and Maintenance for 5 years",Technical,Technical opening summary,Nandini Nibedita Pal,22-Feb-2024 12:19 PM,technical_486067.pdf,GM(Finance),Internal,"Sr.Manager(Mech)CP,Sr.Manager(CA)Legal, DGM(IT)",Nandini Nibedita Pal,12-Apr-2024 05:55 PM,15-Apr-2024 11:00 AM,techsummary_486067.pdf (760.81 KB),AOC
,,,,,,,,,,,,,,,,.pdf,ANY OTHER DOCUMENTS AS PER DTCN,,,,,,,,,,,,,,,,2.0,Corrigendum 3,Date,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2450088,CSC e-Governance Services India Limited,20-Feb-2024 03:41 PM,Rejected-Technical,Obtained less than 70 marks as per the scoring criteria,12-Apr-2024 05:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,PRICE BID,,,,,,,,,,,,,,,,3.0,Corrigendum 4,Financial Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2443337,GEMINI CONSULTING AND SERVICES INDIA PVT LTD,20-Feb-2024 02:53 PM,Rejected-Finance,Other than L1,18-Jun-2024 04:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,RATE OF GST,,,,,,,,,,,,,,,,4.0,Corrigendum 1,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2438294,LEARNING SPIRAL PVT.LTD.,19-Feb-2024 11:39 AM,Rejected-Technical,Obtained less than 70 marks as per the scoring criteria,12-Apr-2024 05:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2450933,Luminous Infoways Pvt Ltd,20-Feb-2024 01:24 PM,Rejected-Technical,Techno commercially Disqualified,12-Apr-2024 05:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2451228,M/s E-Connect Solutions Pvt Ltd,20-Feb-2024 03:35 PM,Rejected-Finance,Other than L1,18-Jun-2024 04:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2446734,Natural support consultancy services private limited,20-Feb-2024 02:31 PM,Rejected-Technical,Obtained less than 70 marks as per the scoring criteria,12-Apr-2024 05:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2450932,NETTANTRA TECHNOLOGIES (INDIA) PRIVATE LIMITED,20-Feb-2024 03:56 PM,Rejected-Technical,Obtained less than 70 marks as per the scoring criteria,12-Apr-2024 05:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2450897,SILICON TECHLAB PVT. LTD,20-Feb-2024 03:16 PM,Rejected-Technical,Obtained less than 70 marks as per the scoring criteria,12-Apr-2024 05:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2451298,Tatwa Technologies Limited,20-Feb-2024 03:44 PM,Accepted-AOC,Awarded for the work excluding GST for 5 years.,03-Aug-2024 03:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
