Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"CE-BM,RVN Basin,Berhampur||SE Southern Irr Circle II Paralakhemundi||EE Harabhangi Irr Divn Adava",SE-HID-ADV-01/2024-25,2024_CEBMB_103074_3,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"GSTIN,PAN,EMD,CONTRACTOR RC,AFFIDAVIT,UNDER TAKING,DECLARING NO RELATIONSHIP ETC",12-Jun-2024 10:00 AM,25-Jun-2024 11:00 AM,12-Jun-2024 10:00 AM,24-Jun-2024 05:30 PM,12-Jun-2024 10:00 AM ,15-Jun-2024 05:30 PM ,12-Jun-2024 10:00 AM,24-Jun-2024 05:30 PM,"9,900",Yes,fixed,,Nil,Nil,1.0,1st corrigendum to e Procurement Notice No SE HID ADV 01 2024 25 of Harabhangi Irrigation Division Adava,Date,,1.0,ICICI BANK,"4,000",0.0,Nil,Nil,No,SUPERINTENDING ENGINEER,"O/O SE,HID,Adava",MR to sanyasipur branch canal Canal RD 00m to Tail and Dombosora Minor 00 to tail Arai minor rayalpodar SM Mariguda SM Arai SM Dokasukla SM I Sanyasipur Minor Dokasukla II and Sri Rampur SM of BIP,MR to sanyasipur branch canal Canal RD 00m to Tail and Dombosora Minor 00 to tail Arai minor rayalpodar SM Mariguda SM Arai SM Dokasukla SM I Sanyasipur Minor Dokasukla II and Sri Rampur SM of BIP,Please refer Tender documents. ,NA ,"9,84,623",Civil Works - Others,NA ,Tender,90.0,45.0,ADAVA,761217.0,NA ,NA ,NA ,"O/o SE,HID,ADAVA",No ,No,AOC,01-Aug-2024,"INR 837,028",45.0,Rajib Kumar Pandit,01-Aug-2024 01:19 PM,03.pdf (303.00 KB),actual date of contract 15.07.2024,1.0,2494480.0,JAGADISH PANDA,INR,"837,028",1,2497076,Abani Ranjan Panigrahi,21-Jun-2024 01:51 PM,Rejected-AOC,disqualified,01-Aug-2024 01:20 PM,Finance,all bids have been opened,Rajib Kumar Pandit,16-Jul-2024 07:22 PM,,BOQ Comparative Chart,Superintending Engineer,Internal,,Rajib Kumar Pandit,19-Jul-2024 01:35 PM,finsummary_501205.pdf (691.16 KB),"CE-BM,RVN Basin,Berhampur||SE Southern Irr Circle II Paralakhemundi||EE Harabhangi Irr Divn Adava",2024_CEBMB_103074_3,SE-HID-ADV-01/2024-25,MR to sanyasipur branch canal Canal RD 00m to Tail and Dombosora Minor 00 to tail Arai minor rayalpodar SM Mariguda SM Arai SM Dokasukla SM I Sanyasipur Minor Dokasukla II and Sri Rampur SM of BIP,Superintending Engineer,Internal,,Rajib Kumar Pandit,19-Jul-2024 12:48 PM,techsummary_501205.pdf (691.16 KB),AOC
,,,,,,,,,,,,,,,,.pdf,ANY OTHER DOCUMENTS AS PER SBD AND DTCN,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2500464,AJAYA KUMAR GOUDA,24-Jun-2024 03:52 PM,Rejected-AOC,disqualified,01-Aug-2024 01:20 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2500610,ALLAPA BISWESWARA RAO,24-Jun-2024 04:56 PM,Rejected-AOC,disqualified,01-Aug-2024 01:20 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2494922,Anil Kumar Bishoyi,18-Jun-2024 05:32 PM,Rejected-AOC,disqualified,01-Aug-2024 01:20 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2497495,BALAJI PANIGRAHI,22-Jun-2024 07:29 AM,Rejected-AOC,disqualified,01-Aug-2024 01:20 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2497886,BIJAYA JAGERANGA,22-Jun-2024 03:13 PM,Rejected-AOC,disqualified,01-Aug-2024 01:20 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2498952,BIJAYA KUMAR NAYAK,23-Jun-2024 06:03 PM,Rejected-AOC,disqualified,01-Aug-2024 01:20 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2495031,Goura Chandra Panigrahi,18-Jun-2024 07:23 PM,Rejected-AOC,disqualified,01-Aug-2024 01:20 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2494480,JAGADISH PANDA,17-Jun-2024 08:09 PM,Accepted-AOC,selected through transparent lottery,01-Aug-2024 01:20 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2497992,JAYADEBA PANIGRAHY,22-Jun-2024 08:51 PM,Rejected-AOC,disqualified,01-Aug-2024 01:20 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
