Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
CE AND BM MBBS CHANDIKOLE||EASTERN CIRCLE II CHANDIKOLE||Jaraka Irr Div Jaraka,JKID-01 OF 2024-25,2024_JIRR_103128_6,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"GSTIN, PAN, RC, No Relation Certificate Affidavit regarding authenticity",19-Jun-2024 11:00 AM,26-Jun-2024 11:00 AM,19-Jun-2024 11:00 AM,25-Jun-2024 05:00 PM,19-Jun-2024 11:00 AM ,21-Jun-2024 11:00 AM ,19-Jun-2024 11:00 AM,25-Jun-2024 05:00 PM,"6,200",Yes,fixed,,Nil,Nil,1.0,1st Corrigendum,Other,,1.0,ICICI BANK,"4,000",Nil,Nil,No,"S.E. Jaraka Irrigation Division, Jaraka",S.E. Jaraka Irrigation Division,Sl.No.6-Annual repair and maintenance of HLC Range-I from RD10.49Km to 15.25Km including weed clearance (Water hyacinth and Chingudia),Jungle Clearance and water hycinth,Please refer Tender documents. ,NA ,"6,16,638",Civil Works - Others,NA ,Tender,90.0,15.0,Jaraka,755050.0,NA ,NA ,NA ,"S.E. Jaraka Irrigation Division, Jaraka",No ,No,AOC,07-Aug-2024,"INR 524,204",150.0,kamadev das,27-Aug-2024 02:00 PM,Sl.06.pdf (566.00 KB),The work has been awarded to Sri Jyoti Mohan Mohanty,1.0,2501326.0,JYOTI MOHAN MOHANTY,INR,"524,204",1,2500737,ABHAYA KUMAR TARAI,24-Jun-2024 07:25 PM,Rejected-Finance,Other than L1,10-Jul-2024 11:54 AM,Finance,Document of all the bidders downloaded,kamadev das,02-Jul-2024 12:17 PM,,BOQ Comparative Chart,"Superintending Engineer, Jaraka Irrigation Division, Jaraka",Internal,"S.E., Jaraka Irrigation Division, Jaraka, DAO, Jaraka Irrigation Division, Jaraka AEE(Estimator), Jaraka Irrigation Division, Jaraka",kamadev das,10-Jul-2024 11:54 AM,finsummary_501491.pdf (399.80 KB),CE AND BM MBBS CHANDIKOLE||EASTERN CIRCLE II CHANDIKOLE||Jaraka Irr Div Jaraka,2024_JIRR_103128_6,JKID-01 OF 2024-25,Sl.No.6-Annual repair and maintenance of HLC Range-I from RD10.49Km to 15.25Km including weed clearance (Water hyacinth and Chingudia),Superintending Engineer,Internal,"S.E., Jaraka Irrigation Division, Jaraka, DAO, Jaraka Irrigation Division, Jaraka AEE(Estimator), Jaraka Irrigation Division, Jaraka",kamadev das,02-Jul-2024 04:16 PM,techsummary_501491.pdf (399.80 KB),AOC
,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2497208,Alekha Chandra Bastia,21-Jun-2024 04:28 PM,Rejected-Finance,Other than L1,10-Jul-2024 11:54 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2500548,ALOK KUMAR PRUSTY,24-Jun-2024 04:21 PM,Rejected-Finance,Other than L1,10-Jul-2024 11:54 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2497330,DEBADATTA MOHANTY,24-Jun-2024 08:47 PM,Rejected-Finance,Other than L1,10-Jul-2024 11:54 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2501261,DILLIP KUMAR MALLIK,25-Jun-2024 11:27 AM,Rejected-Finance,Other than L1,10-Jul-2024 11:54 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2501302,HALADHAR NAYAK,25-Jun-2024 11:54 AM,Rejected-Finance,Other than L1,10-Jul-2024 11:54 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2501326,JYOTI MOHAN MOHANTY,25-Jun-2024 11:56 AM,Accepted-AOC,The work has been awarded to Sri Jyoti Mohan Mohanty,27-Aug-2024 02:00 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2500739,PABITRA KUMAR ROUT,25-Jun-2024 01:15 PM,Rejected-Finance,Other than L1,10-Jul-2024 11:54 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2500441,PARTHASARATHI PADHI,24-Jun-2024 09:13 PM,Rejected-Finance,Other than L1,10-Jul-2024 11:54 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2501649,PRAMOD KUMAR NAYAK,25-Jun-2024 03:40 PM,Rejected-Finance,Other than L1,10-Jul-2024 11:54 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
