Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.2,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Tender Stage
CE RW I||RWCIRCLE-BALASORE||RWDIVISION-BHADRAK-II,SE/RW/BDKII/TCN18/2023-24,2024_CERWI_102080_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"TENDER PAPER COST, EMD,CONTRACTOR REGISTRATION CERTIFICATE,PAN,GSTIN,AFFIDAVIT,ETC",02-Mar-2024 01:15 PM,14-Mar-2024 11:00 AM,02-Mar-2024 01:15 PM,13-Mar-2024 05:00 PM,02-Mar-2024 01:15 PM ,12-Mar-2024 03:00 PM ,02-Mar-2024 01:15 PM,13-Mar-2024 05:00 PM,03-Aug-2024 11:30 AM,"65,880",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,"O/o The EE R.W.DIVISION-II,BHADRAK","O/O S.E R.W.DIVISION-II, BHADRAK",Completion and renovation of Office Building for R.W. Division-II Bhadrak for the year 2023-24 in the District of Bhadrak,Completion and renovation of Office Building for R.W. Division-II Bhadrak for the year 2023-24 in the District of Bhadrak,Please refer Tender documents. ,NA ,"65,88,000",Civil Works - Buildings,NA ,Tender,90.0,270.0,Bhadrak,756100.0,NA ,NA ,NA ,"O/o The S.E R.W.DIVISION-II,BHADRAK",No ,No,AOC,03-Oct-2024,"INR 5,600,407.38",270.0,Lambodar Naik,03-Oct-2024 01:04 PM,wo.pdf (589.00 KB),1.0,2476378.0,LALA RANJIT RAY,INR,"5,600,407.38",1,2474247,Arun Kumar Das,13-Mar-2024 01:18 PM,Rejected-AOC,rejected,03-Oct-2024 01:05 PM,Finance,Total 11 bidders accepted,Lambodar Naik,03-Oct-2024 12:45 PM,,BOQ Comparative Chart,Executive Engineer,Internal,,Lambodar Naik,03-Oct-2024 12:53 PM,finsummary_497701.pdf (461.64 KB),CE RW I||RWCIRCLE-BALASORE||RWDIVISION-BHADRAK-II,2024_CERWI_102080_1,SE/RW/BDKII/TCN18/2023-24,Completion and renovation of Office Building for R.W. Division-II Bhadrak for the year 2023-24 in the District of Bhadrak,Technical,total 11 bidders accepted,Saraseebala Behera,31-Jul-2024 01:02 PM,,Executive Engineer,Internal,"Executive Engineer , DAO , Estimator",Lambodar Naik,31-Jul-2024 01:10 PM,03-Aug-2024 11:30 AM,techsummary_497701.pdf (1193.29 KB),1.0,Tender Revocation,Revocation as per the works department OM No. 503/W dtd. 17.01.2022,31-Jul-2024 12:53 PM,rev.pdf ,549.59,Technical Opening,AOC
,,,,,,,,,,,,,,,,.pdf,OTHER DOCUMENTS AS PER DTCN,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2476098,DEBANSHU ROUT,13-Mar-2024 11:22 AM,Rejected-AOC,rejected,03-Oct-2024 01:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2476064,DIBYARANJAN CHAND,13-Mar-2024 01:27 PM,Rejected-AOC,rejected,03-Oct-2024 01:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2476378,LALA RANJIT RAY,13-Mar-2024 01:45 PM,Accepted-AOC,selected through transparent lottery system,03-Oct-2024 01:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2476491,MAHDUSUDAN MAHALIK,13-Mar-2024 03:47 PM,Rejected-AOC,rejected,03-Oct-2024 01:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2474901,Purna Chandra Nayak,12-Mar-2024 11:59 AM,Rejected-AOC,rejected,03-Oct-2024 01:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2476567,Rakesh Panda,13-Mar-2024 04:23 PM,Rejected-AOC,rejected,03-Oct-2024 01:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2476450,R.S ENTERPRISERS PROP ASHOK KUMAR SHARMA,13-Mar-2024 03:03 PM,Rejected-AOC,rejected,03-Oct-2024 01:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2476640,SHUVAM KUMAR MAHALIK,13-Mar-2024 04:58 PM,Rejected-AOC,rejected,03-Oct-2024 01:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2475565,SUBRAT KUMAR DASH,12-Mar-2024 04:40 PM,Rejected-AOC,rejected,03-Oct-2024 01:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
