Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Municipal Bodies||Bhawanipatna Municipality,BPM/01/2024-25,2024_ORULB_104143_41,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,NITDTCN,09-Aug-2024 11:30 AM,20-Aug-2024 05:00 PM,09-Aug-2024 11:30 AM,20-Aug-2024 04:00 PM,NA ,NA ,09-Aug-2024 11:30 AM,20-Aug-2024 04:00 PM,"16,530",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,"EXECUTIVE OFFICER, BHAWANIPATNA MUNICIPALITY","EXECUTIVE OFFICER, BHAWANIPATNA MUNICIPALITY",Construction of Paver road from Sapan house to Sisira Pattanaik house in Ward No.16,Construction of Paver road from Sapan house to Sisira Pattanaik house in Ward No.16,Please refer Tender documents. ,NA ,"16,53,033",Civil Works - Roads,NA ,Tender,90.0,30.0,BHAWANIPATNA MUNICIPALITY,766001.0,NA ,NA ,NA ,BHAWANIPATNA MUNICIPALITY,No ,No,AOC,26-Oct-2024,"INR 1,405,351.87",30.0,SATYASAMPARNA ROUT,26-Oct-2024 10:53 PM,61PROCEEDING.pdf (2940.00 KB),AWARDED,1.0,2531195.0,NILAKANTHA SAHU,INR,"1,405,351.87",1,2530939,ANMOL AGRAWAL,19-Aug-2024 01:16 PM,Rejected-Finance,L3,26-Oct-2024 10:50 PM,Finance,Accepted,SATYASAMPARNA ROUT,23-Aug-2024 07:27 AM,,BOQ Comparative Chart,EO,Internal,"EO,ATO,ME,JE",SATYASAMPARNA ROUT,26-Oct-2024 10:50 PM,finsummary_504516.pdf (2939.92 KB),Municipal Bodies||Bhawanipatna Municipality,2024_ORULB_104143_41,BPM/01/2024-25,Construction of Paver road from Sapan house to Sisira Pattanaik house in Ward No.16,EO,Internal,"EO,ATO,ME,JE",SATYASAMPARNA ROUT,26-Oct-2024 10:39 PM,techsummary_504516.pdf (2939.92 KB),AOC
,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2531887,BAISHALI MEHER,20-Aug-2024 03:11 PM,Rejected-Finance,L3,26-Oct-2024 10:50 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2531166,BIKASH KUMAR SAHANI,19-Aug-2024 03:47 PM,Rejected-Finance,L2,26-Oct-2024 10:50 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2531195,NILAKANTHA SAHU,19-Aug-2024 03:42 PM,Accepted-AOC,AWARDED,26-Oct-2024 10:53 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2530874,PRATIK BHANSALI,18-Aug-2024 07:34 PM,Rejected-Finance,L3,26-Oct-2024 10:50 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2527082,PUSPANJALI BABU,12-Aug-2024 07:30 PM,Rejected-Finance,L3,26-Oct-2024 10:50 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2531558,ROSHAN KUMAR NAIK (S.C),20-Aug-2024 02:24 PM,Rejected-Finance,L3,26-Oct-2024 10:50 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2531792,SIMANCHAL PRADHAN,20-Aug-2024 02:20 PM,Rejected-Finance,L3,26-Oct-2024 10:50 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2529579,SUDHIR KUMAR PANIGRAHI,15-Aug-2024 09:12 PM,Rejected-Finance,L3,26-Oct-2024 10:50 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2530752,TRINATH HARPAL,18-Aug-2024 03:54 PM,Rejected-Finance,L3,26-Oct-2024 10:50 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
