Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Bhubaneswar Development Authority||Bhubaneswar Development Authority||EE BDA Division IV,"1709, Dated-24/11/2023",2023_BDABU_97817_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"EMD, GST, PAN, EPF and ESI, RC and Tender Cost",04-Dec-2023 05:00 PM,14-Dec-2023 11:30 AM,04-Dec-2023 05:00 PM,13-Dec-2023 05:00 PM,NA ,NA ,04-Dec-2023 05:00 PM,13-Dec-2023 05:00 PM,22-Dec-2023 12:40 PM,"25,337",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,"7,080",0.0,Nil,Nil,No,"Executive Engineer-IV, BDA, Bhubaneswar.","Office of the Executive Engineer-IV, BDA, Bhubaneswar.","Illumination of the Auto Plaza at ISBT, Baramunda, Bhubaneswar","Illumination of the Auto Plaza at ISBT, Baramunda, Bhubaneswar",Please refer Tender documents. ,NA ,"25,33,663",Electrical Works,NA ,Tender,90.0,15.0,BHUBANESWAR,751001.0,NA ,NA ,NA ,"Executive Engineer-IV, BDA, Bhubaneswar.",No ,No,AOC,28-May-2024,"INR 2,153,867",15.0,MADHUSUDAN SAHOO,28-May-2024 03:10 PM,AoCautoPLAZA.pdf (512.00 KB),"date of commencement of work is 31.01,2024",1.0,2354214.0,SRD ENERGY TREE PVT LTD,INR,"2,153,867",1,2355459,AB POWER,13-Dec-2023 03:55 PM,Rejected-Technical,REJECTED,22-Dec-2023 12:27 PM,Finance,Financial Bid (Cover-II) downloaded and evaluation under process.,MADHUSUDAN SAHOO,22-Dec-2023 12:52 PM,,BOQ Comparative Chart,"EXECUTIVE ENGINEER-IV, BDA, BHUBANESWAR.",Internal,"Estimator-I, Division No.IV, S.D.O. -I (Elect), Division No.IV and D.A.O., Division No.IV, BDA, Bhubaneswar.",MADHUSUDAN SAHOO,28-May-2024 03:08 PM,finsummary_477446.pdf (660.17 KB),Bhubaneswar Development Authority||Bhubaneswar Development Authority||EE BDA Division IV,2023_BDABU_97817_1,"1709, Dated-24/11/2023","Illumination of the Auto Plaza at ISBT, Baramunda, Bhubaneswar",Technical,Technical Bid (Cover-I) downloaded and evaluation under process.,MADHUSUDAN SAHOO,14-Dec-2023 11:48 AM,,"EXECUTIVE ENGINEER-IV, BDA, BHUBANESWAR.",Internal,"Estimator-I, Division No.IV, S.D.O. -I (Elect), Division No.IV and D.A.O., Division No.IV, BDA, Bhubaneswar.",MADHUSUDAN SAHOO,22-Dec-2023 12:27 PM,22-Dec-2023 12:40 PM,techsummary_477446.pdf (704.92 KB),AOC
,,,,,,,,,,,,,,,,.pdf,All other documents as per DTCN,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2355469,MODERN WINDING AND ELECTRICALS,13-Dec-2023 01:11 PM,Rejected-Finance,As per transparent lottery system,28-May-2024 03:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2352693,M/S GANGA ELECTRIC,13-Dec-2023 02:28 PM,Rejected-Finance,As per transparent lottery system,28-May-2024 03:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2354722,M/S S. R. ENGINEERS AND CONSTRUCTION,12-Dec-2023 03:42 PM,Rejected-Finance,As per transparent lottery system,28-May-2024 03:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2352692,M/s.TULSHI ENTERPRISES,13-Dec-2023 02:25 PM,Rejected-Finance,As per transparent lottery system,28-May-2024 03:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2350357,NIGAM MULTI PROJECT,11-Dec-2023 10:20 AM,Rejected-Finance,As per transparent lottery system,28-May-2024 03:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2355432,RSC ELECTRICAL AND CONSTRUCTION,13-Dec-2023 12:39 PM,Rejected-Technical,REJECTED,22-Dec-2023 12:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2352697,R.S. ENTERPRISE,13-Dec-2023 02:43 PM,Rejected-Finance,As per transparent lottery system,28-May-2024 03:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2354214,SRD ENERGY TREE PVT LTD,12-Dec-2023 10:58 AM,Accepted-AOC,As per transparent lottery system,28-May-2024 03:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2355897,Supdex Services Pvt Ltd,13-Dec-2023 04:48 PM,Rejected-Finance,As per transparent lottery system,28-May-2024 03:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
